invoice_no,invoice_date,customer_id
T_057376,2021-05-03,C_292582
T_057458,2021-09-20,C_603877
T_057472,2021-02-08,C_888956
T_057489,2020-09-28,C_633661
T_057566,2020-05-11,C_421536
T_057601,2021-01-25,C_010649
T_057618,2021-08-02,C_603877
T_057628,2021-05-17,C_862106
T_057636,2021-10-25,C_683666
T_057669,2021-10-04,C_070712
T_057682,2020-10-19,C_593639
T_057715,2020-08-03,C_244106
T_057756,2020-10-12,C_329432
T_057938,2020-05-18,C_258325
T_057984,2020-06-01,C_431655
T_057988,2020-06-01,C_951507
T_058054,2020-08-03,C_980626
T_058117,2021-11-29,C_473035
T_058572,2022-04-04,C_473035
T_058600,2021-07-26,C_197461
T_058648,2020-08-10,C_937594
T_058668,2021-07-12,C_806376
T_058687,2021-05-10,C_749821
T_058708,2021-04-26,C_857626
T_058778,2020-07-06,C_117580
T_058817,2021-07-05,C_265163
T_058840,2021-09-13,C_069492
T_058890,2021-04-12,C_258325
T_059114,2020-09-07,C_113139
T_059141,2020-08-03,C_051535
T_059317,2020-06-15,C_117580
T_059342,2021-09-20,C_806376
T_059345,2020-04-27,C_698497
T_059380,2020-02-17,C_593639
T_059410,2020-06-29,C_117580
T_059434,2022-04-25,C_245948
T_059473,2021-02-15,C_172705
T_059486,2022-01-31,C_058218
T_059519,2020-03-09,C_980626
T_059558,2020-07-06,C_800815
T_059704,2021-05-24,C_086403
T_059804,2020-12-07,C_479796
T_059819,2021-03-15,C_848211
T_059900,2022-03-28,C_245948
T_060008,2020-06-22,C_714619
T_060295,2020-10-19,C_519849
T_060337,2021-02-15,C_051535
T_060359,2020-04-06,C_117580
T_060375,2021-04-12,C_245948
T_060409,2020-09-07,C_853926
T_060446,2021-09-27,C_593639
T_060660,2021-10-11,C_710912
T_060687,2020-11-09,C_185126
T_060717,2020-06-29,C_117580
T_060756,2021-04-12,C_593639
T_060888,2020-07-06,C_739474
T_060931,2020-05-11,C_838088
T_061121,2020-09-28,C_878590
T_061147,2021-06-28,C_317124
T_061217,2021-07-26,C_074947
T_061264,2020-07-27,C_314119
T_061329,2020-04-20,C_815913
T_061440,2020-12-21,C_152471
T_061491,2020-04-20,C_401016
T_061659,2021-06-21,C_806376
T_061834,2021-10-04,C_806376
T_061858,2020-10-12,C_862106
T_061952,2020-12-14,C_113139
T_061956,2021-08-23,C_535756
T_062010,2020-07-20,C_314119
T_062227,2021-10-04,C_768792
T_062395,2022-04-18,C_086403
T_062428,2020-06-01,C_937594
T_062536,2021-02-01,C_113139
T_062549,2021-08-02,C_520232
T_062560,2020-03-30,C_633661
T_062567,2020-06-22,C_662193
T_062607,2020-07-13,C_698497
T_062646,2020-08-17,C_473035
T_062830,2020-07-27,C_969414
T_062864,2021-11-22,C_535756
T_062872,2021-06-14,C_328236
T_063324,2020-01-20,C_385862
T_063352,2021-08-30,C_866894
T_063378,2020-11-23,C_683666
T_063385,2021-08-09,C_937594
T_063389,2020-03-23,C_871835
T_063449,2020-11-16,C_633661
T_063467,2021-11-08,C_746892
T_063496,2020-11-16,C_862106
T_063670,2022-05-02,C_304036
T_063698,2021-06-14,C_838088
T_063848,2020-07-06,C_117580
T_064427,2021-11-15,C_361181
T_064488,2020-12-14,C_806376
T_064514,2022-04-11,C_762928
T_064537,2021-06-21,C_806376
T_064680,2021-11-15,C_769491
T_064705,2020-12-21,C_401016
T_064901,2021-09-27,C_806376
T_065051,2021-03-08,C_683666
T_065089,2020-09-07,C_022240
T_065243,2020-03-09,C_144468
T_065409,2020-02-10,C_150182
T_065452,2020-09-21,C_984759
T_065607,2021-11-22,C_180817
T_065760,2020-07-13,C_274912
T_065800,2020-12-14,C_465481
T_065825,2021-08-16,C_853926
T_065934,2020-02-17,C_848211
T_065945,2021-01-04,C_862106
T_065985,2021-10-18,C_593639
T_065997,2022-05-09,C_969414
T_066012,2021-10-11,C_806376
T_066177,2022-02-14,C_551361
T_066185,2020-08-31,C_633661
T_066196,2020-11-09,C_172705
T_066232,2020-04-27,C_336021
T_066237,2020-12-07,C_361181
T_066301,2021-01-04,C_633661
T_066358,2020-04-06,C_401016
T_066493,2021-04-05,C_589205
T_066739,2021-11-15,C_258325
T_066769,2021-10-18,C_338236
T_066860,2021-07-26,C_119382
T_066996,2020-10-12,C_746892
T_066998,2020-04-20,C_258325
T_067013,2020-06-01,C_219026
T_067161,2020-01-20,C_593639
T_067186,2020-11-09,C_806376
T_067205,2020-05-25,C_382534
T_067215,2021-05-10,C_937594
T_067221,2020-12-28,C_979950
T_067236,2020-12-14,C_633661
T_067262,2020-01-13,C_672256
T_067288,2020-04-27,C_117580
T_067310,2021-09-20,C_565612
T_067316,2020-03-02,C_342564
T_067395,2020-05-04,C_939370
T_067479,2020-02-24,C_245948
T_067542,2021-12-06,C_282539
T_067644,2021-11-01,C_749821
T_067744,2020-06-01,C_051706
T_067749,2021-11-08,C_338236
T_067797,2020-12-07,C_401016
T_067870,2020-08-03,C_051706
T_067920,2020-12-14,C_361181
T_067975,2020-08-24,C_117580
T_068147,2022-04-04,C_790928
T_068149,2020-07-13,C_746892
T_068248,2020-06-08,C_051706
T_068294,2020-05-04,C_705572
T_068308,2021-10-11,C_746892
T_068370,2020-12-14,C_806360
T_068371,2020-02-17,C_117580
T_068372,2022-04-25,C_980626
T_068408,2021-03-15,C_590257
T_068420,2021-05-31,C_219026
T_068425,2020-09-28,C_172705
T_068531,2020-03-09,C_915518
T_068604,2020-03-23,C_568392
T_068624,2020-03-23,C_853926
T_068693,2020-05-18,C_126481
T_068726,2022-05-09,C_051706
T_068753,2020-06-15,C_117580
T_068795,2020-10-12,C_746892
T_068838,2021-05-31,C_603877
T_068891,2020-08-10,C_756222
T_068906,2021-07-26,C_806376
T_068959,2020-03-30,C_018593
T_069031,2021-05-03,C_361181
T_069145,2021-08-23,C_698497
T_069186,2021-04-19,C_421536
T_069269,2022-05-09,C_838088
T_069292,2021-10-11,C_578215
T_069302,2021-03-22,C_939370
T_069336,2021-07-19,C_523504
T_069371,2021-05-03,C_178039
T_069530,2021-11-29,C_739474
T_069577,2021-10-25,C_672256
T_069649,2020-11-16,C_672256
T_069742,2021-05-10,C_739947
T_069747,2020-07-06,C_117580
T_069753,2021-11-01,C_729570
T_069811,2020-05-11,C_144468
T_069846,2021-09-20,C_951507
T_069921,2021-12-06,C_524968
T_070107,2021-08-02,C_937594
T_070251,2020-06-29,C_603968
T_070282,2020-11-09,C_806376
T_070375,2021-07-05,C_074947
T_070473,2021-05-31,C_479796
T_070578,2021-06-28,C_806376
T_070606,2020-04-27,C_412635
T_070614,2021-11-01,C_806376
T_070745,2020-09-28,C_746892
T_070784,2022-01-31,C_872928
T_070895,2022-03-21,C_749821
T_070991,2020-08-24,C_117580
T_071123,2020-06-22,C_329432
T_071129,2021-09-20,C_419410
T_071134,2021-02-15,C_010649
T_071178,2021-10-11,C_806376
T_071229,2020-07-27,C_117580
T_071302,2020-04-27,C_793483
T_071348,2020-11-02,C_222193
T_071627,2020-08-03,C_117580
T_071712,2020-07-06,C_117580
T_071716,2022-05-16,C_937594
T_071733,2020-02-10,C_535756
T_071754,2020-10-05,C_502843
T_071831,2020-04-20,C_426816
T_071944,2021-03-01,C_683666
T_071999,2020-11-09,C_914687
T_072033,2020-10-26,C_984759
T_072144,2022-04-18,C_015746
T_072164,2020-07-06,C_519849
T_072195,2021-03-08,C_951507
T_072250,2021-10-04,C_524968
T_072321,2020-11-16,C_473035
T_072332,2022-01-17,C_282979
T_072400,2021-02-08,C_877858
T_072609,2020-03-16,C_421536
T_072862,2020-08-31,C_222193
T_072880,2021-10-18,C_746892
T_073048,2020-09-14,C_322219
T_073162,2021-08-23,C_806376
T_073198,2020-12-07,C_951507
T_073354,2021-08-09,C_683666
T_073447,2020-11-09,C_769491
T_073546,2021-02-15,C_888956
T_073615,2021-01-11,C_101842
T_073674,2020-07-20,C_769491
T_073740,2020-05-18,C_051706
T_073830,2021-11-01,C_746892
T_074055,2021-03-01,C_222193
T_074082,2021-07-05,C_806376
T_074126,2021-07-12,C_431655
T_074345,2021-09-27,C_603968
T_074394,2021-06-21,C_703200
T_074404,2021-01-25,C_023073
T_074406,2020-06-22,C_282979
T_074422,2020-11-16,C_951507
T_074429,2021-02-08,C_523504
T_074461,2021-05-17,C_298468
T_074519,2022-01-17,C_058218
T_074537,2020-05-04,C_398853
T_074542,2021-05-17,C_633661
T_074593,2020-08-03,C_117580
T_074615,2021-05-24,C_697340
T_074739,2022-05-09,C_937594
T_074767,2020-11-09,C_728285
T_074776,2020-01-06,C_330550
T_074793,2022-03-14,C_317124
T_074871,2022-03-07,C_472366
T_074955,2020-10-26,C_877858
T_074968,2021-09-13,C_677190
T_075024,2021-08-16,C_376594
T_075077,2020-04-27,C_126481
T_075078,2021-10-11,C_951507
T_075094,2020-04-27,C_051706
T_075119,2020-06-08,C_645011
T_075244,2020-04-06,C_714619
T_075262,2021-09-27,C_951507
T_075267,2022-01-03,C_603968
T_075349,2021-01-18,C_866894
T_075378,2020-10-05,C_479796
T_075437,2019-12-30,C_385862
T_075444,2021-03-08,C_317124
T_075557,2021-04-12,C_951507
T_075646,2021-08-30,C_297913
T_075660,2021-04-26,C_806376
T_075673,2020-09-14,C_268031
T_075707,2020-11-16,C_282979
T_075950,2020-06-22,C_465481
T_076034,2021-08-02,C_657627
T_076086,2020-08-17,C_633661
T_076088,2020-09-21,C_172705
T_076122,2021-10-18,C_951507
T_076139,2020-03-16,C_245948
T_076169,2021-11-29,C_479796
T_076391,2020-11-02,C_385527
T_076565,2020-02-24,C_727451
T_076653,2021-05-10,C_696763
T_076675,2021-04-26,C_593639
T_076680,2020-12-28,C_746892
T_076728,2021-03-29,C_245948
T_076824,2021-01-25,C_862106
T_076865,2020-11-09,C_315505
T_076902,2021-09-06,C_593639
T_076949,2021-05-31,C_698497
T_077026,2021-08-09,C_806376
T_077121,2020-08-03,C_829082
T_077134,2022-04-25,C_245948
T_077210,2021-03-08,C_155990
T_077282,2019-12-23,C_357434
T_077286,2020-04-06,C_548964
T_077311,2020-03-23,C_465481
T_077507,2021-07-12,C_287361
T_077563,2021-03-15,C_398853
T_077576,2020-10-26,C_473035
T_077658,2021-02-15,C_535756
T_077713,2019-12-23,C_548964
T_077819,2022-04-18,C_862106
T_077875,2022-05-02,C_245948
T_077972,2020-11-30,C_385527
T_078010,2020-08-24,C_245948
T_078088,2021-10-11,C_740649
T_078233,2021-04-26,C_749821
T_078325,2020-08-24,C_258325
T_078340,2021-05-24,C_172705
T_078346,2021-06-14,C_853926
T_078356,2020-11-23,C_762928
T_078413,2020-05-18,C_739947
T_078439,2020-07-13,C_633661
T_078505,2020-06-15,C_590554
T_078629,2020-09-14,C_314119
T_078942,2021-09-06,C_297913
T_079175,2021-04-05,C_101842
T_079210,2020-12-07,C_082643
T_079448,2020-08-03,C_299317
T_079462,2021-05-24,C_426816
T_079501,2020-03-30,C_298813
T_079504,2020-08-10,C_117580
T_079517,2020-08-03,C_519849
T_079570,2020-06-22,C_866894
T_079586,2020-02-10,C_412635
T_079664,2020-11-23,C_027096
T_079702,2020-11-30,C_482570
T_079815,2020-03-30,C_411261
T_079820,2021-03-01,C_050237
T_079875,2021-08-16,C_945055
T_079917,2020-06-22,C_746892
T_079948,2022-03-28,C_780887
T_080180,2021-06-07,C_746892
T_080216,2020-02-10,C_862106
T_080410,2020-09-21,C_980765
T_080570,2022-05-23,C_031511
T_080615,2022-05-30,C_426424
T_080621,2020-10-19,C_848211
T_080625,2020-02-03,C_258325
T_080667,2020-04-27,C_117580
T_080674,2021-03-15,C_980626
T_080966,2022-04-25,C_240236
T_081062,2021-04-05,C_800815
T_081122,2021-05-24,C_877858
T_081203,2022-01-31,C_746892
T_081247,2021-11-08,C_877858
T_081249,2020-09-21,C_417601
T_081395,2020-08-10,C_683666
T_081472,2021-07-26,C_806376
T_081530,2020-05-25,C_276942
T_081555,2022-05-16,C_571164
T_081578,2020-08-10,C_258325
T_081645,2020-07-27,C_739947
T_081677,2022-05-30,C_472366
T_081689,2020-11-16,C_731802
T_081711,2020-02-03,C_877858
T_081755,2020-06-01,C_551361
T_081819,2021-05-03,C_245948
T_081845,2020-08-03,C_237751
T_081860,2022-02-14,C_371497
T_082078,2022-02-28,C_101842
T_082104,2020-04-27,C_180745
T_082282,2020-06-29,C_683666
T_082304,2020-05-25,C_853926
T_082414,2021-11-29,C_051706
T_082511,2020-04-13,C_117580
T_082564,2021-11-29,C_884864
T_082642,2021-05-03,C_281145
T_082645,2021-07-12,C_769450
T_082710,2020-04-27,C_117580
T_082807,2021-05-10,C_705572
T_082909,2021-10-04,C_749821
T_082936,2021-10-18,C_274912
T_082968,2020-03-16,C_691869
T_083258,2021-08-30,C_515250
T_083297,2021-05-17,C_398853
T_083467,2022-05-23,C_780887
T_083609,2021-08-09,C_768792
T_083640,2021-02-22,C_317124
T_083660,2021-03-29,C_848211
T_083667,2020-07-13,C_431655
T_083859,2020-03-23,C_170045
T_083880,2020-04-27,C_473035
T_083927,2020-06-22,C_117580
T_084144,2021-02-01,C_455087
T_084222,2021-11-08,C_633661
T_084230,2020-02-24,C_421536
T_084385,2020-06-08,C_117580
T_084410,2020-03-02,C_144468
T_084628,2021-11-01,C_274912
T_084724,2022-02-14,C_472366
T_084784,2020-07-06,C_633661
T_084798,2020-06-15,C_853926
T_084881,2020-04-06,C_714619
T_084899,2021-09-06,C_853926
T_084925,2021-02-15,C_739947
T_084966,2021-01-18,C_862106
T_085051,2020-07-06,C_983306
T_085079,2020-10-26,C_421536
T_085080,2020-11-16,C_535756
T_085334,2020-08-17,C_117580
T_085431,2022-01-03,C_749821
T_085512,2020-08-31,C_673190
T_085604,2021-07-12,C_683666
T_085667,2021-11-15,C_479796
T_085731,2020-12-14,C_739258
T_085813,2022-05-02,C_051706
T_085814,2022-02-14,C_178039
T_085838,2020-06-15,C_565612
T_085890,2020-11-02,C_603877
T_085989,2021-06-21,C_866894
T_086064,2022-05-02,C_479796
T_086146,2020-10-12,C_951507
T_086178,2021-03-22,C_698497
T_086198,2020-03-23,C_451428
T_086225,2022-02-14,C_472366
T_086262,2021-07-12,C_240236
T_086275,2020-11-02,C_121437
T_086346,2021-05-17,C_245948
T_086354,2021-08-09,C_184726
T_086417,2021-09-27,C_479796
T_086489,2020-07-20,C_117580
T_086506,2020-07-27,C_155990
T_086538,2021-03-22,C_245948
T_086590,2020-08-31,C_705572
T_086687,2021-03-22,C_421536
T_086707,2020-12-14,C_633661
T_086829,2020-07-20,C_705680
T_086872,2020-01-13,C_374172
T_086935,2020-10-26,C_853926
T_086942,2020-11-16,C_473035
T_086946,2020-12-28,C_051706
T_087063,2020-07-06,C_117580
T_087076,2021-08-23,C_282979
T_087103,2022-03-21,C_984759
T_087326,2020-12-28,C_548964
T_087501,2020-01-27,C_040673
T_087516,2021-12-06,C_258818
T_087598,2021-03-08,C_419410
T_087608,2020-04-13,C_421536
T_087615,2020-02-10,C_249135
T_087638,2020-07-27,C_769491
T_087651,2020-10-05,C_412635
T_087671,2021-04-05,C_245948
T_087706,2021-06-07,C_376594
T_087835,2020-05-04,C_358504
T_087899,2020-10-19,C_310107
T_087935,2021-11-29,C_465208
T_087988,2021-07-19,C_923612
T_088080,2020-02-17,C_051706
T_088132,2021-08-16,C_762928
T_088199,2021-11-01,C_603968
T_088272,2022-03-28,C_302517
T_088328,2020-06-08,C_217285
T_088678,2021-05-03,C_361181
T_088688,2020-07-06,C_714619
T_088717,2022-02-28,C_746892
T_088778,2021-07-26,C_806376
T_088786,2020-03-02,C_330550
T_088787,2020-05-04,C_113139
T_088856,2021-10-25,C_762928
T_088872,2020-04-20,C_603968
T_088875,2020-11-30,C_939370
T_088891,2021-02-08,C_412635
T_088997,2020-03-09,C_983306
T_089114,2020-07-27,C_815913
T_089176,2021-03-15,C_365032
T_089256,2020-08-24,C_812674
T_089409,2021-04-19,C_899372
T_089477,2020-06-22,C_980626
T_089584,2020-09-28,C_479796
T_089596,2020-01-27,C_479796
T_089679,2020-08-17,C_421536
T_089687,2020-08-10,C_117580
T_089893,2021-06-07,C_473035
T_089995,2021-11-22,C_579127
T_090007,2020-08-17,C_117580
T_090057,2021-05-03,C_050237
T_090097,2021-09-13,C_806376
T_090143,2020-06-29,C_117580
T_090147,2021-11-01,C_603968
T_090197,2022-02-07,C_828155
T_090227,2021-07-05,C_603968
T_090243,2021-07-05,C_633661
T_090281,2020-05-04,C_590257
T_090320,2021-10-04,C_069492
T_090324,2020-11-30,C_603968
T_090591,2020-09-07,C_662380
T_090631,2021-12-06,C_472366
T_090650,2021-09-20,C_469142
T_090710,2022-02-07,C_058218
T_090830,2020-04-13,C_412635
T_090838,2020-09-28,C_746892
T_090861,2021-03-01,C_763947
T_090889,2021-09-20,C_878590
T_091278,2021-10-11,C_937594
T_091281,2020-03-02,C_155990
T_091287,2022-05-16,C_884864
T_091405,2021-01-18,C_785037
T_091468,2021-03-01,C_806376
T_091553,2021-09-27,C_074947
T_091621,2020-07-13,C_051535
T_091747,2020-12-21,C_806376
T_091860,2021-05-31,C_245948
T_091990,2022-02-14,C_473035
T_092130,2021-02-08,C_135878
T_092158,2021-05-10,C_951507
T_092213,2022-03-07,C_547873
T_092354,2021-06-07,C_172705
T_092358,2021-02-01,C_479796
T_092384,2020-06-01,C_603877
T_092397,2020-10-12,C_113139
T_092472,2022-01-17,C_118223
T_092580,2022-02-28,C_113139
T_092601,2021-02-01,C_317124
T_092631,2021-09-06,C_878590
T_092647,2022-02-07,C_150182
T_092715,2020-08-24,C_731802
T_092719,2021-03-29,C_937594
T_092721,2021-10-25,C_806376
T_092726,2020-10-05,C_069492
T_092897,2021-02-08,C_866894
T_092911,2020-10-26,C_806376
T_092980,2020-12-21,C_622797
T_093071,2022-02-07,C_334474
T_093456,2022-04-11,C_365405
T_093485,2020-06-22,C_769491
T_093523,2021-05-31,C_603968
T_093538,2021-01-18,C_172705
T_093569,2021-05-31,C_282979
T_093571,2020-08-24,C_401016
T_093614,2020-04-13,C_245948
T_093677,2020-09-07,C_575381
T_093686,2021-05-10,C_749821
T_093729,2020-01-06,C_385862
T_093836,2020-12-21,C_937594
T_093842,2021-05-24,C_593639
T_094045,2021-03-08,C_705680
T_094102,2020-11-16,C_069492
T_094120,2021-08-02,C_023073
T_094127,2020-03-30,C_593639
T_094143,2022-04-18,C_317124
T_094394,2021-07-19,C_265163
T_094397,2021-08-23,C_915518
T_094467,2020-11-09,C_310107
T_094505,2019-12-23,C_101842
T_094707,2020-07-20,C_984759
T_094741,2020-11-23,C_672256
T_094762,2020-06-08,C_051535
T_094791,2020-09-21,C_535756
T_094792,2021-08-02,C_281145
T_094813,2021-12-06,C_794049
T_094839,2021-06-28,C_528949
T_094864,2020-11-16,C_683666
T_094869,2020-12-07,C_649318
T_094924,2020-06-15,C_984759
T_094977,2021-08-16,C_951507
T_095025,2020-12-07,C_524968
T_095026,2021-11-22,C_317124
T_095105,2020-08-10,C_690888
T_095139,2020-12-07,C_531512
T_095141,2020-12-21,C_050237
T_095240,2021-02-15,C_074947
T_095248,2021-11-08,C_299317
T_095284,2020-05-11,C_714619
T_095299,2020-02-24,C_603968
T_095341,2021-02-15,C_245948
T_095499,2020-11-23,C_531512
T_095505,2021-12-27,C_535756
T_095545,2020-03-16,C_117580
T_095976,2020-03-30,C_631025
T_096021,2021-02-08,C_877858
T_096276,2021-08-16,C_113139
T_096315,2020-09-07,C_683666
T_096355,2020-03-09,C_479796
T_096500,2020-08-24,C_690888
T_096520,2020-11-30,C_746892
T_096578,2020-02-24,C_877858
T_096611,2020-11-02,C_871835
T_096618,2020-03-09,C_691869
T_096649,2020-05-18,C_117580
T_096731,2021-02-01,C_172705
T_096744,2020-09-14,C_479796
T_096756,2020-09-14,C_705572
T_096859,2022-01-24,C_746892
T_096907,2021-11-22,C_749821
T_096973,2020-03-09,C_117580
T_097181,2021-04-19,C_172705
T_097239,2020-06-15,C_535756
T_097242,2021-08-09,C_938531
T_097324,2021-08-30,C_761946
T_097347,2021-07-26,C_806376
T_097349,2020-07-06,C_514467
T_097537,2021-10-18,C_113139
T_097546,2020-08-17,C_535756
T_097629,2021-03-15,C_806376
T_097681,2022-05-02,C_050237
T_097692,2020-03-02,C_172705
T_097722,2021-06-14,C_329432
T_097770,2021-04-05,C_051535
T_097812,2021-11-22,C_258325
T_098009,2022-03-07,C_749821
T_098034,2021-07-05,C_051535
T_098110,2021-08-09,C_479796
T_098375,2021-06-28,C_806376
T_098453,2021-08-30,C_745897
T_098767,2021-06-07,C_820281
T_098780,2021-05-17,C_749821
T_098882,2020-08-31,C_940986
T_099019,2021-12-06,C_948070
T_099044,2021-05-10,C_980626
T_099053,2020-02-17,C_282979
T_099155,2020-06-08,C_662193
T_099200,2020-11-30,C_877858
T_099204,2021-11-22,C_603968
T_099269,2020-04-20,C_086403
T_099287,2020-08-24,C_645011
T_099351,2020-08-24,C_479796
T_099610,2020-06-15,C_535756
T_099617,2021-09-13,C_603968
T_099649,2021-06-14,C_806376
T_099684,2020-04-13,C_357434
T_099691,2020-03-16,C_603877
T_099739,2020-04-13,C_117580
T_099778,2021-05-17,C_390208
T_099780,2020-08-10,C_622797
T_099939,2021-10-18,C_042732
T_100012,2020-05-11,C_117580
T_100041,2020-07-20,C_387172
T_100208,2020-08-10,C_258325
T_100253,2021-09-27,C_937594
T_100344,2021-11-08,C_749821
T_100354,2020-09-28,C_535756
T_100375,2020-06-01,C_117580
T_100381,2021-08-16,C_317124
T_100392,2020-11-02,C_705572
T_100410,2021-02-22,C_603968
T_100413,2022-05-02,C_600979
T_100498,2020-05-18,C_878590
T_100513,2020-03-16,C_683666
T_100524,2020-02-10,C_398853
T_100576,2020-03-09,C_862106
T_100582,2020-11-16,C_739947
T_100815,2021-11-15,C_746892
T_100828,2021-07-19,C_531512
T_100853,2022-05-09,C_472366
T_100914,2021-06-14,C_113139
T_100955,2021-02-22,C_705680
T_101003,2020-10-12,C_746892
T_101074,2021-06-14,C_282979
T_101100,2020-08-24,C_862106
T_101143,2021-12-13,C_951507
T_101249,2021-06-28,C_749821
T_101320,2021-08-09,C_937594
T_101396,2022-04-25,C_729868
T_101455,2021-04-05,C_479796
T_101511,2020-05-25,C_245948
T_101616,2020-12-28,C_412635
T_101618,2020-01-13,C_083552
T_101706,2020-09-14,C_683666
T_101830,2020-08-31,C_219026
T_101986,2021-08-02,C_535756
T_102110,2020-11-02,C_984759
T_102144,2020-04-06,C_113139
T_102214,2021-03-29,C_489616
T_102239,2021-11-22,C_051535
T_102252,2021-07-26,C_878590
T_102361,2021-11-29,C_831485
T_102400,2020-10-26,C_746892
T_102465,2022-01-24,C_365405
T_102669,2021-05-24,C_949047
T_102797,2020-09-07,C_829082
T_102876,2022-03-14,C_185126
T_102930,2022-02-21,C_118223
T_102938,2022-02-14,C_304036
T_102945,2021-07-19,C_806376
T_102994,2021-03-15,C_979388
T_103191,2020-08-24,C_051535
T_103211,2020-07-06,C_431655
T_103258,2021-08-02,C_421536
T_103325,2020-06-15,C_091932
T_103384,2022-05-23,C_937594
T_103472,2022-04-25,C_903161
T_103503,2021-07-12,C_806376
T_103781,2020-06-15,C_908293
T_103799,2020-04-13,C_126481
T_103842,2020-08-10,C_117580
T_103916,2020-05-18,C_633661
T_103945,2021-08-23,C_980626
T_103948,2021-08-16,C_172705
T_103963,2020-01-20,C_385862
T_104269,2020-06-15,C_739947
T_104413,2021-01-04,C_603968
T_104837,2021-05-10,C_806376
T_104842,2020-09-07,C_117580
T_104957,2021-11-01,C_806376
T_105013,2020-09-28,C_310107
T_105048,2021-09-13,C_565612
T_105096,2020-02-24,C_051706
T_105104,2020-06-08,C_575381
T_105457,2021-10-04,C_258325
T_105535,2021-03-29,C_649318
T_105546,2021-08-16,C_806376
T_105651,2020-08-31,C_939274
T_105669,2021-02-01,C_051706
T_105694,2021-11-29,C_589300
T_105706,2020-07-13,C_117580
T_105720,2020-12-14,C_633661
T_105754,2020-09-21,C_897743
T_105768,2020-11-16,C_862106
T_105800,2021-04-26,C_806376
T_105885,2021-05-31,C_908293
T_105955,2020-04-27,C_134962
T_106006,2020-07-06,C_117580
T_106042,2020-05-25,C_590257
T_106092,2020-02-03,C_274912
T_106231,2021-06-14,C_806376
T_106275,2020-01-06,C_968987
T_106400,2020-11-16,C_479796
T_106424,2021-03-15,C_051535
T_106514,2020-02-03,C_113139
T_106527,2021-07-19,C_155990
T_106600,2020-06-22,C_117580
T_106630,2020-09-28,C_789545
T_106657,2022-01-31,C_600979
T_106662,2021-05-17,C_672256
T_106696,2022-04-18,C_740903
T_106947,2021-02-01,C_185126
