customer_id,invoice_no,invoice_date,collection_date,collected_amount,delay_days,bounced_check
C_745897,T_024849,2021-05-10,2021-05-27,27713.57,17.0,0
C_769491,T_024899,2021-01-18,2021-01-18,8478.67,0.0,0
C_284990,T_024972,2021-04-05,2021-04-12,110925.32,7.0,0
C_479796,T_025021,2021-05-24,2021-07-16,71559.76,23.0,0
C_705572,T_025033,2020-06-29,2020-07-19,94759.27,20.0,0
C_984759,T_025045,2022-03-28,2022-03-30,372717.82,2.0,0
C_739947,T_025153,2020-06-22,2020-09-04,35092.97,44.0,0
C_672256,T_025215,2021-10-11,2021-11-21,872506.77,41.0,0
C_848211,T_025297,2021-02-15,2021-04-19,86649.21,33.0,0
C_519849,T_025424,2020-11-30,2020-12-09,30247.89,9.0,0
C_746892,T_025753,2021-04-05,2021-07-15,156741.58,11.0,0
C_603877,T_025922,2021-01-18,2021-02-08,23625.24,21.0,0
C_603877,T_025922,2021-01-18,2021-02-02,23625.23,15.0,0
C_117580,T_026028,2020-03-09,2020-04-21,104215.73,43.0,0
C_317216,T_026083,2021-04-05,2021-05-22,7848.62,47.0,0
C_603968,T_026086,2021-02-01,2021-05-21,36788.05,19.0,0
C_603968,T_026086,2021-02-01,2021-05-16,36788.04,14.0,0
C_086403,T_026139,2020-07-13,2020-08-15,1227.08,33.0,0
C_951507,T_026571,2022-04-04,2022-04-24,477539.18,20.0,0
C_258325,T_026594,2021-07-26,2021-08-13,469824.52,18.0,0
C_829082,T_026694,2021-11-22,2022-01-03,712816.63,12.0,0
C_806376,T_026789,2020-10-26,2020-11-23,70892.28,28.0,0
C_728285,T_026799,2020-09-14,2020-12-11,238746.37,0.0,0
C_728285,T_026799,2020-09-14,2020-12-16,238746.36,3.0,0
C_258325,T_026821,2021-12-13,2021-12-31,142392.86,18.0,0
C_657627,T_026897,2022-01-24,2022-02-06,362158.01,13.0,0
C_180817,T_026912,2021-03-29,2021-05-15,306669.36,47.0,0
C_328236,T_026957,2020-10-05,2021-01-27,121373.68,24.0,0
C_758522,T_027050,2020-11-16,2020-11-16,475730.2,0.0,0
C_245948,T_027055,2022-01-24,2022-02-19,3779046.42,26.0,0
C_473035,T_027123,2020-08-31,2020-10-11,219473.11,11.0,0
C_698497,T_027152,2020-06-29,2020-10-29,68681.36,32.0,0
C_401016,T_027269,2021-05-17,2021-06-24,2509.19,38.0,0
C_624339,T_027345,2020-08-24,2020-08-24,78940.72,0.0,0
C_806376,T_027370,2021-09-13,2021-11-14,139128.38,32.0,0
C_848211,T_027427,2021-06-14,2021-09-01,7156.91,49.0,0
C_848211,T_027427,2021-06-14,2021-08-12,7156.9,29.0,0
C_683666,T_027435,2021-10-11,2021-11-05,404993.39,25.0,0
C_058218,T_027443,2022-04-04,2022-05-18,1654666.43,14.0,0
C_172705,T_027568,2020-09-21,2020-10-10,5148.33,19.0,0
C_980626,T_027599,2022-03-14,2022-03-27,19619.6,13.0,0
C_762928,T_027824,2021-11-22,2022-01-09,661556.49,18.0,0
C_473035,T_027949,2020-07-06,2020-08-12,256659.77,7.0,0
C_258325,T_027965,2020-02-10,2020-06-12,45837.58,33.0,0
C_705680,T_028017,2020-01-20,2020-02-13,78241.95,24.0,0
C_806376,T_028045,2021-06-07,2021-07-23,100704.71,16.0,0
C_871835,T_028123,2022-02-21,2022-04-11,25166.17,49.0,0
C_838088,T_028172,2020-06-08,2020-06-22,106771.68,14.0,0
C_838088,T_028172,2020-06-08,2020-06-19,106771.68,11.0,0
C_126481,T_028230,2020-02-17,2020-03-03,23029.93,15.0,0
C_445916,T_028304,2021-11-15,2021-11-15,255148.37,0.0,0
C_385862,T_028422,2020-01-27,2020-01-30,59855.51,3.0,0
C_633661,T_028430,2020-12-07,2021-01-07,123775.16,31.0,0
C_633661,T_028430,2020-12-07,2020-12-27,123775.15,20.0,0
C_729868,T_028486,2020-12-07,2021-01-15,3810.72,39.0,0
C_421536,T_028498,2020-11-09,2020-12-10,2715.25,31.0,0
C_245948,T_028546,2020-08-31,2021-01-10,389680.67,42.0,0
C_897743,T_028561,2020-06-29,2020-07-31,96673.51,32.0,0
C_897743,T_028561,2020-06-29,2020-08-16,96673.51,48.0,0
C_848211,T_028666,2022-04-04,2022-07-12,747082.11,9.0,0
C_527060,T_028676,2021-09-06,2021-11-07,72216.04,32.0,0
C_527060,T_028676,2021-09-06,2021-10-26,72216.04,20.0,0
C_899372,T_028700,2022-04-18,2022-04-26,423640.64,8.0,0
C_245948,T_028712,2021-03-15,2021-06-08,634790.73,0.0,0
C_739947,T_028900,2021-09-27,2021-10-01,97812.69,4.0,0
C_152471,T_028919,2020-12-28,2021-02-05,13809.52,39.0,0
C_182241,T_028978,2021-02-08,2021-04-10,131225.89,31.0,1
C_862106,T_029162,2022-01-17,2022-02-26,1142377.91,40.0,0
C_862106,T_029162,2022-01-17,2022-03-10,1142377.9,52.0,0
C_535756,T_029227,2021-03-15,2021-03-19,670418.98,4.0,0
C_806376,T_029269,2021-07-05,2021-09-16,103339.86,43.0,0
C_117580,T_029315,2020-05-11,2020-06-12,62568.34,32.0,0
C_633661,T_029318,2021-07-26,2021-09-12,662705.63,48.0,0
C_692721,T_029539,2022-04-18,2022-05-25,2091023.05,37.0,0
C_633514,T_029607,2021-04-05,2021-04-11,3065.49,6.0,0
C_696763,T_029612,2021-06-07,2021-08-05,171389.79,29.0,0
C_969414,T_029793,2020-05-11,2020-06-24,22133.81,44.0,0
C_050237,T_029795,2021-01-25,2021-05-07,597338.05,12.0,0
C_117580,T_029886,2020-06-15,2020-09-02,29451.97,49.0,0
C_749821,T_029970,2021-03-29,2021-06-26,85566.92,0.0,0
C_590257,T_030022,2020-01-20,2020-02-07,885.51,18.0,0
C_590257,T_030022,2020-01-20,2020-02-02,885.5,13.0,0
C_633661,T_030066,2021-09-27,2021-09-27,543960.82,0.0,0
C_034287,T_030104,2020-06-22,2020-07-09,21900.41,17.0,0
C_939370,T_030394,2022-05-09,2022-05-28,64866.27,19.0,0
C_672706,T_030448,2020-06-15,2020-07-14,140369.44,29.0,0
C_336021,T_030495,2020-04-13,2020-05-12,1401.18,29.0,0
C_603877,T_030553,2021-11-08,2021-11-16,140578.53,8.0,0
C_519849,T_030596,2020-10-05,2020-10-23,13047.93,18.0,0
C_519849,T_030596,2020-10-05,2020-10-18,13047.92,13.0,0
C_117580,T_030638,2020-06-08,2020-07-12,29317.79,34.0,0
C_117580,T_030638,2020-06-08,2020-07-27,29317.78,49.0,0
C_519849,T_030656,2020-09-21,2020-10-27,24382.48,36.0,0
C_412635,T_030704,2021-05-03,2021-06-01,14434.45,29.0,0
C_698497,T_030709,2020-11-30,2021-04-01,11803.36,32.0,0
C_126481,T_030747,2020-03-23,2020-03-23,25549.2,0.0,0
C_417601,T_030812,2022-05-02,2022-06-07,9483.46,36.0,0
C_417601,T_030812,2022-05-02,2022-06-21,9483.46,50.0,0
C_951507,T_030830,2021-04-05,2021-04-26,6588.57,21.0,0
C_792125,T_030919,2022-01-03,2022-01-07,390285.34,4.0,0
C_412635,T_030944,2019-12-23,2020-01-01,1135.79,9.0,0
C_746892,T_031108,2021-06-07,2021-09-05,119971.43,0.0,0
C_117580,T_031153,2020-07-27,2020-08-17,66311.32,21.0,0
C_806376,T_031178,2021-09-27,2021-11-07,139572.41,11.0,0
C_603877,T_031492,2020-07-13,2020-07-20,4791.99,7.0,0
C_245948,T_031527,2020-02-17,2020-06-19,202743.7,33.0,0
C_245948,T_031527,2020-02-17,2020-07-04,202743.7,48.0,0
C_862106,T_031688,2021-01-25,2021-02-01,356843.74,7.0,0
C_421536,T_031874,2020-09-28,2020-10-31,3435.25,33.0,0
C_535756,T_031961,2020-07-06,2020-07-24,388863.61,18.0,0
C_937594,T_032072,2021-03-22,2021-08-04,371326.08,45.0,0
C_937594,T_032072,2021-03-22,2021-08-13,371326.08,54.0,0
C_421536,T_032085,2020-10-12,2020-11-23,84010.0,42.0,0
C_594561,T_032104,2022-02-21,2022-03-11,685103.74,18.0,0
C_117580,T_032129,2020-09-07,2020-09-19,61756.28,12.0,0
C_746892,T_032162,2020-09-21,2021-01-01,194942.93,12.0,0
C_633661,T_032489,2021-05-03,2021-06-16,596871.31,44.0,0
C_806376,T_032677,2021-08-16,2021-10-04,62143.65,19.0,0
C_806376,T_032677,2021-08-16,2021-09-29,62143.65,14.0,0
C_382534,T_032684,2020-11-09,2020-12-20,318154.85,11.0,0
C_113139,T_032722,2020-06-15,2020-09-14,13161.35,1.0,0
C_465481,T_032793,2020-06-15,2020-07-07,64383.1,22.0,0
C_591112,T_033187,2022-02-21,2022-03-02,231815.79,9.0,0
C_986633,T_033238,2022-05-02,2022-05-12,7398.95,10.0,0
C_986633,T_033238,2022-05-02,2022-06-08,7398.95,37.0,0
C_479796,T_033438,2021-07-12,2021-08-26,1094.21,45.0,0
C_705680,T_033445,2021-02-08,2021-03-31,241952.87,21.0,0
C_705680,T_033445,2021-02-08,2021-03-25,241952.86,15.0,0
C_603877,T_033472,2020-09-21,2020-12-08,17009.79,48.0,0
C_361181,T_033485,2021-02-01,2021-04-15,388088.37,43.0,0
C_258325,T_033509,2020-08-24,2020-12-04,97251.29,12.0,0
C_899372,T_033543,2021-07-19,2021-08-11,38190.23,23.0,0
C_051706,T_033907,2020-09-14,2020-10-29,61455.6,15.0,0
C_938531,T_033958,2021-04-12,2021-04-22,26274.31,10.0,0
C_938531,T_033958,2021-04-12,2021-05-19,26274.3,37.0,0
C_258325,T_034032,2021-11-15,2021-12-19,109891.9,4.0,0
C_258325,T_034032,2021-11-15,2021-12-21,109891.9,6.0,0
C_633661,T_034040,2021-12-13,2022-01-12,1711253.61,30.0,0
C_888956,T_034076,2021-11-01,2021-12-14,20738.77,43.0,0
C_888956,T_034076,2021-11-01,2021-12-24,20738.76,53.0,0
C_603968,T_034079,2020-05-25,2020-09-06,59671.0,14.0,0
C_731802,T_034143,2021-02-08,2021-04-14,49202.64,35.0,0
C_299317,T_034205,2021-08-16,2021-09-05,1455106.54,20.0,0
C_806376,T_034253,2021-07-05,2021-08-22,101783.62,18.0,0
C_593639,T_034475,2020-08-31,2020-10-14,132841.29,14.0,0
C_664019,T_034535,2020-11-09,2020-12-16,313638.74,37.0,0
C_465481,T_034740,2020-12-07,2021-01-04,43924.21,0.0,0
C_465481,T_034902,2021-07-26,2021-09-14,38425.9,20.0,0
C_646025,T_034944,2020-02-17,2020-02-17,258454.15,0.0,0
C_822722,T_034965,2021-04-05,2021-04-14,1886.59,9.0,0
C_317124,T_034990,2021-11-22,2021-12-07,101723.07,15.0,0
C_113139,T_035132,2021-10-25,2021-10-25,3515.03,0.0,0
C_144468,T_035158,2020-03-09,2020-03-25,1004719.45,16.0,0
C_806376,T_035231,2021-07-05,2021-09-22,49539.42,49.0,0
C_806376,T_035231,2021-07-05,2021-09-29,49539.41,56.0,0
C_117580,T_035280,2020-08-24,2020-08-24,64440.85,0.0,0
C_101842,T_035312,2021-10-18,2021-12-21,1790076.65,34.0,0
C_980626,T_035324,2020-08-03,2020-12-10,83240.21,39.0,0
C_426816,T_035619,2020-09-28,2020-11-01,18914.34,34.0,0
C_790639,T_035663,2021-02-08,2021-02-11,283018.58,3.0,0
C_762928,T_035673,2020-12-21,2021-03-16,591789.18,0.0,0
C_147153,T_035722,2020-08-10,2020-09-01,153039.67,22.0,0
C_310107,T_035907,2020-10-19,2020-12-06,128706.53,48.0,0
C_433939,T_035960,2020-09-07,2020-09-25,129068.05,18.0,0
C_472366,T_036070,2022-05-23,2022-06-25,313773.91,33.0,0
C_589300,T_036088,2020-04-27,2020-06-02,1786.93,36.0,0
C_479796,T_036225,2022-01-24,2022-01-24,54081.18,0.0,0
C_172705,T_036265,2021-07-19,2021-09-06,3182.36,49.0,0
C_172705,T_036265,2021-07-19,2021-09-13,3182.36,56.0,0
C_336021,T_036404,2021-02-01,2021-02-15,574.32,14.0,0
C_336021,T_036404,2021-02-01,2021-03-12,574.32,39.0,0
C_769450,T_036419,2020-09-28,2020-09-28,119060.53,0.0,0
C_806376,T_036717,2020-10-26,2020-11-15,67523.62,20.0,0
C_419410,T_036862,2021-06-28,2021-10-06,21145.58,10.0,0
C_419410,T_036862,2021-06-28,2021-10-05,21145.57,9.0,0
C_117580,T_036887,2020-07-27,2020-09-04,31454.27,39.0,0
C_117580,T_036887,2020-07-27,2020-09-16,31454.26,51.0,0
C_385862,T_036991,2020-01-13,2020-02-26,29467.34,44.0,0
C_646025,T_037083,2020-02-10,2020-02-14,161841.52,4.0,0
C_876791,T_037157,2021-04-05,2021-05-01,85607.05,26.0,0
C_876791,T_037157,2021-04-05,2021-04-22,85607.05,17.0,0
C_705572,T_037215,2021-02-22,2021-04-19,60110.42,26.0,0
C_938531,T_037223,2020-05-04,2020-05-27,29215.3,23.0,0
C_768792,T_037328,2021-09-20,2021-10-02,1076292.33,12.0,0
C_806376,T_037349,2021-07-12,2021-08-21,106410.63,10.0,0
C_806376,T_037700,2021-08-30,2021-11-06,129716.59,38.0,0
C_575212,T_037710,2021-05-10,2021-06-15,1104718.15,36.0,0
C_514318,T_037823,2020-07-20,2020-08-01,40571.35,12.0,0
C_939370,T_037955,2020-08-10,2020-09-27,24866.34,18.0,0
C_749821,T_038210,2021-05-24,2021-07-26,139211.6,33.0,0
C_749821,T_038210,2021-05-24,2021-08-10,139211.59,48.0,0
C_282979,T_038375,2022-01-31,2022-01-31,235020.54,0.0,0
C_866894,T_038457,2021-03-22,2021-03-27,46918.26,5.0,0
C_866894,T_038457,2021-03-22,2021-04-25,46918.25,34.0,0
C_101842,T_038595,2021-10-18,2021-12-17,1032691.2,30.0,0
C_915518,T_038657,2022-02-21,2022-02-25,2715.34,4.0,0
C_915518,T_038657,2022-02-21,2022-03-27,2715.33,34.0,0
C_937594,T_039013,2021-08-09,2021-12-22,435244.83,45.0,0
C_812674,T_039015,2020-05-25,2020-06-16,77035.69,22.0,0
C_185126,T_039044,2020-10-19,2020-11-02,271208.04,14.0,0
C_245948,T_039069,2020-03-16,2020-07-26,414333.98,42.0,0
C_762928,T_039071,2021-09-27,2021-12-08,203942.33,42.0,0
C_482570,T_039173,2021-11-15,2021-11-15,7391.9,0.0,0
C_150182,T_039190,2021-08-02,2021-08-19,4944.22,17.0,0
C_412635,T_039285,2020-10-12,2020-11-15,3354.95,34.0,0
C_951507,T_039347,2021-03-01,2021-03-30,87292.49,29.0,0
C_472366,T_039364,2022-05-23,2022-07-01,461619.22,39.0,0
C_101842,T_039385,2020-10-19,2020-12-07,164392.89,19.0,0
C_258325,T_039406,2020-03-02,2020-04-02,27212.6,31.0,0
C_117580,T_039540,2020-08-10,2020-09-13,62413.32,34.0,0
C_603968,T_039595,2021-11-22,2022-01-22,302542.39,31.0,0
C_937594,T_039656,2022-05-16,2022-08-31,1875784.2,17.0,0
C_866894,T_039810,2020-04-13,2020-05-31,49134.57,48.0,0
C_117580,T_039816,2020-08-17,2020-08-21,65393.86,4.0,0
C_746892,T_039835,2021-08-16,2021-11-20,235380.15,6.0,0
C_746892,T_039884,2020-09-07,2020-12-04,80522.02,0.0,0
C_603968,T_039921,2020-11-16,2021-02-12,90335.56,0.0,0
C_113139,T_040051,2021-11-01,2021-11-26,316325.84,25.0,0
C_113139,T_040051,2021-11-01,2021-11-18,316325.85,17.0,0
C_672256,T_040196,2020-05-04,2020-05-22,120086.46,18.0,0
C_672256,T_040196,2020-05-04,2020-06-14,120086.46,41.0,0
C_117580,T_040463,2020-08-17,2020-09-07,66060.34,21.0,0
C_473035,T_040568,2021-01-25,2021-03-27,379631.04,31.0,0
C_862106,T_040639,2021-05-03,2021-06-03,596514.36,31.0,0
C_113139,T_040786,2020-01-27,2020-05-09,5136.44,13.0,0
C_150182,T_040815,2021-08-16,2021-09-29,5315.21,44.0,0
C_900728,T_040823,2022-03-21,2022-05-01,226732.73,41.0,0
C_703801,T_040870,2020-05-04,2020-05-08,490000.59,4.0,0
C_274912,T_040890,2020-08-03,2020-08-03,298479.66,0.0,0
C_746892,T_041017,2020-07-27,2020-11-19,7415.79,25.0,0
C_746892,T_041017,2020-07-27,2020-12-08,7415.78,44.0,0
C_683666,T_041024,2021-11-15,2021-11-20,322076.42,5.0,0
C_727451,T_041093,2021-01-04,2021-02-01,39204.67,28.0,0
C_421536,T_041095,2020-04-13,2020-04-13,40358.04,0.0,0
C_117580,T_041109,2020-08-10,2020-08-17,44345.55,7.0,0
C_382534,T_041136,2020-10-26,2020-11-12,231820.52,17.0,0
C_739947,T_041185,2020-06-01,2020-07-07,45895.84,6.0,0
C_401016,T_041187,2020-08-31,2020-08-31,1423.28,0.0,0
C_746892,T_041192,2021-05-10,2021-08-11,162433.33,3.0,0
C_806376,T_041224,2021-05-17,2021-06-15,99887.48,0.0,0
C_691869,T_041278,2020-03-16,2020-07-07,372884.26,23.0,0
C_051706,T_041345,2020-10-05,2021-01-26,87174.14,23.0,0
C_780887,T_041578,2022-03-28,2022-03-30,2970573.74,2.0,0
C_445916,T_041683,2021-11-15,2021-11-24,145874.47,9.0,0
C_445916,T_041683,2021-11-15,2021-11-24,145874.47,9.0,0
C_063926,T_041730,2021-10-25,2021-10-26,101488.69,1.0,0
C_063926,T_041730,2021-10-25,2021-11-26,101488.68,32.0,0
C_698497,T_041760,2021-02-08,2021-06-14,4446.77,36.0,0
C_698497,T_041760,2021-02-08,2021-06-28,4446.77,50.0,0
C_566726,T_041790,2020-04-06,2020-04-20,15086.46,14.0,0
C_113139,T_041842,2021-06-28,2021-07-28,1238625.42,30.0,0
C_150182,T_041890,2022-03-14,2022-03-15,4889.91,1.0,0
C_150182,T_041890,2022-03-14,2022-04-15,4889.9,32.0,0
C_603877,T_041909,2021-04-05,2021-04-19,2846.52,14.0,1
C_603877,T_041909,2021-04-05,2021-04-16,2846.51,11.0,0
C_951507,T_041961,2021-11-08,2021-11-22,66132.88,14.0,0
C_951507,T_041961,2021-11-08,2021-11-19,66132.88,11.0,0
C_274912,T_041984,2021-04-12,2021-05-02,299410.49,20.0,0
C_593639,T_042114,2021-07-26,2021-09-27,211140.4,33.0,0
C_593639,T_042114,2021-07-26,2021-09-15,211140.4,21.0,0
C_245948,T_042146,2022-03-21,2022-05-15,5327540.76,25.0,0
C_806376,T_042294,2021-09-27,2021-11-13,129577.07,17.0,0
C_806376,T_042318,2021-09-27,2021-12-11,139083.37,45.0,0
C_984759,T_042351,2021-08-02,2021-08-28,225693.97,26.0,0
C_871835,T_042358,2020-08-10,2020-09-28,31116.31,19.0,0
C_185126,T_042415,2020-06-15,2020-07-14,488303.25,29.0,0
C_800815,T_042440,2021-07-26,2021-09-07,4267.54,43.0,0
C_672256,T_042627,2021-11-08,2021-12-18,958893.46,40.0,0
C_268031,T_042696,2021-04-26,2021-06-08,3429.83,43.0,0
C_871835,T_042855,2021-09-20,2021-09-22,106562.6,2.0,0
C_329432,T_043074,2022-04-11,2022-04-23,813302.44,12.0,0
C_398853,T_043099,2021-04-26,2021-05-28,341103.59,2.0,0
C_877858,T_043181,2020-02-03,2020-04-14,5348.96,41.0,0
C_412635,T_043226,2021-06-07,2021-07-24,851.77,47.0,0
C_806376,T_043271,2021-08-23,2021-11-06,117347.56,45.0,0
C_940986,T_043338,2020-10-12,2020-11-23,102599.51,42.0,0
C_412635,T_043347,2020-01-27,2020-02-28,2821.36,32.0,0
C_769491,T_043455,2021-08-16,2021-09-22,21470.05,37.0,0
C_336021,T_043471,2020-09-07,2020-10-01,2881.29,24.0,0
C_190305,T_043499,2020-01-13,2020-01-16,105655.28,3.0,0
C_714619,T_043615,2020-07-06,2020-07-22,90561.62,16.0,0
C_063809,T_043650,2020-11-09,2020-11-30,5691.84,21.0,0
C_063809,T_043650,2020-11-09,2020-12-21,5691.83,42.0,0
C_245948,T_043725,2020-08-17,2020-12-03,280851.04,18.0,0
C_342153,T_043807,2021-10-11,2021-11-14,754.38,34.0,0
C_342153,T_043807,2021-10-11,2021-11-29,754.38,49.0,0
C_021985,T_043808,2021-03-01,2021-04-09,4026.72,39.0,0
C_512037,T_043828,2020-09-21,2021-01-06,28075.27,17.0,0
C_512037,T_043828,2020-09-21,2021-01-29,28075.27,40.0,0
C_117580,T_043992,2020-08-31,2020-10-03,50277.86,33.0,0
C_244560,T_044292,2021-10-04,2021-10-17,1294987.24,13.0,0
C_937594,T_044302,2021-05-31,2021-09-14,768971.58,16.0,0
C_683666,T_044304,2020-11-23,2021-01-09,603589.03,47.0,0
C_258818,T_044372,2021-08-30,2021-09-29,83124.42,0.0,0
C_683666,T_044397,2021-11-08,2021-12-23,1589294.0,45.0,0
C_317124,T_044460,2021-06-07,2021-07-08,2763.07,31.0,0
C_906263,T_044465,2020-11-30,2020-12-04,25992.94,4.0,0
C_906263,T_044465,2020-11-30,2020-12-06,25992.94,6.0,0
C_839421,T_044719,2020-04-06,2020-04-12,752.77,6.0,0
C_746892,T_044730,2019-12-30,2020-05-17,363622.09,49.0,0
C_799217,T_044793,2021-10-18,2021-11-17,23166.1,30.0,0
C_731802,T_044805,2020-11-09,2020-12-09,4354.37,0.0,0
C_258325,T_044983,2020-08-03,2020-11-09,13920.26,8.0,0
C_258325,T_044983,2020-08-03,2020-11-09,13920.26,8.0,0
C_050237,T_045019,2020-03-02,2020-03-24,10784.2,22.0,0
C_050237,T_045019,2020-03-02,2020-03-17,10784.19,15.0,0
C_117580,T_045149,2020-08-03,2020-09-29,57948.99,27.0,0
C_714619,T_045235,2020-06-08,2020-07-24,160738.84,46.0,0
C_051535,T_045293,2020-02-03,2020-04-13,266636.12,40.0,0
C_888956,T_045311,2020-12-07,2021-01-15,40518.11,39.0,0
C_113139,T_045315,2021-03-01,2021-03-06,2027.98,5.0,0
C_113139,T_045315,2021-03-01,2021-03-08,2027.97,7.0,0
C_245948,T_045438,2022-04-04,2022-04-29,4834475.37,0.0,0
C_419410,T_045633,2021-08-16,2021-09-03,108129.41,18.0,0
C_419410,T_045633,2021-08-16,2021-09-26,108129.4,41.0,0
C_593639,T_045655,2020-07-13,2020-09-09,124700.59,28.0,0
C_806376,T_045695,2021-05-31,2021-08-18,92297.07,49.0,0
C_117580,T_045709,2020-08-10,2020-08-23,64721.91,13.0,0
C_937594,T_045733,2020-08-31,2021-01-04,117505.23,36.0,0
C_937594,T_045733,2020-08-31,2021-01-18,117505.22,50.0,0
C_245948,T_045738,2021-05-03,2021-08-08,608487.5,7.0,0
C_740903,T_045927,2021-08-09,2021-08-09,2926.74,0.0,0
C_740903,T_045927,2021-08-09,2021-08-12,2926.74,3.0,0
C_144468,T_045950,2020-03-30,2020-05-11,506672.05,42.0,0
C_662193,T_046194,2020-03-09,2020-04-22,93481.62,44.0,0
C_662193,T_046194,2020-03-09,2020-04-04,93481.61,26.0,0
C_731802,T_046200,2020-11-02,2020-12-10,18859.41,8.0,0
C_731802,T_046200,2020-11-02,2020-12-10,18859.41,8.0,0
C_672256,T_046206,2021-11-01,2021-11-01,402023.49,0.0,0
C_672256,T_046206,2021-11-01,2021-11-04,402023.49,3.0,0
C_590554,T_046249,2020-07-06,2020-07-06,726.06,0.0,0
C_117580,T_046252,2020-06-08,2020-07-12,30171.66,34.0,0
C_862106,T_046363,2020-04-06,2020-04-27,311795.65,21.0,0
C_806376,T_046381,2021-08-09,2021-09-08,236424.09,0.0,0
C_528949,T_046520,2020-03-16,2020-04-26,53323.92,41.0,0
C_806376,T_046585,2021-05-24,2021-06-22,97991.46,0.0,0
C_117580,T_046680,2020-06-15,2020-07-29,56594.0,14.0,0
C_276262,T_046705,2021-07-19,2021-07-30,1686.76,11.0,0
C_276262,T_046705,2021-07-19,2021-08-25,1686.76,37.0,0
C_284990,T_046773,2021-09-13,2021-09-30,89265.1,17.0,0
C_691869,T_046780,2021-11-08,2022-01-26,2235388.23,49.0,0
C_185126,T_046802,2020-04-06,2020-04-06,254744.17,0.0,0
C_571164,T_046838,2022-04-18,2022-05-27,2816521.72,39.0,0
C_299317,T_046909,2020-08-10,2020-09-06,130323.78,27.0,0
C_472366,T_047014,2022-05-02,2022-05-02,460024.35,0.0,0
C_792125,T_047128,2020-02-24,2020-03-21,272648.01,26.0,0
C_172705,T_047191,2021-02-22,2021-02-27,2116.28,5.0,0
C_245948,T_047266,2020-02-03,2020-05-10,221148.09,7.0,0
C_245948,T_047266,2020-02-03,2020-05-11,221148.08,8.0,0
C_086403,T_047300,2021-03-01,2021-04-11,82093.68,41.0,0
C_411261,T_047439,2020-08-24,2020-08-24,194228.21,0.0,0
C_185126,T_047474,2022-05-02,2022-06-14,1857634.2,43.0,0
C_943921,T_047640,2020-09-28,2020-11-13,18454.17,46.0,0
C_943921,T_047640,2020-09-28,2020-11-22,18454.16,55.0,0
C_519849,T_047642,2020-11-23,2020-12-29,21560.57,36.0,0
C_519849,T_047642,2020-11-23,2021-01-12,21560.56,50.0,0
C_662193,T_047696,2021-01-25,2021-02-19,201813.74,25.0,0
C_662193,T_047696,2021-01-25,2021-03-10,201813.73,44.0,0
C_245948,T_047721,2021-02-01,2021-05-13,563026.9,11.0,0
C_769491,T_047801,2020-01-13,2020-02-09,26099.09,0.0,0
C_118223,T_047855,2022-04-18,2022-05-11,101642.44,23.0,0
C_705572,T_047861,2020-06-15,2020-06-26,5792.38,11.0,0
C_705572,T_047861,2020-06-15,2020-07-22,5792.37,37.0,0
C_276262,T_047892,2021-08-02,2021-08-02,4312.96,0.0,0
C_113139,T_047915,2021-12-13,2021-12-13,38100.67,0.0,0
C_565612,T_047986,2020-12-21,2020-12-21,3052.21,0.0,0
C_051706,T_048052,2020-08-03,2020-11-05,14584.83,4.0,0
C_051706,T_048052,2020-08-03,2020-12-05,14584.82,34.0,0
C_673190,T_048114,2021-05-17,2021-06-08,27761.42,22.0,0
C_398853,T_048133,2020-08-10,2020-10-19,198347.26,40.0,0
C_117580,T_048148,2020-05-25,2020-07-02,50252.09,38.0,0
C_479796,T_048151,2020-08-03,2020-10-06,49549.04,34.0,0
C_746892,T_048156,2020-10-26,2021-01-19,186558.42,0.0,0
C_431655,T_048158,2021-10-25,2021-11-21,2634.93,27.0,0
C_235625,T_048224,2020-06-22,2020-07-21,392.26,29.0,0
C_762928,T_048231,2021-03-29,2021-07-25,534346.59,28.0,0
C_937594,T_048606,2020-07-13,2020-11-21,115054.23,41.0,0
C_937594,T_048606,2020-07-13,2020-12-02,115054.23,52.0,0
C_848211,T_048691,2021-03-01,2021-04-04,40049.14,4.0,0
C_769450,T_048782,2021-05-24,2021-08-08,102924.61,46.0,0
C_150182,T_048831,2022-04-11,2022-04-15,2370.17,4.0,0
C_150182,T_048831,2022-04-11,2022-05-15,2370.17,34.0,0
C_746892,T_048908,2021-01-25,2021-04-21,51166.48,0.0,0
C_551361,T_048959,2020-08-03,2020-09-07,199756.52,35.0,0
C_551361,T_048959,2020-08-03,2020-09-21,199756.52,49.0,0
C_117580,T_049100,2020-08-31,2020-10-18,66845.37,48.0,0
C_691869,T_049381,2020-07-13,2020-10-13,380180.11,2.0,0
C_172705,T_049503,2021-06-21,2021-06-21,15237.9,0.0,0
C_714619,T_049587,2020-07-13,2020-07-27,104501.45,14.0,0
C_714619,T_049587,2020-07-13,2020-07-24,104501.44,11.0,0
C_915518,T_049604,2020-07-20,2020-08-11,2590.2,22.0,0
C_117580,T_049625,2020-06-01,2020-07-03,63518.41,32.0,0
C_479796,T_049729,2021-08-30,2021-10-21,68110.93,22.0,0
C_051535,T_049820,2020-11-23,2021-04-09,613514.28,47.0,0
C_980626,T_049955,2021-08-23,2022-01-09,114849.01,49.0,0
C_871835,T_050095,2020-11-02,2020-12-10,36099.74,38.0,0
C_245948,T_050231,2020-04-13,2020-08-20,186976.0,39.0,0
C_245948,T_050231,2020-04-13,2020-08-05,186976.0,24.0,0
