customer_id,snapshot_date,recency_days,tenure_days,relationship_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_90d,monetary_365d,avg_txn_size,gap_mean_days,gap_std_days,avg_delay_days,max_delay_days,delay_trend,on_time_ratio,bounced_check_rate,bounced_check_count,days_since_last_bounce,collection_completeness,crm_collection_pressure,credit_limit,payment_terms_days,wallet_share,wallet_share_trend,competitor_diversity,nunique_product_365d,nunique_group_365d,dev_request_count,dev_approved_ratio,dev_rejected_ratio,crm_sample_requests,cash_ratio_365d,cash_ratio_trend,avg_margin_pct,return_rate,complaint_count_365d,critical_complaint_count,unresolved_complaints,crm_quality_issues,crm_interaction_count,segment_A,segment_B,has_collection_history,has_wallet_data,has_margin_data,y_retention,y_collection,y_loyalty
C_927798,2020-06-01,98,98,98,0,1,1,-1,0.0,12219.789999999999,6109.8949999999995,,,24.0,24.0,0.0,0.0,0.0,0,9999,0.8399997053959194,3,19000.0,0,,,0,2,1,0,0.0,0.0,1,1.0,0.0,0.0763870628451223,0.0,0,0,0,0,6,0,0,1,0,1,0,,
C_745468,2020-06-01,35,126,126,2,4,4,0,362027.69,760365.75,63363.8125,45.5,54.44722215136416,26.2,45.0,0.0,0.2,0.0,0,9999,1.0,2,1234000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.06116971378660829,0.0,0,0,0,1,3,0,0,1,0,1,0,1.0,
C_514467,2020-06-01,35,140,140,3,7,7,-1,132221.08000000002,364078.68,24271.912,21.0,23.73815494093844,18.333333333333332,49.0,0.0,0.3333333333333333,0.0,0,9999,0.7828754762569454,0,181000.0,30,,,0,8,1,0,0.0,0.0,0,0.0,0.0,0.08592764259176443,0.0,0,0,0,0,2,1,0,1,0,1,1,1.0,
C_729868,2020-06-01,7,147,147,4,7,7,1,19063.89,31497.24,3937.155,23.333333333333332,13.033290707517677,33.22222222222222,46.0,0.0,0.0,0.0,0,9999,0.9564631694713567,1,54000.0,0,,,0,5,2,0,0.0,0.0,0,1.0,0.0,0.09230709597647922,0.0,0,0,0,0,2,0,1,1,0,1,1,1.0,
C_420287,2020-06-01,35,91,91,6,7,7,5,634280.02,681472.6699999999,29629.246521739125,11.2,6.260990336999411,21.11111111111111,47.0,0.0,0.1111111111111111,0.0,0,9999,0.885879884221916,0,279000.0,30,,,0,6,1,0,0.0,0.0,0,0.08695652173913043,-1.0,0.16427453005307496,0.0,0,0,0,0,4,1,0,1,0,1,0,,
C_387172,2020-06-01,21,133,133,4,9,9,-1,163556.97,344288.58999999997,14345.357916666666,18.666666666666668,12.258330500792784,27.75,41.0,0.0,0.0,0.0,0,9999,0.8134707571923893,0,318000.0,0,,,0,6,1,1,0.0,1.0,0,1.0,0.0,0.10078440297964825,0.04800301302792186,0,0,0,0,4,1,0,1,0,1,1,1.0,
C_998322,2020-06-01,63,63,63,1,1,1,1,293475.1,293475.1,73368.775,,,22.0,36.0,0.0,0.0,0.0,0,9999,0.8800000068148883,0,441000.0,0,,,0,1,1,0,0.0,0.0,2,1.0,0.0,0.1062602965403624,0.11452370741893982,0,0,0,1,5,1,0,1,0,1,0,,
C_453891,2020-06-01,91,112,112,0,3,3,-3,0.0,315122.48,78780.62,10.5,4.949747468305833,26.333333333333332,42.0,0.0,0.0,0.0,0,9999,1.0000000000000002,0,615000.0,0,,,0,2,1,0,0.0,0.0,0,1.0,0.0,0.018095361034415308,0.0,0,0,0,0,0,0,0,1,0,1,1,1.0,
C_099163,2020-06-01,35,91,91,1,2,2,0,34238.06,34449.43,2026.4370588235295,56.0,,20.666666666666668,36.0,0.0,0.0,0.0,0,9999,1.0,0,58000.0,0,,,0,4,2,0,0.0,0.0,0,1.0,0.0,0.07987891019172547,0.0,0,0,0,1,1,0,0,1,0,1,1,1.0,
C_040673,2020-06-01,98,168,168,0,10,10,-10,0.0,442615.15,40237.74090909091,11.666666666666666,3.614784456460256,15.083333333333334,34.0,0.0,0.16666666666666666,0.0,0,9999,0.8435691367545823,0,885000.0,0,,,0,4,2,0,0.0,0.0,0,1.0,0.0,0.043345591111806636,0.0,0,0,0,1,2,1,0,1,0,1,0,,
C_134962,2020-06-01,35,112,112,2,4,4,0,701938.3,1028367.5,60492.205882352944,25.666666666666668,20.2072594216369,26.666666666666668,41.0,0.0,0.0,0.0,0,9999,0.8424246487758511,2,1028000.0,0,,,0,4,1,0,0.0,0.0,0,0.17647058823529413,-0.5,0.11501526127071293,0.0,0,0,0,0,3,0,0,1,0,1,1,0.0,
C_705572,2020-06-01,7,154,154,20,30,30,10,1229470.79,1975720.13,24094.147926829268,11.307692307692308,7.307354917987486,24.823529411764707,53.0,0.0,0.0,0.0,0,9999,0.8483179649538723,1,6379000.0,0,,,0,36,4,0,0.0,0.0,3,0.6585365853658537,-0.3193548387096774,0.11079133794162074,0.002651714530673904,3,1,0,0,7,0,0,1,0,1,1,0.0,
C_951507,2020-06-01,0,119,119,18,26,26,10,1176493.09,1667030.25,30309.640909090907,7.933333333333334,2.463060426921489,29.214285714285715,55.0,0.0,0.0,0.03571428571428571,1,0,0.8753592683756038,0,1000000.0,0,,,0,29,4,0,0.0,0.0,0,1.0,0.0,0.08891520345234505,0.0,0,0,0,0,0,1,0,1,0,1,1,1.0,
C_888956,2020-06-01,7,112,112,7,8,8,6,247827.79,322611.69,23043.692142857144,17.5,12.324771803161306,26.1,52.0,0.0,0.0,0.0,0,9999,1.0,2,728000.0,0,,,0,12,3,0,0.0,0.0,0,1.0,0.0,0.08692487681853453,0.0,0,0,0,0,2,0,0,1,0,1,1,0.0,
C_242469,2020-06-01,140,140,140,0,1,1,-1,0.0,36229.72,2415.3146666666667,,,,,0.0,0.0,0.0,0,9999,0.0,1,55000.0,30,,,0,7,3,0,0.0,0.0,0,0.0,0.0,0.11283038388931699,0.0,0,0,0,0,6,0,1,0,0,1,0,,
C_633091,2020-06-01,14,133,133,2,3,3,1,72169.43,98821.03,19764.206,59.5,4.949747468305833,9.8,31.0,0.0,0.4,0.0,0,9999,0.805858732700924,0,95000.0,0,,,0,4,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,3,0,1,1,0,0,1,0.0,
C_734711,2020-06-01,28,49,49,3,3,3,3,67914.13,67914.13,22638.043333333335,10.5,4.949747468305833,16.25,40.0,0.0,0.25,0.0,0,9999,1.0,0,282000.0,0,,,0,2,1,0,0.0,0.0,0,0.0,0.0,,0.0,0,0,0,1,2,1,0,1,0,0,0,,
C_980626,2020-06-01,0,147,147,16,28,28,4,814985.0,1303853.43,19460.49895522388,8.166666666666666,2.6843774609657967,24.774193548387096,51.0,0.0,0.03225806451612903,0.0,0,9999,0.8650894985949455,0,574000.0,90,,,0,21,4,2,1.0,0.0,0,0.746268656716418,0.4283154121863799,0.10436668271872711,0.0,0,0,0,0,0,0,1,1,0,1,1,1.0,
C_377241,2020-06-01,154,154,154,0,1,1,-1,0.0,27212.149999999998,9070.716666666665,,,0.0,0.0,0.0,1.0,0.0,0,9999,0.46000003674829076,3,41000.0,0,,,0,1,1,0,0.0,0.0,1,1.0,0.0,0.0431437715411127,0.0,0,0,0,0,6,0,0,1,0,1,0,,
C_274912,2020-06-01,21,119,119,7,9,9,5,1836238.8699999999,2754979.96,102036.29481481481,16.333333333333332,15.121728296285006,13.5,32.0,0.0,0.0,0.0,0,9999,0.8527989074737226,0,1339000.0,0,,,0,3,1,0,0.0,0.0,0,1.0,0.0,0.07505618296814687,0.0,0,0,0,0,2,0,0,1,0,1,1,1.0,
C_091997,2020-06-01,105,105,105,0,1,1,-1,0.0,22032.06,22032.06,,,41.0,41.0,0.0,0.0,0.0,0,9999,1.0,0,1486000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,0,0,1,1.0,
C_839280,2020-06-01,7,112,112,3,4,4,2,44356.55,55177.89,7882.555714285714,35.0,21.0,34.8,49.0,0.0,0.0,0.0,0,9999,0.9195918872577403,0,357000.0,0,,,0,5,3,0,0.0,0.0,0,1.0,0.0,0.08380862511047867,0.0,0,0,0,2,4,0,1,1,0,1,1,0.0,
C_739947,2020-06-01,0,42,42,17,17,17,17,1410562.39,1410562.39,64116.47227272727,10.5,7.0,31.391304347826086,56.0,0.0,0.0,0.0,0,9999,0.9384998277176525,0,3504000.0,30,,,0,2,1,0,0.0,0.0,0,0.0,0.0,0.1709477978201287,0.0,0,0,0,0,1,0,1,1,0,1,1,1.0,
C_986633,2020-06-01,49,98,98,3,4,4,2,85389.63,111181.6,7941.542857142857,16.333333333333332,4.041451884327381,20.6,45.0,0.0,0.2,0.0,0,9999,0.9652028752959122,0,236000.0,0,,,0,11,3,0,0.0,0.0,1,0.07142857142857142,0.1111111111111111,0.09599449955379846,0.0,0,0,0,0,3,0,1,1,0,1,1,1.0,
C_535756,2020-06-01,0,154,154,18,30,30,6,7636995.5,11805808.09,200098.44220338983,12.833333333333334,11.101460455382627,20.294117647058822,55.0,0.0,0.17647058823529413,0.0,0,9999,0.9081378994362427,0,7508000.0,0,,,0,7,2,1,0.0,1.0,0,0.0847457627118644,0.1111111111111111,0.10117057174581584,0.0,0,0,0,0,0,0,0,1,0,1,1,1.0,
C_528949,2020-06-01,0,77,77,5,5,5,5,334024.95,334024.95,47717.85,19.25,10.5,24.2,47.0,0.0,0.2,0.0,0,9999,0.818818624177625,0,380000.0,0,,,0,2,1,0,0.0,0.0,0,1.0,0.0,0.13289536713884897,0.0,0,0,0,0,0,0,0,1,0,1,1,1.0,
C_444616,2020-06-01,56,147,147,2,8,8,-4,115850.93,1048971.72,10703.793061224489,30.333333333333332,20.2072594216369,12.875,47.0,0.0,0.375,0.0,0,9999,0.9771987847298687,0,1429000.0,0,,,0,10,1,0,0.0,0.0,0,1.0,0.0,0.1028508834880834,0.0004949393284105139,0,0,0,0,2,0,0,1,0,1,1,1.0,
C_063809,2020-06-01,7,133,133,6,9,9,3,51647.47,87310.88,6236.4914285714285,15.75,11.067971810589327,25.818181818181817,46.0,0.0,0.0,0.09090909090909091,1,49,0.9765427859620701,0,202000.0,0,,,0,7,2,0,0.0,0.0,1,1.0,0.0,0.17092083707992595,0.0,0,0,0,0,1,1,0,1,0,1,1,1.0,
C_249135,2020-06-01,98,126,126,0,7,7,-7,0.0,5869.780000000001,733.7225000000001,7.0,0.0,18.571428571428573,40.0,0.0,0.14285714285714285,0.0,0,9999,0.7855234778816241,0,23000.0,0,,,0,2,1,0,0.0,0.0,1,1.0,0.0,-0.01738852144228728,0.0,0,0,0,0,2,0,1,1,0,1,0,1.0,
C_298468,2020-06-01,14,119,119,4,6,6,2,83286.39,95822.08,7370.929230769231,21.0,7.0,24.166666666666668,39.0,0.0,0.0,0.0,0,9999,0.853136458736859,0,360000.0,0,,,0,10,2,0,0.0,0.0,0,1.0,0.0,0.07531711117684742,0.0040905070754716985,1,0,0,0,0,0,0,1,0,1,0,0.0,
C_948070,2020-06-01,28,154,154,2,5,5,-1,396875.17000000004,1182038.45,43779.20185185185,31.5,16.663332999933317,23.166666666666668,41.0,0.0,0.16666666666666666,0.0,0,9999,0.9217186462927665,0,1032000.0,0,,,0,7,3,1,0.0,1.0,0,1.0,0.0,0.09779622758511279,0.0,0,0,0,0,1,0,1,1,0,1,1,1.0,
C_808942,2020-06-01,91,133,133,0,3,3,-3,0.0,31558.73,5259.788333333333,21.0,19.79898987322333,10.666666666666666,32.0,0.0,0.6666666666666666,0.0,0,9999,1.0000000000000002,0,1369000.0,0,,,0,5,2,0,0.0,0.0,0,1.0,0.0,0.009509462385839289,0.0,0,0,0,0,2,0,0,1,0,1,0,1.0,
C_101842,2020-06-01,14,161,161,7,11,11,3,1186127.3399999999,2386882.82,66302.30055555556,18.375,20.47254258757324,24.727272727272727,49.0,0.0,0.09090909090909091,0.0,0,9999,0.8985366571116382,0,7351000.0,30,,,0,8,2,0,0.0,0.0,0,0.0,0.0,0.11554976356839543,0.0,0,0,0,1,2,0,0,1,0,1,1,1.0,
C_411261,2020-06-01,14,119,119,8,11,11,5,2756833.09,3578334.49,170396.88047619048,13.125,6.937218462755804,26.166666666666668,49.0,0.0,0.08333333333333333,0.08333333333333333,1,105,0.8255000247335736,0,4042000.0,0,,,0,5,2,0,0.0,0.0,0,0.6666666666666666,0.875,0.06838434394675319,0.0,0,0,0,0,1,1,0,1,0,1,1,1.0,
C_598080,2020-06-01,42,154,154,4,13,13,-5,641195.91,1963411.81,81808.82541666667,12.444444444444445,5.833333333333333,16.363636363636363,39.0,0.0,0.18181818181818182,0.0,0,9999,0.885956981179613,0,2267000.0,30,,,0,10,2,0,0.0,0.0,0,0.0,0.0,0.07770294406606142,0.0,1,0,0,0,0,0,0,1,0,1,1,0.0,
C_871835,2020-06-01,0,161,161,4,8,8,0,134148.69,248691.76,15543.235,23.0,9.66091783079296,13.25,20.0,0.0,0.125,0.0,0,9999,0.9489905093759439,0,674000.0,0,,,0,11,3,0,0.0,0.0,0,0.0625,0.125,0.1683817343835095,0.0,0,0,0,0,0,0,0,1,0,1,1,1.0,
C_182241,2020-06-01,49,49,49,1,1,1,1,133883.79,133883.79,44627.93,,,,,0.0,0.0,0.0,0,9999,0.0,0,1186000.0,30,,,0,1,1,1,0.0,0.0,0,0.0,0.0,,0.0,0,0,0,0,1,1,0,0,0,0,1,0.0,
C_074947,2020-06-01,21,119,119,2,5,5,-1,4638.5599999999995,30398.8,2533.233333333333,24.5,13.403979508588733,20.6,48.0,0.0,0.0,0.0,0,9999,0.9638130452517862,0,1048000.0,90,,,0,10,1,0,0.0,0.0,0,1.0,0.0,0.10370679776921143,0.0,0,0,0,0,1,1,0,1,0,1,1,1.0,
C_152040,2020-06-01,0,0,0,1,1,1,1,44043.77,44043.77,4893.7522222222215,,,0.0,0.0,0.0,1.0,0.0,0,9999,1.0,0,67000.0,0,,,0,3,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,1,1,0,0,1,1.0,
C_401016,2020-06-01,0,63,63,22,22,22,22,25677.79,25677.79,1167.1722727272727,7.0,0.0,20.333333333333332,46.0,0.0,0.041666666666666664,0.0,0,9999,0.8741632360105757,0,13000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.035671819262782484,0.0,0,0,0,0,1,0,0,1,0,1,1,1.0,
C_627716,2020-06-01,98,133,133,0,2,2,-2,0.0,687564.51,10743.19546875,35.0,,36.333333333333336,46.0,0.0,0.0,0.0,0,9999,1.0,0,4609000.0,0,,,0,7,1,0,0.0,0.0,0,1.0,0.0,0.08797153874144166,0.0,0,0,0,1,1,0,0,1,0,1,1,0.0,
C_217285,2020-06-01,0,98,98,3,5,5,1,709126.43,1661133.6199999999,118652.40142857142,49.0,49.49747468305833,21.166666666666668,47.0,0.0,0.16666666666666666,0.0,0,9999,0.9044398126142316,0,753000.0,0,,,0,3,1,0,0.0,0.0,0,1.0,0.0,0.09064533835176032,0.0,0,0,0,1,4,1,0,1,0,1,1,1.0,
C_299317,2020-06-01,105,105,105,0,1,1,-1,0.0,143223.78,47741.26,,,20.0,20.0,0.0,0.0,0.0,0,9999,1.0,0,11700000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.059180744175775644,0.0,0,0,0,0,0,0,1,1,0,1,1,1.0,
C_160952,2020-06-01,28,147,147,4,6,6,2,653556.83,799282.83,49955.176875,23.8,16.11521020650987,22.2,33.0,0.0,0.2,0.0,0,9999,0.6964643166424581,1,295000.0,0,,,0,6,2,1,0.0,0.0,0,1.0,0.0,0.1296982743257469,0.0,0,0,0,0,5,1,0,1,0,1,0,,
C_969414,2020-06-01,21,105,105,9,14,14,4,361257.6,467149.79,16683.92107142857,16.8,7.981227975693965,23.88235294117647,46.0,0.0,0.058823529411764705,0.0,0,9999,0.9732612959111039,0,378000.0,0,,,0,12,3,0,0.0,0.0,0,1.0,0.0,0.12355391086477195,0.0,0,0,0,0,1,1,0,1,0,1,1,1.0,
C_328979,2020-06-01,7,126,126,6,9,9,3,111986.42,221643.47,6156.763055555555,23.8,26.470738561664653,23.333333333333332,46.0,0.0,0.0,0.0,0,9999,0.9253760104008479,0,173000.0,0,,,0,18,2,0,0.0,0.0,0,1.0,0.0,0.09413426534837249,0.0,0,0,0,0,1,1,0,1,0,1,0,1.0,
C_980765,2020-06-01,21,91,91,2,3,3,1,175027.16,310178.11,14099.005,35.0,39.59797974644666,33.666666666666664,45.0,0.0,0.0,0.0,0,9999,0.9356816959133576,0,315000.0,30,,,0,6,1,0,0.0,0.0,1,0.0,0.0,0.08617161732893758,0.0,0,0,0,0,2,1,0,1,0,1,1,1.0,
C_298813,2020-06-01,63,91,91,2,3,3,1,41308.22,71889.94,10269.99142857143,14.0,9.899494936611665,26.333333333333332,44.0,0.0,0.0,0.0,0,9999,0.8502687580487618,0,48000.0,0,,,0,7,2,0,0.0,0.0,0,1.0,0.0,0.10474555303259082,0.0,0,0,0,0,1,1,0,1,0,1,1,0.0,
C_589300,2020-06-01,35,140,140,5,13,13,-3,13469.08,78361.31999999999,2527.784516129032,10.5,3.689323936863109,29.142857142857142,47.0,0.0,0.0,0.0,0,9999,0.9503696466573051,2,24000.0,0,,,0,14,3,0,0.0,0.0,0,1.0,0.0,0.1367001260760034,0.022922636103151862,1,0,1,0,4,1,0,1,0,1,1,1.0,
C_376135,2020-06-01,70,77,77,2,2,2,2,111613.33,111613.33,18602.221666666668,7.0,,20.0,33.0,0.0,0.0,0.0,0,9999,1.0,0,226000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.1885624755189973,0.0,0,0,0,3,3,0,1,1,0,1,0,1.0,
C_662193,2020-06-01,0,119,119,14,17,17,11,4950949.46,5746553.02,151225.0794736842,10.818181818181818,8.49491826703685,17.05,44.0,0.0,0.2,0.05,1,70,0.9697099288226875,0,1264000.0,0,,,0,5,1,0,0.0,0.0,0,1.0,0.0,0.07567401596147426,0.0,0,0,0,1,3,0,1,1,0,1,1,1.0,
C_661757,2020-06-01,7,133,133,14,16,16,12,1615555.77,1923442.74,68694.38357142857,15.75,16.62828914831589,22.61111111111111,49.0,0.0,0.16666666666666666,0.0,0,9999,0.8392838769923558,0,3692000.0,30,,,0,1,1,0,0.0,0.0,0,0.10714285714285714,-1.0,0.061744605735250174,0.046633999246136454,0,0,0,0,3,1,0,1,0,1,1,1.0,
C_184726,2020-06-01,84,84,84,1,1,1,1,91815.26,91815.26,45907.63,,,16.0,16.0,0.0,0.0,0.0,0,9999,1.0,0,142000.0,0,,,0,1,1,0,0.0,0.0,2,1.0,0.0,0.10368317746218686,0.0,0,0,0,0,5,0,0,1,0,1,0,,
C_164398,2020-06-01,119,119,119,0,1,1,-1,0.0,16659.89,16659.89,,,,,0.0,0.0,0.0,0,9999,0.0,1,25000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,6,0,1,0,0,0,0,,
C_763947,2020-06-01,112,147,147,0,3,3,-3,0.0,7870.759999999999,2623.5866666666666,17.5,14.849242404917497,9.0,13.0,0.0,0.0,0.0,0,9999,0.7860359101281198,0,16000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.071123060002444,0.0,0,0,0,1,1,0,1,1,0,1,1,1.0,
C_170045,2020-06-01,49,112,112,2,3,3,1,9090.63,14799.619999999999,2114.2314285714283,31.5,14.849242404917497,6.5,13.0,0.0,0.5,0.0,0,9999,0.6185320974457453,1,34000.0,0,,,0,4,1,0,0.0,0.0,0,1.0,0.0,0.10038934245626782,0.0,0,0,0,0,2,0,0,1,0,1,1,1.0,
C_358504,2020-06-01,28,28,28,1,1,1,1,117948.06,117948.06,117948.06,,,49.0,49.0,0.0,0.0,0.0,0,9999,1.0,0,1594000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,0,0,1,1.0,
C_361181,2020-06-01,14,119,119,3,5,5,1,419747.82,678176.74,52167.441538461535,26.25,19.276496915501358,20.8,40.0,0.0,0.2,0.0,0,9999,1.0,0,5389000.0,30,,,0,7,1,0,0.0,0.0,0,1.0,0.0,0.11391587351300515,0.0,0,0,0,0,2,0,0,1,0,1,1,1.0,
C_545560,2020-06-01,28,105,105,1,2,2,0,111940.83,225364.68,56341.17,77.0,,15.0,29.0,0.0,0.0,0.0,0,9999,0.7417109460098185,1,171000.0,0,,,0,2,1,0,0.0,0.0,0,1.0,0.0,0.1373015633039218,0.0,0,0,0,0,3,1,0,1,0,1,0,,
C_969004,2020-06-01,14,112,112,1,2,2,0,2118.3,3751.1000000000004,1250.3666666666668,98.0,,26.5,33.0,0.0,0.0,0.0,0,9999,0.7997680680333769,0,11000.0,0,,,0,3,2,0,0.0,0.0,0,1.0,0.0,0.07641969831410826,0.0,0,0,0,0,1,1,0,1,0,1,1,0.0,
C_862106,2020-06-01,42,168,168,10,25,25,-5,2905320.9299999997,7647431.05,144291.15188679245,7.875,3.5,23.133333333333333,56.0,0.0,0.16666666666666666,0.0,0,9999,0.8492327616343792,0,3916000.0,0,,,0,9,2,0,0.0,0.0,1,1.0,0.0,0.081912745729442,0.0,0,0,0,2,4,0,1,1,0,1,1,1.0,
C_329432,2020-06-01,0,28,28,3,3,3,3,172830.53,172830.53,24690.075714285715,14.0,9.899494936611665,23.0,42.0,0.0,0.0,0.0,0,9999,1.0,0,2644000.0,0,,,0,6,2,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,1,0,0,1,1.0,
C_035718,2020-06-01,42,119,119,1,2,2,0,2969.05,3752.2400000000002,1250.7466666666667,77.0,,33.0,47.0,0.0,0.0,0.0,0,9999,0.9999999999999999,0,9000.0,0,,,0,3,2,0,0.0,0.0,0,1.0,0.0,0.12405303030303036,0.0,0,0,0,1,4,0,1,1,0,1,0,,
C_477520,2020-06-01,21,119,119,3,4,4,2,354916.77,359325.28,59887.54666666667,49.0,0.0,26.25,43.0,0.0,0.0,0.0,0,9999,1.0,0,424000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,1,3,0,0,1,0,0,1,1.0,
C_352205,2020-06-01,7,133,133,1,4,4,-2,245944.36000000002,695442.12,77271.34666666666,42.0,60.6217782649107,24.5,44.0,0.0,0.0,0.0,0,9999,0.8125645452708559,0,3703000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,0,0,1,0,0,1,1.0,
C_334349,2020-06-01,140,140,140,0,1,1,-1,0.0,19198.83,9599.415,,,23.0,23.0,0.0,0.0,0.0,0,9999,1.0,1,29000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.0886438252378147,0.0,0,0,0,0,6,1,0,1,0,1,0,,
C_350091,2020-06-01,7,7,7,1,1,1,1,31029.46,31029.46,4432.78,,,,,0.0,0.0,0.0,0,9999,0.0,0,47000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,,0.0,0,0,0,0,0,1,0,0,0,0,0,,
C_646025,2020-06-01,7,126,126,1,4,4,-2,123183.1,741600.25,57046.17307692308,39.666666666666664,50.63924696649164,18.5,37.0,0.0,0.25,0.0,0,9999,0.8851237711961397,2,388000.0,0,,,0,4,1,0,0.0,0.0,0,0.9230769230769231,-1.0,0.06746928746928746,0.0,0,0,0,2,6,0,1,1,0,1,0,,
C_303006,2020-06-01,35,35,35,1,1,1,1,403483.01,403483.01,67247.16833333333,,,29.0,29.0,0.0,0.0,0.0,0,9999,1.0,0,3056000.0,0,,,0,6,2,0,0.0,0.0,0,1.0,0.0,0.11949903127594803,0.0,0,0,0,0,1,0,1,1,0,1,0,1.0,
C_180817,2020-06-01,98,98,98,0,3,3,-3,0.0,2459711.92,273301.32444444444,,,37.0,44.0,0.0,0.0,0.0,0,9999,0.15080857111104295,0,4059000.0,30,,,0,2,1,0,0.0,0.0,0,0.2222222222222222,0.0,0.12373213462425088,0.0,0,0,0,0,0,1,0,1,0,1,0,,
C_573297,2020-06-01,35,119,119,1,2,2,0,933922.2,1678033.11,209754.13875,84.0,,21.75,36.0,0.0,0.25,0.0,0,9999,0.9999999999999999,1,6028000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.13997140225643165,0.0,0,0,0,0,2,0,0,1,0,1,1,1.0,
C_524968,2020-06-01,21,84,84,6,6,6,6,18318.33,18318.33,1526.5275000000001,12.6,3.1304951684997055,25.857142857142858,48.0,0.0,0.14285714285714285,0.0,0,9999,0.9502132563394151,1,20000.0,0,,,0,5,1,0,0.0,0.0,0,1.0,0.0,0.09312876735304591,0.0,0,0,0,2,3,0,0,1,0,1,0,0.0,
C_769491,2020-06-01,0,147,147,4,19,19,-11,17635.030000000002,334868.48,9050.49945945946,16.333333333333332,22.951034835057,23.63157894736842,55.0,0.0,0.21052631578947367,0.0,0,9999,0.8727705874258456,0,83000.0,0,,,0,25,4,1,0.0,0.0,0,0.2702702702702703,0.8709677419354839,0.09352082614978664,0.0,0,0,0,0,2,1,0,1,0,1,1,1.0,
C_603877,2020-06-01,0,147,147,15,22,22,8,196167.34,282912.79000000004,5143.86890909091,11.307692307692308,6.72538245981366,28.095238095238095,49.0,0.0,0.047619047619047616,0.0,0,9999,0.8384282308339611,0,287000.0,30,,,0,25,4,1,1.0,0.0,0,0.2,-0.5993589743589743,0.12328044267663549,0.0,0,0,0,0,1,1,0,1,0,1,1,0.0,
C_887838,2020-06-01,119,133,133,0,7,7,-7,0.0,265230.44,24111.85818181818,7.0,0.0,18.375,46.0,0.0,0.125,0.0,0,9999,1.0,2,154000.0,90,,,0,10,3,0,0.0,0.0,1,0.0,0.0,0.10534928878783956,0.0,0,0,0,0,5,1,0,1,0,1,0,,
C_249788,2020-06-01,0,133,133,2,3,3,1,34968.43,56668.73,8095.532857142857,66.5,4.949747468305833,14.333333333333334,41.0,0.0,0.3333333333333333,0.0,0,9999,0.7053775512526925,0,79000.0,0,,,0,1,1,0,0.0,0.0,0,1.0,0.0,0.06759809252907217,0.0,0,0,0,1,2,0,1,1,0,1,1,0.0,
C_416625,2020-06-01,98,126,126,0,2,2,-2,0.0,90183.12,8198.465454545454,28.0,,12.666666666666666,14.0,0.0,0.0,0.0,0,9999,1.0,1,77000.0,0,,,0,11,1,0,0.0,0.0,0,1.0,0.0,0.06440734755320258,0.0,0,0,0,0,5,0,1,1,0,1,0,,
C_322315,2020-06-01,49,126,126,2,3,3,1,166305.63,225438.6,20494.418181818182,38.5,34.64823227814083,7.0,20.0,0.0,0.3333333333333333,0.0,0,9999,1.0,2,162000.0,0,,,0,4,1,0,0.0,0.0,0,1.0,0.0,0.10796382183730371,0.0,1,0,0,0,3,0,1,1,0,1,1,1.0,
C_915518,2020-06-01,0,140,140,9,23,23,-5,9161.03,20229.46,722.4807142857143,11.666666666666666,10.048367875913828,18.08,49.0,0.0,0.24,0.0,0,9999,0.8962656442633665,0,17000.0,0,,,0,11,3,0,0.0,0.0,0,1.0,0.0,0.08327250027039011,0.0,0,0,0,1,3,0,0,1,0,1,1,1.0,
C_039413,2020-06-01,28,154,154,4,10,10,-2,1456996.18,3578075.3,188319.75263157894,14.0,7.0,26.636363636363637,55.0,0.0,0.0,0.0,0,9999,0.7788949802146423,0,603000.0,0,,,0,3,2,0,0.0,0.0,0,1.0,0.0,0.06632515195743864,0.021504433586252328,0,0,0,0,4,1,0,1,0,1,1,0.0,
C_551361,2020-06-01,0,154,154,2,7,7,-3,763419.04,2315532.52,85760.4637037037,25.666666666666668,29.255198968160627,36.0,47.0,0.0,0.0,0.0,0,9999,0.8484379524067319,0,7258000.0,0,,,0,5,3,0,0.0,0.0,1,1.0,0.0,0.09686287910454913,0.0,0,0,0,1,2,1,0,1,0,1,1,0.0,
