sales_line_id,actual_unit_cost,returned_qty,returned_amount,cost_close_date
SL-00001643,104.14,0.0,0.0,2020-10-11
SL-00001645,48.41,0.0,0.0,2020-03-31
SL-00001646,45.04,0.0,0.0,2020-06-11
SL-00001648,231.83,0.0,0.0,2021-10-16
SL-00001650,219.15,0.0,0.0,2021-07-14
SL-00001655,210.6,0.0,0.0,2020-12-27
SL-00001662,48.18,0.0,0.0,2020-09-01
SL-00001663,92.36,1.74,156.77,2021-06-03
SL-00001668,287.14,0.0,0.0,2021-10-11
SL-00001669,47.91,0.0,0.0,2020-09-02
SL-00001675,648.34,0.0,0.0,2022-05-21
SL-00001678,66.69,0.0,0.0,2020-11-20
SL-00001682,126.2,0.0,0.0,2020-09-27
SL-00001683,84.74,0.0,0.0,2020-09-29
SL-00001687,78.33,0.0,0.0,2020-07-15
SL-00001688,271.84,0.0,0.0,2021-08-02
SL-00001693,126.81,0.0,0.0,2021-01-15
SL-00001696,44.5,0.0,0.0,2020-09-14
SL-00001697,55.47,0.0,0.0,2020-06-06
SL-00001698,140.17,0.0,0.0,2020-11-10
SL-00001699,88.71,0.0,0.0,2020-06-14
SL-00001700,1061.76,0.0,0.0,2022-04-20
SL-00001703,129.87,0.0,0.0,2021-01-01
SL-00001706,52.75,0.0,0.0,2020-02-03
SL-00001707,121.91,0.0,0.0,2020-05-23
SL-00001711,112.18,0.0,0.0,2020-08-13
SL-00001714,418.57,0.0,0.0,2021-12-20
SL-00001717,83.66,0.0,0.0,2021-01-23
SL-00001722,34.3,0.0,0.0,2020-07-21
SL-00001723,551.47,0.0,0.0,2022-01-16
SL-00001727,237.47,0.0,0.0,2021-10-09
SL-00001728,145.43,0.0,0.0,2021-03-18
SL-00001733,93.36,0.0,0.0,2021-05-06
SL-00001736,252.71,0.0,0.0,2021-10-18
SL-00001737,196.93,0.0,0.0,2021-11-03
SL-00001739,79.03,0.0,0.0,2020-05-15
SL-00001741,238.78,0.0,0.0,2021-08-23
SL-00001746,97.45,0.0,0.0,2020-08-08
SL-00001753,239.2,0.0,0.0,2021-08-08
SL-00001754,102.22,0.0,0.0,2020-02-05
SL-00001755,86.96,0.0,0.0,2021-11-12
SL-00001759,830.33,0.0,0.0,2022-04-26
SL-00001763,119.59,0.0,0.0,2020-03-03
SL-00001766,120.44,0.0,0.0,2020-09-25
SL-00001767,71.51,0.0,0.0,2020-12-02
SL-00001769,107.66,10.23,1170.62,2020-11-09
SL-00001772,198.81,0.0,0.0,2021-07-22
SL-00001777,210.44,0.0,0.0,2021-08-29
SL-00001778,257.73,0.0,0.0,2021-11-09
SL-00001782,132.42,0.0,0.0,2020-09-01
SL-00001785,43.45,0.0,0.0,2020-11-05
SL-00001788,103.05,0.0,0.0,2020-08-09
SL-00001789,119.41,0.0,0.0,2021-02-26
SL-00001795,226.08,0.0,0.0,2021-06-19
SL-00001798,745.07,0.0,0.0,2022-03-23
SL-00001802,65.49,0.0,0.0,2020-08-29
SL-00001803,137.22,0.0,0.0,2020-03-30
SL-00001806,127.06,0.0,0.0,2020-11-20
SL-00001809,45.46,0.0,0.0,2020-03-25
SL-00001811,201.67,0.0,0.0,2020-10-26
SL-00001814,115.1,0.0,0.0,2020-08-06
SL-00001815,260.3,0.0,0.0,2021-12-07
SL-00001821,202.96,0.0,0.0,2022-02-06
SL-00001822,104.94,0.0,0.0,2020-09-29
SL-00001824,191.31,0.0,0.0,2021-02-07
SL-00001825,81.93,0.0,0.0,2020-04-28
SL-00001834,40.38,0.0,0.0,2020-02-07
SL-00001835,85.97,0.0,0.0,2020-06-03
SL-00001846,108.97,0.0,0.0,2020-04-07
SL-00001847,86.91,0.0,0.0,2020-05-28
SL-00001848,607.28,0.0,0.0,2022-04-21
SL-00001852,726.82,0.0,0.0,2022-03-20
SL-00001853,223.15,0.0,0.0,2021-11-05
SL-00001854,843.15,0.0,0.0,2022-05-27
SL-00001857,77.68,0.0,0.0,2021-01-03
SL-00001859,110.8,0.0,0.0,2020-09-09
SL-00001861,762.0,0.0,0.0,2022-02-19
SL-00001866,50.58,0.0,0.0,2020-04-14
SL-00001867,129.25,0.0,0.0,2020-12-24
SL-00001871,102.87,0.0,0.0,2020-08-02
SL-00001874,503.2,0.0,0.0,2022-03-09
SL-00001882,99.78,0.0,0.0,2021-01-06
SL-00001885,833.15,0.0,0.0,2022-03-14
SL-00001888,1000.38,0.0,0.0,2022-04-05
SL-00001890,854.19,0.0,0.0,2022-04-05
SL-00001896,118.03,0.0,0.0,2020-10-04
SL-00001897,370.89,0.0,0.0,2022-01-07
SL-00001904,125.01,0.0,0.0,2020-09-27
SL-00001905,236.22,0.0,0.0,2021-11-05
SL-00001909,151.05,0.0,0.0,2021-10-18
SL-00001911,173.94,0.0,0.0,2020-10-13
SL-00001912,401.82,0.0,0.0,2021-12-09
SL-00001914,69.0,0.0,0.0,2020-02-29
SL-00001915,239.86,0.0,0.0,2021-07-26
SL-00001922,216.87,0.0,0.0,2021-07-07
SL-00001928,162.11,0.0,0.0,2021-06-07
SL-00001929,154.24,0.0,0.0,2021-08-14
SL-00001932,89.77,0.0,0.0,2021-02-05
SL-00001933,1159.57,0.0,0.0,2022-02-27
SL-00001936,140.53,0.0,0.0,2021-06-03
SL-00001939,93.23,0.0,0.0,2020-10-27
SL-00001941,74.57,0.0,0.0,2020-05-23
SL-00001944,416.81,0.0,0.0,2021-12-07
SL-00001950,110.89,0.0,0.0,2020-07-19
SL-00001954,87.78,0.0,0.0,2020-03-16
SL-00001955,61.42,0.0,0.0,2020-12-16
SL-00001962,137.74,0.0,0.0,2021-10-19
SL-00001963,95.33,0.0,0.0,2021-01-24
SL-00001964,107.68,0.0,0.0,2020-06-11
SL-00001967,468.58,0.0,0.0,2021-12-11
SL-00001969,115.43,0.0,0.0,2020-09-11
SL-00001976,65.01,0.0,0.0,2020-10-05
SL-00001977,86.0,0.0,0.0,2020-07-01
SL-00001978,53.35,0.0,0.0,2020-08-22
SL-00001980,206.25,0.0,0.0,2021-04-21
SL-00001981,82.04,0.0,0.0,2021-01-04
SL-00001986,125.06,0.0,0.0,2020-11-16
SL-00001990,159.38,0.0,0.0,2021-09-03
SL-00002000,261.2,0.0,0.0,2021-01-28
SL-00002001,110.09,0.0,0.0,2020-07-14
SL-00002006,66.03,0.0,0.0,2020-09-26
SL-00002010,65.52,0.0,0.0,2020-11-04
SL-00002017,77.8,0.0,0.0,2021-06-14
SL-00002020,73.49,0.0,0.0,2021-05-18
SL-00002026,108.06,0.0,0.0,2020-05-10
SL-00002027,76.53,0.0,0.0,2020-07-24
SL-00002034,922.35,0.0,0.0,2022-06-02
SL-00002035,137.58,0.0,0.0,2020-06-06
SL-00002038,253.7,0.0,0.0,2021-06-16
SL-00002043,70.21,0.0,0.0,2020-02-28
SL-00002045,116.03,0.0,0.0,2020-04-29
SL-00002046,39.59,0.0,0.0,2020-03-02
SL-00002048,109.77,0.0,0.0,2021-08-17
SL-00002049,81.03,0.0,0.0,2020-11-15
SL-00002052,100.75,0.0,0.0,2020-08-23
SL-00002053,103.58,0.0,0.0,2020-04-21
SL-00002058,72.58,0.0,0.0,2021-01-25
SL-00002059,311.97,0.0,0.0,2021-04-07
SL-00002060,135.5,0.0,0.0,2020-12-21
SL-00002065,603.42,0.0,0.0,2022-06-10
SL-00002070,411.67,0.0,0.0,2021-11-14
SL-00002071,141.42,0.0,0.0,2021-09-07
SL-00002075,80.89,0.0,0.0,2020-10-14
SL-00002082,169.79,0.0,0.0,2021-07-02
SL-00002083,467.02,0.0,0.0,2022-03-09
SL-00002087,318.97,0.0,0.0,2021-12-07
SL-00002088,143.2,0.0,0.0,2020-08-09
SL-00002093,243.36,0.0,0.0,2021-08-08
SL-00002096,113.62,0.0,0.0,2020-06-25
SL-00002098,129.47,0.0,0.0,2020-05-30
SL-00002099,185.15,0.0,0.0,2020-12-21
SL-00002104,79.72,0.0,0.0,2021-07-16
SL-00002105,405.0,0.0,0.0,2022-01-23
SL-00002108,40.1,0.0,0.0,2020-03-19
SL-00002112,66.92,0.0,0.0,2020-10-28
SL-00002113,222.61,0.0,0.0,2021-09-20
SL-00002119,109.48,0.0,0.0,2020-05-09
SL-00002120,155.25,0.0,0.0,2021-09-09
SL-00002127,136.07,0.0,0.0,2021-03-16
SL-00002130,99.04,0.0,0.0,2020-02-28
SL-00002131,141.39,0.0,0.0,2020-11-25
SL-00002136,133.39,0.0,0.0,2020-12-13
SL-00002140,105.09,0.0,0.0,2020-09-28
SL-00002141,131.37,0.0,0.0,2021-05-26
SL-00002145,109.9,0.0,0.0,2020-10-01
SL-00002150,147.84,0.0,0.0,2020-08-04
SL-00002155,124.1,0.0,0.0,2021-03-06
SL-00002160,192.65,0.0,0.0,2021-07-21
SL-00002164,120.43,0.0,0.0,2021-01-07
SL-00002165,264.39,0.0,0.0,2021-08-21
SL-00002173,117.82,0.0,0.0,2021-07-24
SL-00002175,215.58,0.0,0.0,2021-08-12
SL-00002176,102.83,0.0,0.0,2020-02-11
SL-00002178,756.06,0.0,0.0,2022-05-11
SL-00002179,201.37,0.0,0.0,2021-08-30
SL-00002180,140.7,0.0,0.0,2021-09-22
SL-00002181,876.25,0.0,0.0,2022-04-01
SL-00002184,190.03,0.0,0.0,2021-08-24
SL-00002187,59.18,0.0,0.0,2020-12-06
SL-00002191,53.3,0.0,0.0,2020-09-19
SL-00002194,76.28,0.0,0.0,2020-07-14
SL-00002195,155.79,0.0,0.0,2021-04-25
SL-00002202,160.48,0.0,0.0,2021-01-13
SL-00002206,115.06,0.0,0.0,2020-09-22
SL-00002207,132.16,0.0,0.0,2021-04-25
SL-00002208,223.33,0.0,0.0,2021-09-27
SL-00002209,218.35,0.0,0.0,2021-08-21
SL-00002212,170.81,0.0,0.0,2021-05-17
SL-00002217,958.35,0.0,0.0,2022-06-02
SL-00002218,37.98,0.0,0.0,2020-09-06
SL-00002219,280.67,0.0,0.0,2021-12-14
SL-00002223,125.15,0.0,0.0,2021-08-10
SL-00002226,122.41,0.0,0.0,2021-09-24
SL-00002227,75.09,0.0,0.0,2020-12-09
SL-00002229,1147.31,0.0,0.0,2022-02-10
SL-00002232,139.15,0.0,0.0,2020-02-13
SL-00002237,891.08,0.0,0.0,2022-05-01
SL-00002238,244.68,0.0,0.0,2021-07-23
SL-00002241,72.39,0.0,0.0,2020-05-18
SL-00002244,283.28,0.0,0.0,2021-11-11
SL-00002247,221.75,0.0,0.0,2021-07-10
SL-00002253,72.4,0.0,0.0,2020-06-22
SL-00002256,853.76,0.0,0.0,2022-04-22
SL-00002263,142.43,0.0,0.0,2021-03-17
SL-00002264,76.91,0.0,0.0,2020-04-27
SL-00002269,120.61,0.0,0.0,2020-03-24
SL-00002276,45.03,0.0,0.0,2020-08-30
SL-00002277,94.84,0.0,0.0,2020-04-21
SL-00002279,109.91,0.0,0.0,2020-12-28
SL-00002280,77.11,0.0,0.0,2020-11-26
SL-00002283,103.15,0.0,0.0,2021-04-17
SL-00002284,229.66,0.0,0.0,2021-07-07
SL-00002285,229.65,0.0,0.0,2021-08-30
SL-00002289,145.74,0.0,0.0,2020-10-25
SL-00002291,143.42,0.0,0.0,2021-03-12
SL-00002296,74.6,0.0,0.0,2020-10-04
SL-00002300,45.97,0.0,0.0,2020-10-09
SL-00002310,73.6,0.0,0.0,2020-12-26
SL-00002311,109.71,0.0,0.0,2020-01-23
SL-00002315,70.32,0.0,0.0,2020-08-26
SL-00002316,185.75,0.0,0.0,2021-03-15
SL-00002321,285.06,0.0,0.0,2021-12-24
SL-00002324,581.44,0.0,0.0,2021-11-30
SL-00002327,122.16,0.0,0.0,2021-08-08
SL-00002330,1023.85,0.0,0.0,2022-04-07
SL-00002333,423.52,0.0,0.0,2021-11-20
SL-00002336,80.99,0.0,0.0,2020-03-24
SL-00002337,148.33,0.0,0.0,2020-11-01
SL-00002343,355.47,0.0,0.0,2021-12-29
SL-00002344,76.16,0.0,0.0,2020-07-31
SL-00002349,496.94,0.0,0.0,2021-12-06
SL-00002352,63.05,0.0,0.0,2020-08-24
SL-00002354,89.39,0.0,0.0,2020-05-02
SL-00002355,196.2,0.0,0.0,2020-06-11
SL-00002358,95.23,0.0,0.0,2020-10-18
SL-00002360,644.23,0.0,0.0,2022-05-17
SL-00002361,42.72,0.0,0.0,2020-08-27
SL-00002371,197.85,0.0,0.0,2021-05-25
SL-00002376,872.94,0.0,0.0,2022-03-13
SL-00002381,189.01,0.0,0.0,2021-09-21
SL-00002382,145.03,0.0,0.0,2020-03-26
SL-00002384,796.68,0.0,0.0,2022-05-28
SL-00002385,125.95,0.0,0.0,2021-08-30
SL-00002394,61.63,0.0,0.0,2020-09-06
SL-00002399,80.98,0.0,0.0,2021-03-01
SL-00002402,100.72,0.0,0.0,2020-08-04
SL-00002404,142.62,0.0,0.0,2021-09-26
SL-00002405,239.75,0.0,0.0,2021-09-17
SL-00002408,219.01,0.0,0.0,2021-05-31
SL-00002413,870.24,0.0,0.0,2022-03-03
SL-00002414,82.44,0.0,0.0,2020-10-31
SL-00002419,109.65,0.0,0.0,2020-08-25
SL-00002420,72.0,0.0,0.0,2020-06-18
SL-00002423,249.01,0.0,0.0,2022-01-01
SL-00002425,968.86,0.0,0.0,2022-02-28
SL-00002430,239.46,0.0,0.0,2021-12-29
SL-00002431,162.49,0.0,0.0,2021-08-13
SL-00002440,199.81,0.0,0.0,2021-10-17
SL-00002441,1238.85,0.0,0.0,2022-03-25
SL-00002445,143.12,0.0,0.0,2020-10-22
SL-00002446,528.32,0.0,0.0,2021-11-30
SL-00002450,90.55,0.0,0.0,2020-03-21
SL-00002460,90.72,0.0,0.0,2020-04-24
SL-00002463,46.65,0.0,0.0,2020-09-06
SL-00002466,74.73,0.0,0.0,2021-05-26
SL-00002467,85.41,0.0,0.0,2021-05-03
SL-00002472,464.68,0.0,0.0,2022-02-16
SL-00002475,102.86,0.0,0.0,2020-09-21
SL-00002478,120.8,0.0,0.0,2020-07-21
SL-00002480,67.36,0.0,0.0,2020-08-25
SL-00002481,239.47,0.0,0.0,2021-09-26
SL-00002484,152.4,0.0,0.0,2020-09-23
SL-00002491,85.71,0.0,0.0,2020-04-14
SL-00002492,117.35,0.0,0.0,2020-02-06
SL-00002496,211.21,0.0,0.0,2021-09-24
SL-00002497,228.96,0.0,0.0,2021-06-13
SL-00002502,502.92,0.0,0.0,2022-04-20
SL-00002507,214.43,0.0,0.0,2021-08-25
SL-00002508,246.75,0.0,0.0,2021-09-03
SL-00002509,616.51,0.0,0.0,2022-05-15
SL-00002512,94.89,0.0,0.0,2020-02-25
SL-00002516,98.98,0.0,0.0,2020-09-14
SL-00002517,88.54,0.0,0.0,2020-03-07
SL-00002518,239.34,0.0,0.0,2021-10-23
SL-00002521,159.22,0.0,0.0,2020-12-10
SL-00002526,347.96,0.0,0.0,2021-12-26
SL-00002527,133.82,0.0,0.0,2021-02-02
SL-00002530,95.78,0.0,0.0,2020-09-09
SL-00002537,143.07,0.0,0.0,2020-09-18
SL-00002540,564.1,0.0,0.0,2021-12-16
SL-00002546,97.88,0.0,0.0,2020-07-25
SL-00002547,141.18,0.0,0.0,2020-11-16
SL-00002550,298.11,0.0,0.0,2021-10-29
SL-00002551,72.85,0.0,0.0,2020-06-24
SL-00002554,68.58,0.0,0.0,2021-04-10
SL-00002557,132.83,0.0,0.0,2020-12-28
SL-00002562,239.89,0.0,0.0,2021-08-19
SL-00002563,202.56,0.0,0.0,2021-07-17
SL-00002565,205.37,0.0,0.0,2021-11-15
SL-00002568,121.82,0.0,0.0,2021-02-01
SL-00002573,63.59,0.0,0.0,2020-03-10
SL-00002574,85.93,0.0,0.0,2021-03-14
SL-00002578,116.78,0.0,0.0,2020-12-05
SL-00002579,107.19,0.0,0.0,2020-08-13
SL-00002580,69.43,0.0,0.0,2020-05-12
SL-00002583,107.77,0.0,0.0,2021-02-07
SL-00002585,79.06,0.0,0.0,2020-03-20
SL-00002590,231.57,0.0,0.0,2021-08-25
SL-00002591,86.62,0.0,0.0,2020-05-11
SL-00002601,354.96,0.0,0.0,2021-11-30
SL-00002604,174.0,0.0,0.0,2021-05-28
SL-00002605,207.22,0.0,0.0,2021-06-23
SL-00002610,97.66,0.0,0.0,2021-05-09
SL-00002611,429.85,0.0,0.0,2021-12-07
SL-00002617,86.82,0.0,0.0,2020-08-27
SL-00002622,610.13,0.0,0.0,2022-02-15
SL-00002623,147.14,0.0,0.0,2021-05-23
SL-00002627,109.44,0.0,0.0,2020-08-01
SL-00002628,401.75,0.0,0.0,2021-11-22
SL-00002633,174.72,17.35,3441.72,2021-11-04
SL-00002636,164.53,0.0,0.0,2021-06-14
SL-00002638,250.91,0.0,0.0,2021-09-26
SL-00002639,240.55,0.0,0.0,2021-11-30
SL-00002642,332.09,0.0,0.0,2021-11-15
SL-00002643,240.84,0.0,0.0,2021-10-09
SL-00002644,108.74,0.0,0.0,2020-08-19
SL-00002647,158.8,0.0,0.0,2020-10-30
SL-00002649,121.58,0.0,0.0,2020-09-03
SL-00002652,86.9,0.0,0.0,2020-10-30
SL-00002653,125.12,0.0,0.0,2020-08-16
SL-00002654,57.34,0.0,0.0,2021-07-21
SL-00002659,87.14,0.0,0.0,2020-05-23
SL-00002660,173.42,0.0,0.0,2021-09-25
SL-00002667,63.23,0.0,0.0,2020-11-30
SL-00002671,100.44,7.3,754.82,2021-07-04
SL-00002676,188.48,0.0,0.0,2021-03-17
SL-00002677,158.76,0.0,0.0,2021-10-22
SL-00002682,52.39,2.17,138.1,2020-08-15
SL-00002688,47.32,0.0,0.0,2020-02-09
SL-00002689,112.5,0.0,0.0,2020-10-16
SL-00002692,87.25,0.0,0.0,2020-05-14
SL-00002695,176.61,0.0,0.0,2020-12-29
SL-00002698,229.6,0.0,0.0,2021-09-29
SL-00002703,176.41,0.0,0.0,2021-09-20
SL-00002704,438.6,0.0,0.0,2021-12-08
SL-00002709,128.49,0.0,0.0,2021-02-02
SL-00002712,157.92,0.0,0.0,2021-07-17
SL-00002714,132.96,0.0,0.0,2021-02-11
SL-00002715,509.57,0.0,0.0,2022-03-22
SL-00002718,72.23,0.0,0.0,2020-10-19
SL-00002721,655.12,0.0,0.0,2022-04-25
SL-00002726,135.31,0.0,0.0,2020-09-16
SL-00002730,153.92,0.0,0.0,2020-11-29
SL-00002733,76.43,0.0,0.0,2021-06-22
SL-00002734,98.41,0.0,0.0,2020-10-03
SL-00002735,84.02,0.0,0.0,2020-04-16
SL-00002740,74.99,0.0,0.0,2021-03-09
SL-00002741,127.87,0.0,0.0,2020-12-03
SL-00002744,109.26,0.0,0.0,2020-09-21
SL-00002750,218.39,0.0,0.0,2020-04-15
SL-00002755,266.1,0.5,147.91,2021-12-19
SL-00002756,256.91,0.0,0.0,2022-01-07
SL-00002762,141.9,0.0,0.0,2021-05-02
SL-00002765,931.4,0.0,0.0,2022-04-22
SL-00002768,98.5,0.0,0.0,2020-04-21
SL-00002769,73.71,0.0,0.0,2020-07-02
SL-00002773,405.97,0.0,0.0,2022-02-02
SL-00002776,68.32,0.0,0.0,2020-06-06
SL-00002779,106.03,0.0,0.0,2020-07-27
SL-00002782,118.72,0.0,0.0,2021-01-27
SL-00002783,66.34,0.0,0.0,2021-03-19
SL-00002787,108.45,0.0,0.0,2021-08-07
SL-00002788,75.66,0.0,0.0,2021-02-08
SL-00002793,188.06,0.0,0.0,2021-03-29
SL-00002796,80.07,0.0,0.0,2020-02-13
SL-00002798,167.18,0.0,0.0,2021-08-17
SL-00002799,121.94,0.0,0.0,2020-02-23
SL-00002802,111.29,0.0,0.0,2020-07-29
SL-00002803,102.73,0.0,0.0,2021-08-09
SL-00002807,227.7,0.0,0.0,2021-03-07
SL-00002808,38.09,0.0,0.0,2020-07-24
SL-00002810,224.03,0.0,0.0,2021-11-05
SL-00002820,88.32,0.0,0.0,2020-03-26
SL-00002823,143.71,0.0,0.0,2020-08-01
SL-00002826,287.92,0.0,0.0,2021-10-26
SL-00002827,103.47,0.0,0.0,2020-07-26
SL-00002830,932.25,0.0,0.0,2022-04-27
SL-00002831,110.58,0.0,0.0,2020-09-04
SL-00002834,117.3,0.0,0.0,2020-07-28
SL-00002837,416.16,0.0,0.0,2021-11-07
SL-00002846,178.98,0.0,0.0,2021-01-02
SL-00002847,130.73,0.0,0.0,2020-09-24
SL-00002849,159.21,0.0,0.0,2020-11-17
SL-00002853,46.67,0.0,0.0,2020-04-11
SL-00002854,286.59,0.0,0.0,2021-11-22
SL-00002859,167.15,0.0,0.0,2020-11-05
SL-00002861,119.51,0.0,0.0,2021-03-30
SL-00002866,350.74,0.0,0.0,2021-11-28
SL-00002872,204.43,0.0,0.0,2021-08-14
SL-00002873,111.49,0.0,0.0,2020-10-26
SL-00002874,45.11,0.0,0.0,2020-01-02
SL-00002879,246.68,0.0,0.0,2021-03-24
SL-00002884,149.57,0.0,0.0,2021-01-24
SL-00002885,52.48,0.0,0.0,2020-07-24
SL-00002889,73.94,0.0,0.0,2020-06-08
SL-00002891,139.93,0.0,0.0,2020-12-15
SL-00002892,106.37,0.0,0.0,2020-06-04
SL-00002894,183.93,0.0,0.0,2021-07-31
SL-00002895,37.5,0.0,0.0,2020-07-27
SL-00002902,144.14,0.0,0.0,2021-02-03
SL-00002908,97.46,0.0,0.0,2020-11-03
SL-00002909,138.15,0.0,0.0,2021-09-16
SL-00002915,54.55,0.0,0.0,2020-09-27
SL-00002918,50.3,0.0,0.0,2020-01-11
SL-00002922,174.67,0.0,0.0,2020-10-17
SL-00002923,136.09,0.0,0.0,2021-10-18
SL-00002925,166.97,0.0,0.0,2020-12-23
SL-00002928,77.89,0.0,0.0,2020-04-26
SL-00002933,71.74,0.0,0.0,2020-07-16
SL-00002934,82.11,0.0,0.0,2020-08-25
SL-00002938,38.34,0.0,0.0,2020-08-24
SL-00002939,96.0,46.92,4670.89,2020-09-05
SL-00002942,111.41,0.0,0.0,2020-11-10
SL-00002947,196.33,0.0,0.0,2021-06-11
SL-00002948,137.67,1066.46,144025.42,2021-07-29
SL-00002949,57.72,0.0,0.0,2021-05-15
SL-00002950,87.15,0.0,0.0,2020-11-16
SL-00002953,122.05,0.0,0.0,2020-03-18
SL-00002954,112.16,0.0,0.0,2020-10-04
SL-00002955,243.54,0.0,0.0,2021-12-24
SL-00002959,101.46,0.0,0.0,2021-08-05
SL-00002960,617.96,0.0,0.0,2022-05-23
SL-00002961,118.04,0.0,0.0,2020-12-09
SL-00002966,131.29,0.0,0.0,2020-11-21
SL-00002970,163.09,0.0,0.0,2021-08-03
SL-00002977,115.12,0.0,0.0,2021-08-12
SL-00002981,186.05,0.0,0.0,2021-05-17
SL-00002984,65.68,0.0,0.0,2020-08-21
SL-00002987,231.0,0.0,0.0,2021-02-03
SL-00002990,92.64,0.0,0.0,2020-12-02
SL-00002991,437.57,0.0,0.0,2021-11-01
SL-00002994,105.28,0.64,78.48,2020-10-15
SL-00002997,553.13,0.0,0.0,2021-11-20
SL-00003003,66.45,0.0,0.0,2020-08-01
SL-00003006,118.32,0.0,0.0,2021-04-28
SL-00003007,203.35,0.0,0.0,2021-04-16
SL-00003009,213.64,0.0,0.0,2021-09-05
SL-00003012,265.85,0.0,0.0,2021-09-30
SL-00003017,127.0,0.0,0.0,2020-10-19
SL-00003018,108.16,0.0,0.0,2020-10-17
SL-00003021,899.64,0.0,0.0,2022-05-07
SL-00003024,118.45,0.0,0.0,2020-08-26
SL-00003031,168.92,0.0,0.0,2021-08-12
SL-00003034,88.15,0.0,0.0,2020-09-27
SL-00003042,486.09,0.0,0.0,2021-09-04
SL-00003043,744.69,0.0,0.0,2022-04-18
SL-00003047,157.69,0.0,0.0,2020-12-22
SL-00003048,136.87,0.0,0.0,2020-12-03
SL-00003053,123.86,0.0,0.0,2020-11-26
SL-00003056,68.45,0.0,0.0,2020-06-07
SL-00003057,70.54,0.0,0.0,2020-07-31
SL-00003059,54.61,0.0,0.0,2020-04-29
SL-00003063,294.84,0.0,0.0,2021-10-26
SL-00003064,82.84,0.0,0.0,2020-05-08
SL-00003065,560.43,0.0,0.0,2022-05-29
SL-00003071,49.12,0.0,0.0,2021-05-26
SL-00003076,217.87,0.0,0.0,2021-09-06
SL-00003080,529.59,0.0,0.0,2022-04-22
SL-00003081,217.41,0.0,0.0,2021-05-23
SL-00003090,343.99,1.91,661.47,2021-11-13
SL-00003091,113.25,0.0,0.0,2020-08-27
SL-00003095,148.25,0.0,0.0,2020-08-12
SL-00003096,105.95,0.0,0.0,2020-06-29
SL-00003101,122.43,0.0,0.0,2020-08-14
SL-00003106,37.27,0.0,0.0,2020-09-02
SL-00003108,133.74,0.0,0.0,2021-01-05
SL-00003110,76.92,0.0,0.0,2020-10-06
SL-00003111,146.16,0.0,0.0,2021-01-28
SL-00003115,49.03,0.0,0.0,2021-05-21
SL-00003122,158.71,0.0,0.0,2020-07-17
SL-00003123,213.47,0.0,0.0,2021-09-08
SL-00003125,32.43,0.0,0.0,2020-07-27
SL-00003126,290.63,0.0,0.0,2021-03-06
SL-00003128,238.03,0.0,0.0,2021-02-14
SL-00003133,281.18,0.0,0.0,2021-04-25
SL-00003138,157.92,0.0,0.0,2021-06-26
SL-00003139,83.13,0.0,0.0,2021-05-03
SL-00003140,36.17,0.0,0.0,2020-07-23
SL-00003146,189.15,0.0,0.0,2021-03-23
SL-00003147,249.82,0.0,0.0,2021-09-19
SL-00003154,108.75,0.0,0.0,2020-06-09
SL-00003155,86.98,0.0,0.0,2020-05-07
SL-00003158,110.87,0.0,0.0,2021-08-09
SL-00003160,79.48,0.0,0.0,2021-06-26
SL-00003161,251.87,0.0,0.0,2022-01-06
SL-00003166,169.75,0.0,0.0,2021-07-26
SL-00003170,153.62,0.0,0.0,2020-10-30
SL-00003177,98.19,0.0,0.0,2020-03-25
SL-00003182,122.11,0.0,0.0,2020-03-24
SL-00003183,181.18,0.0,0.0,2021-08-29
SL-00003184,214.8,0.0,0.0,2021-09-30
SL-00003187,129.66,0.0,0.0,2020-11-28
SL-00003188,114.38,0.0,0.0,2020-08-05
SL-00003189,106.01,0.0,0.0,2020-08-03
SL-00003196,110.12,0.0,0.0,2021-08-16
SL-00003197,80.21,0.0,0.0,2021-06-09
SL-00003198,89.79,0.0,0.0,2021-01-19
SL-00003202,203.82,0.0,0.0,2021-09-29
SL-00003205,95.51,0.0,0.0,2020-09-21
SL-00003208,92.2,0.0,0.0,2020-03-20
SL-00003209,98.77,0.0,0.0,2020-09-27
SL-00003215,385.08,0.0,0.0,2021-12-18
SL-00003218,172.47,0.0,0.0,2020-08-25
SL-00003222,110.92,0.0,0.0,2020-11-13
SL-00003223,74.92,0.0,0.0,2020-07-05
SL-00003225,381.14,0.0,0.0,2021-11-23
SL-00003228,278.16,0.0,0.0,2021-11-03
SL-00003230,189.92,0.0,0.0,2021-07-10
SL-00003235,48.6,0.0,0.0,2020-05-27
SL-00003241,217.74,0.0,0.0,2021-09-16
SL-00003246,163.75,0.0,0.0,2021-04-10
SL-00003253,726.06,0.0,0.0,2022-03-18
SL-00003254,70.96,0.0,0.0,2020-09-15
SL-00003255,94.67,0.0,0.0,2021-02-14
SL-00003259,64.51,0.0,0.0,2021-03-31
SL-00003260,96.4,0.0,0.0,2020-09-17
SL-00003261,681.0,0.0,0.0,2022-07-02
SL-00003265,93.13,0.0,0.0,2020-08-23
SL-00003266,265.67,0.0,0.0,2021-09-28
SL-00003270,102.8,0.0,0.0,2020-03-13
SL-00003281,86.92,0.0,0.0,2020-03-21
SL-00003284,248.35,0.0,0.0,2022-01-05
SL-00003285,36.67,31.53,1260.25,2020-07-24
SL-00003292,166.21,0.0,0.0,2020-12-29
SL-00003293,72.85,0.0,0.0,2020-04-19
SL-00003296,189.8,0.0,0.0,2021-03-17
