customer_id,offer_date,discount_pct,result,offer_type,offer_reason,validity_days
C_594561,2020-07-24,1.2,درحال مذاکره,مدت,حفظ مشتری کلیدی,15
C_465208,2021-12-08,1.7,منقضی,حجمی,رقابت قیمتی,7
C_113139,2021-07-21,2.2,قبول,مدت,آزمون محصول,25
C_806376,2021-08-03,6.1,درحال مذاکره,مدت,رقابت قیمتی,29
C_789545,2020-01-28,6.6,قبول,حجمی,رقابت قیمتی,21
C_603968,2021-09-12,7.1,رد,مدت,حفظ مشتری کلیدی,13
C_603968,2021-09-26,7.6,منقضی,مدت,تسویه سریع,5
C_806376,2020-12-05,4.1,رد,مدت,افزایش حجم سفارش,9
C_937594,2020-09-12,4.6,منقضی,مدت,معرفی محصول جدید,27
C_042732,2022-06-12,4.6,رد,قیمتی,افزایش سهم از سبد,6
C_489616,2021-04-06,4.1,قبول,قیمتی,رقابت قیمتی,13
C_980626,2021-11-02,3.6,منقضی,حجمی,افزایش سهم از سبد,21
C_566726,2020-10-15,3.1,رد,حجمی,رقابت قیمتی,29
C_746892,2021-08-14,2.6,قبول,مدت,آزمون محصول,11
C_051706,2021-12-18,2.1,درحال مذاکره,حجمی,آزمون محصول,19
C_155990,2021-10-11,1.6,رد,قیمتی,آزمون محصول,27
C_455087,2020-11-02,1.1,قبول,مدت,رقابت قیمتی,9
C_155990,2020-10-07,8.1,منقضی,مدت,تسویه سریع,17
C_683666,2021-08-04,7.6,رد,مدت,تسویه سریع,25
C_948070,2020-01-05,3.2,درحال مذاکره,حجمی,حفظ مشتری کلیدی,21
C_746892,2020-01-24,3.7,قبول,مدت,تسویه سریع,13
C_806376,2021-06-29,2.2,قبول,حجمی,تسویه سریع,11
C_672706,2020-09-27,2.7,رد,حجمی,افزایش سهم از سبد,29
C_051535,2021-05-27,1.2,رد,حجمی,افزایش سهم از سبد,27
C_274912,2020-07-07,1.7,منقضی,مدت,آزمون محصول,19
C_317124,2021-08-21,7.7,منقضی,حجمی,آزمون محصول,17
C_746892,2020-03-19,8.2,درحال مذاکره,قیمتی,معرفی محصول جدید,9
C_051706,2020-05-04,6.7,قبول,قیمتی,افزایش سهم از سبد,7
C_011055,2022-05-28,7.2,رد,قیمتی,رقابت قیمتی,25
C_661757,2021-09-20,6.0,درحال مذاکره,مدت,معرفی محصول جدید,25
C_749821,2022-04-25,5.5,قبول,مدت,معرفی محصول جدید,7
C_265163,2021-06-05,7.0,قبول,قیمتی,افزایش حجم سفارش,9
C_672706,2020-10-31,6.5,منقضی,قیمتی,معرفی محصول جدید,17
C_746892,2020-11-10,8.0,منقضی,مدت,معرفی محصول جدید,19
C_473035,2020-10-29,7.5,رد,حجمی,حفظ مشتری کلیدی,27
C_746892,2020-07-05,1.6,درحال مذاکره,حجمی,افزایش سهم از سبد,29
C_980626,2022-03-08,1.1,درحال مذاکره,حجمی,افزایش حجم سفارش,11
C_113139,2021-08-13,2.6,قبول,مدت,رقابت قیمتی,13
C_683666,2021-04-04,2.1,منقضی,مدت,افزایش حجم سفارش,21
C_299317,2021-07-28,2.8,قبول,قیمتی,تسویه سریع,26
C_519849,2020-07-24,2.3,منقضی,قیمتی,آزمون محصول,8
C_535756,2021-10-04,3.8,منقضی,مدت,افزایش سهم از سبد,10
C_472366,2021-12-13,3.3,رد,مدت,افزایش حجم سفارش,18
C_746892,2020-05-09,4.8,رد,حجمی,افزایش سهم از سبد,20
C_768792,2021-09-18,4.3,درحال مذاکره,قیمتی,افزایش حجم سفارش,28
C_951507,2021-04-22,5.8,قبول,مدت,افزایش سهم از سبد,5
C_746892,2021-11-25,5.3,منقضی,قیمتی,حفظ مشتری کلیدی,12
C_683666,2021-01-14,6.2,درحال مذاکره,قیمتی,معرفی محصول جدید,12
C_937594,2021-02-27,5.7,قبول,قیمتی,افزایش حجم سفارش,20
C_180745,2020-08-31,6.3,منقضی,مدت,حفظ مشتری کلیدی,18
C_633661,2021-11-13,6.8,قبول,حجمی,حفظ مشتری کلیدی,10
C_385862,2020-01-22,5.3,درحال مذاکره,قیمتی,تسویه سریع,8
C_683666,2020-02-24,5.8,رد,مدت,معرفی محصول جدید,26
C_746892,2020-10-16,4.3,رد,مدت,حفظ مشتری کلیدی,24
C_479796,2020-12-02,4.8,منقضی,مدت,آزمون محصول,16
C_746892,2020-11-15,3.3,منقضی,حجمی,رقابت قیمتی,14
C_180745,2020-12-25,3.8,قبول,حجمی,افزایش حجم سفارش,6
C_482570,2022-04-10,2.8,درحال مذاکره,حجمی,تسویه سریع,6
C_683666,2020-03-27,3.3,منقضی,مدت,حفظ مشتری کلیدی,24
C_943921,2020-08-22,2.3,منقضی,قیمتی,حفظ مشتری کلیدی,9
C_698497,2021-06-12,1.8,رد,مدت,تسویه سریع,17
C_746892,2020-04-27,1.3,درحال مذاکره,مدت,آزمون محصول,25
C_672706,2021-12-20,8.3,منقضی,مدت,افزایش حجم سفارش,7
C_683666,2020-08-02,4.3,درحال مذاکره,مدت,افزایش حجم سفارش,29
C_265163,2021-07-27,3.8,درحال مذاکره,قیمتی,رقابت قیمتی,11
C_838088,2021-05-18,3.3,رد,مدت,حفظ مشتری کلیدی,19
C_352205,2022-05-05,2.8,قبول,حجمی,افزایش سهم از سبد,27
C_698497,2022-05-25,6.3,رد,حجمی,آزمون محصول,23
C_683666,2021-08-27,5.8,قبول,قیمتی,حفظ مشتری کلیدی,5
C_117580,2020-07-14,5.8,رد,مدت,تسویه سریع,27
C_980626,2022-05-10,6.3,منقضی,حجمی,معرفی محصول جدید,19
C_317124,2021-02-21,6.8,قبول,مدت,آزمون محصول,11
C_113139,2020-04-05,7.3,رد,قیمتی,رقابت قیمتی,29
C_245948,2022-05-20,7.8,درحال مذاکره,قیمتی,افزایش سهم از سبد,21
C_806376,2020-12-18,8.3,قبول,مدت,رقابت قیمتی,13
C_095017,2020-06-17,1.3,رد,قیمتی,آزمون محصول,5
C_984759,2020-09-16,1.8,منقضی,حجمی,معرفی محصول جدید,23
C_317124,2022-02-21,2.3,قبول,حجمی,معرفی محصول جدید,15
C_683666,2021-10-11,2.8,درحال مذاکره,قیمتی,رقابت قیمتی,7
C_117580,2020-08-29,4.9,رد,قیمتی,آزمون محصول,7
C_739947,2020-07-04,4.3,قبول,مدت,تسویه سریع,15
C_398853,2020-10-22,5.9,قبول,قیمتی,افزایش حجم سفارش,17
C_342564,2020-06-04,5.4,منقضی,مدت,حفظ مشتری کلیدی,25
C_502843,2020-07-08,2.8,قبول,مدت,افزایش سهم از سبد,13
C_980626,2021-04-30,2.3,منقضی,حجمی,رقابت قیمتی,21
C_051706,2022-05-16,3.8,درحال مذاکره,قیمتی,افزایش حجم سفارش,23
C_317124,2021-05-17,3.3,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,5
C_117580,2020-07-31,1.4,درحال مذاکره,مدت,افزایش حجم سفارش,22
C_683666,2020-05-08,8.4,منقضی,قیمتی,آزمون محصول,30
C_980626,2020-06-07,3.4,درحال مذاکره,قیمتی,تسویه سریع,13
C_502843,2020-11-22,3.9,قبول,قیمتی,رقابت قیمتی,5
C_683666,2021-03-16,2.4,قبول,حجمی,آزمون محصول,29
C_857626,2021-04-27,2.9,رد,قیمتی,افزایش سهم از سبد,21
C_411261,2020-09-02,5.4,قبول,مدت,افزایش حجم سفارش,7
C_672706,2020-01-22,5.9,درحال مذاکره,مدت,رقابت قیمتی,25
C_806376,2021-11-12,4.4,رد,مدت,معرفی محصول جدید,23
C_258325,2020-07-17,4.9,منقضی,قیمتی,افزایش حجم سفارش,15
C_117580,2020-08-22,7.4,رد,حجمی,رقابت قیمتی,27
C_317124,2021-08-21,7.9,منقضی,مدت,حفظ مشتری کلیدی,19
C_603968,2021-12-18,8.1,درحال مذاکره,حجمی,حفظ مشتری کلیدی,9
C_282979,2020-11-16,7.6,منقضی,حجمی,رقابت قیمتی,17
C_703200,2022-01-03,7.0,رد,حجمی,حفظ مشتری کلیدی,25
C_479796,2020-08-26,6.5,قبول,حجمی,آزمون محصول,7
C_258325,2020-08-05,6.0,منقضی,قیمتی,رقابت قیمتی,15
C_806376,2021-08-06,5.5,درحال مذاکره,قیمتی,آزمون محصول,23
C_126481,2020-05-15,5.0,قبول,حجمی,آزمون محصول,5
C_473035,2021-03-14,4.5,منقضی,مدت,تسویه سریع,13
C_888956,2021-11-21,4.0,رد,مدت,معرفی محصول جدید,21
C_445916,2021-11-23,3.5,قبول,قیمتی,افزایش سهم از سبد,29
C_385862,2020-01-09,4.1,درحال مذاکره,مدت,افزایش حجم سفارش,27
C_984759,2020-08-18,4.6,درحال مذاکره,حجمی,آزمون محصول,19
C_274912,2021-03-09,5.1,منقضی,حجمی,تسویه سریع,11
C_877858,2020-02-23,5.6,قبول,حجمی,افزایش حجم سفارش,29
C_746892,2020-11-23,2.0,منقضی,قیمتی,رقابت قیمتی,7
C_950113,2021-04-12,2.5,قبول,قیمتی,رقابت قیمتی,25
C_180745,2021-11-13,3.0,رد,مدت,رقابت قیمتی,17
C_683666,2021-09-04,3.6,منقضی,قیمتی,رقابت قیمتی,9
C_317124,2021-12-10,7.5,رد,مدت,رقابت قیمتی,12
C_010649,2021-01-08,8.0,منقضی,حجمی,معرفی محصول جدید,30
C_444616,2020-10-02,1.9,درحال مذاکره,قیمتی,تسویه سریع,29
C_866894,2021-05-16,1.4,منقضی,مدت,حفظ مشتری کلیدی,11
C_997228,2020-11-11,2.9,منقضی,مدت,رقابت قیمتی,13
C_645011,2020-08-28,2.4,رد,حجمی,معرفی محصول جدید,21
C_646025,2020-03-09,4.0,رد,مدت,افزایش سهم از سبد,23
C_317124,2021-09-29,3.5,قبول,حجمی,تسویه سریع,5
C_548964,2020-11-21,5.0,قبول,مدت,معرفی محصول جدید,7
C_172705,2021-02-01,4.5,درحال مذاکره,مدت,افزایش حجم سفارش,15
C_249788,2021-07-22,6.0,منقضی,مدت,تسویه سریع,17
C_535756,2021-07-31,5.5,رد,حجمی,افزایش سهم از سبد,25
C_113139,2020-03-29,1.9,منقضی,مدت,حفظ مشتری کلیدی,7
C_698497,2020-10-02,2.4,درحال مذاکره,قیمتی,تسویه سریع,25
C_245948,2020-01-14,8.4,قبول,مدت,تسویه سریع,23
C_593639,2021-04-25,1.4,رد,حجمی,آزمون محصول,15
C_575381,2020-10-15,7.3,درحال مذاکره,مدت,حفظ مشتری کلیدی,13
C_365277,2022-05-24,7.8,منقضی,حجمی,رقابت قیمتی,5
C_134962,2020-10-17,6.3,منقضی,حجمی,آزمون محصول,29
C_633661,2020-04-23,6.8,قبول,قیمتی,آزمون محصول,21
C_117580,2020-04-13,5.3,قبول,قیمتی,آزمون محصول,19
C_908293,2020-11-21,5.8,رد,حجمی,افزایش سهم از سبد,11
C_385862,2020-01-18,4.0,منقضی,قیمتی,حفظ مشتری کلیدی,10
C_421536,2020-09-03,4.5,قبول,حجمی,حفظ مشتری کلیدی,28
C_683666,2021-12-09,5.1,رد,حجمی,آزمون محصول,20
C_412635,2022-05-17,5.6,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,12
C_535756,2020-03-03,6.1,قبول,حجمی,تسویه سریع,30
C_806376,2021-10-31,6.6,رد,حجمی,افزایش حجم سفارش,22
C_304036,2020-10-18,7.1,منقضی,قیمتی,تسویه سریع,14
C_862106,2020-10-30,7.6,قبول,حجمی,رقابت قیمتی,6
C_746892,2020-03-27,8.1,درحال مذاکره,حجمی,رقابت قیمتی,24
C_479796,2021-06-09,1.1,درحال مذاکره,مدت,تسویه سریع,16
C_842281,2020-09-09,5.5,رد,مدت,افزایش سهم از سبد,30
C_482570,2021-09-17,5.0,قبول,حجمی,رقابت قیمتی,12
C_117580,2020-07-03,4.5,منقضی,قیمتی,حفظ مشتری کلیدی,20
C_265163,2021-04-04,4.0,رد,مدت,آزمون محصول,28
C_672706,2021-04-17,7.5,منقضی,قیمتی,افزایش سهم از سبد,24
C_144468,2020-11-23,7.0,رد,مدت,افزایش سهم از سبد,6
C_951507,2021-05-10,6.5,قبول,مدت,حفظ مشتری کلیدی,14
C_245948,2020-05-13,6.0,درحال مذاکره,مدت,تسویه سریع,22
C_070220,2021-04-20,2.1,قبول,مدت,افزایش حجم سفارش,18
C_150182,2020-08-27,1.6,منقضی,قیمتی,آزمون محصول,26
C_126481,2020-02-23,2.0,درحال مذاکره,قیمتی,آزمون محصول,12
C_683666,2021-12-24,2.5,منقضی,قیمتی,حفظ مشتری کلیدی,30
C_514318,2021-04-20,1.0,منقضی,قیمتی,آزمون محصول,28
C_245948,2021-05-16,1.5,قبول,حجمی,رقابت قیمتی,20
C_548964,2020-01-23,7.5,قبول,قیمتی,آزمون محصول,18
C_126481,2020-04-21,8.0,رد,قیمتی,افزایش حجم سفارش,10
C_943921,2020-08-15,6.5,رد,حجمی,افزایش حجم سفارش,8
C_117580,2020-07-02,7.0,درحال مذاکره,قیمتی,رقابت قیمتی,26
C_069492,2021-04-01,6.1,قبول,مدت,افزایش سهم از سبد,26
C_180817,2021-07-29,6.6,رد,مدت,تسویه سریع,18
C_698497,2021-09-14,6.0,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,21
C_113139,2020-03-17,5.5,رد,حجمی,حفظ مشتری کلیدی,29
C_941574,2022-03-13,7.0,رد,حجمی,آزمون محصول,5
C_172705,2020-04-19,6.5,قبول,قیمتی,افزایش حجم سفارش,13
C_226745,2020-06-05,8.1,قبول,قیمتی,رقابت قیمتی,15
C_086403,2021-05-07,7.5,منقضی,قیمتی,آزمون محصول,23
C_746892,2020-04-08,1.6,منقضی,حجمی,افزایش حجم سفارش,25
C_421083,2022-06-08,1.1,درحال مذاکره,قیمتی,آزمون محصول,7
C_683666,2021-07-28,2.0,قبول,مدت,افزایش حجم سفارش,7
C_282979,2020-11-27,1.5,منقضی,مدت,حفظ مشتری کلیدی,15
C_051706,2020-09-17,2.5,قبول,حجمی,رقابت قیمتی,29
C_029626,2020-08-11,3.0,رد,قیمتی,حفظ مشتری کلیدی,21
C_113139,2021-11-02,3.5,منقضی,مدت,حفظ مشتری کلیدی,13
C_193151,2020-04-12,4.0,قبول,مدت,رقابت قیمتی,5
C_683666,2020-05-25,8.0,منقضی,مدت,حفظ مشتری کلیدی,9
C_749821,2020-08-24,1.0,قبول,حجمی,افزایش حجم سفارش,27
C_117580,2020-04-25,1.5,رد,حجمی,رقابت قیمتی,19
C_739947,2020-08-15,2.0,درحال مذاکره,حجمی,معرفی محصول جدید,11
C_018229,2020-07-24,6.0,رد,مدت,افزایش سهم از سبد,15
C_683666,2021-02-26,6.5,منقضی,مدت,آزمون محصول,7
C_701486,2020-08-14,3.8,منقضی,مدت,افزایش سهم از سبد,30
C_185126,2020-06-07,3.3,رد,مدت,تسویه سریع,12
C_113139,2021-07-11,2.8,قبول,قیمتی,حفظ مشتری کلیدی,20
C_113139,2021-11-16,2.3,درحال مذاکره,مدت,معرفی محصول جدید,28
C_126481,2020-03-10,1.8,رد,مدت,معرفی محصول جدید,10
C_698497,2021-11-25,1.3,قبول,مدت,آزمون محصول,18
C_594561,2022-04-07,8.3,منقضی,قیمتی,آزمون محصول,26
C_683666,2021-07-03,7.8,رد,قیمتی,حفظ مشتری کلیدی,8
C_683666,2020-07-04,7.2,درحال مذاکره,مدت,آزمون محصول,15
C_398853,2021-04-12,6.7,منقضی,حجمی,تسویه سریع,23
C_749821,2020-09-12,6.6,رد,مدت,افزایش سهم از سبد,8
C_806376,2020-10-03,7.1,منقضی,حجمی,تسویه سریع,26
C_472366,2022-02-21,5.6,منقضی,حجمی,افزایش حجم سفارش,24
C_535756,2021-10-18,6.1,قبول,قیمتی,حفظ مشتری کلیدی,16
C_276942,2020-06-16,1.1,منقضی,مدت,رقابت قیمتی,28
C_317124,2021-06-06,1.6,قبول,قیمتی,افزایش سهم از سبد,20
C_479796,2020-08-13,7.6,درحال مذاکره,قیمتی,رقابت قیمتی,18
C_113139,2021-12-21,8.1,درحال مذاکره,حجمی,افزایش حجم سفارش,10
C_315505,2021-04-09,3.2,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,22
C_853926,2020-05-20,3.7,رد,قیمتی,تسویه سریع,14
C_691869,2020-08-10,3.1,رد,قیمتی,افزایش حجم سفارش,16
C_245948,2020-05-06,2.6,قبول,حجمی,افزایش حجم سفارش,24
C_051535,2020-09-05,4.1,درحال مذاکره,قیمتی,آزمون محصول,26
C_746892,2020-05-04,3.6,منقضی,مدت,تسویه سریع,8
C_598080,2021-06-25,1.1,قبول,حجمی,افزایش سهم از سبد,22
C_117580,2020-07-26,8.1,منقضی,حجمی,افزایش سهم از سبد,30
C_317124,2021-06-30,2.1,منقضی,قیمتی,حفظ مشتری کلیدی,6
C_698497,2021-08-27,1.6,درحال مذاکره,مدت,حفظ مشتری کلیدی,14
C_683666,2021-10-10,7.1,قبول,قیمتی,رقابت قیمتی,30
C_051535,2020-08-18,6.7,درحال مذاکره,مدت,معرفی محصول جدید,12
C_691869,2021-11-14,4.6,درحال مذاکره,حجمی,معرفی محصول جدید,10
C_144468,2020-10-23,5.1,رد,مدت,افزایش حجم سفارش,28
C_095017,2020-01-17,5.6,منقضی,مدت,معرفی محصول جدید,20
C_951507,2021-12-29,6.1,قبول,حجمی,معرفی محصول جدید,13
C_745468,2020-01-29,6.6,رد,قیمتی,معرفی محصول جدید,5
C_385527,2020-11-30,7.1,درحال مذاکره,حجمی,معرفی محصول جدید,23
C_063809,2020-01-20,7.6,قبول,حجمی,افزایش سهم از سبد,15
C_185126,2020-07-04,8.1,رد,مدت,آزمون محصول,7
C_624339,2020-08-10,8.0,رد,قیمتی,تسویه سریع,22
C_172705,2020-05-18,1.1,منقضی,قیمتی,افزایش حجم سفارش,14
C_245948,2021-07-20,1.1,رد,حجمی,رقابت قیمتی,19
C_950113,2021-03-18,8.1,درحال مذاکره,مدت,رقابت قیمتی,27
C_746892,2021-09-30,7.6,منقضی,حجمی,تسویه سریع,9
C_126481,2020-02-08,7.1,رد,مدت,افزایش سهم از سبد,17
C_594561,2020-07-24,3.1,درحال مذاکره,مدت,تسویه سریع,13
C_113139,2020-05-17,2.6,رد,مدت,تسویه سریع,21
C_245948,2020-02-16,2.1,قبول,مدت,افزایش حجم سفارش,29
C_746892,2020-05-05,1.6,منقضی,قیمتی,تسویه سریع,11
C_144468,2020-06-03,4.5,منقضی,قیمتی,رقابت قیمتی,5
C_180745,2020-05-01,4.0,رد,مدت,افزایش حجم سفارش,13
C_180745,2021-11-24,5.0,رد,مدت,حفظ مشتری کلیدی,12
C_683666,2020-02-21,4.5,قبول,قیمتی,افزایش سهم از سبد,20
C_746892,2021-11-26,4.0,درحال مذاکره,حجمی,رقابت قیمتی,28
C_063926,2020-09-13,3.5,رد,حجمی,تسویه سریع,10
C_980626,2020-04-18,7.0,منقضی,حجمی,حفظ مشتری کلیدی,6
C_698497,2020-08-31,6.5,درحال مذاکره,قیمتی,معرفی محصول جدید,14
C_479796,2020-05-11,6.0,قبول,قیمتی,رقابت قیمتی,22
C_842281,2020-08-19,5.5,منقضی,مدت,آزمون محصول,30
C_594561,2020-07-04,8.5,درحال مذاکره,حجمی,رقابت قیمتی,24
