Estimate_ID,Product_ID,Month_Key,Available_At,هزینه کل برآوردی به ازای واحد,Estimate_Version,Source_System
EST-202001-P_906847,P_906847,2020-01,2020-01-01,128.65,PLAN_V1,COSTING_PLAN
EST-202001-P_913911,P_913911,2020-01,2020-01-01,88.30,PLAN_V1,COSTING_PLAN
EST-202001-P_942851,P_942851,2020-01,2020-01-01,99.99,PLAN_V1,COSTING_PLAN
EST-202001-P_945371,P_945371,2020-01,2020-01-01,85.01,PLAN_V1,COSTING_PLAN
EST-202001-P_947367,P_947367,2020-01,2020-01-01,85.60,PLAN_V1,COSTING_PLAN
EST-202001-P_957119,P_957119,2020-01,2020-01-01,96.37,PLAN_V1,COSTING_PLAN
EST-202001-P_957710,P_957710,2020-01,2020-01-01,122.45,PLAN_V1,COSTING_PLAN
EST-202001-P_964660,P_964660,2020-01,2020-01-01,77.88,PLAN_V1,COSTING_PLAN
EST-202001-P_964842,P_964842,2020-01,2020-01-01,92.13,PLAN_V1,COSTING_PLAN
EST-202001-P_967448,P_967448,2020-01,2020-01-01,78.21,PLAN_V1,COSTING_PLAN
EST-202001-P_970810,P_970810,2020-01,2020-01-01,82.82,PLAN_V1,COSTING_PLAN
EST-202001-P_975626,P_975626,2020-01,2020-01-01,75.20,PLAN_V1,COSTING_PLAN
EST-202001-P_978590,P_978590,2020-01,2020-01-01,88.44,PLAN_V1,COSTING_PLAN
EST-202001-P_983543,P_983543,2020-01,2020-01-01,140.29,PLAN_V1,COSTING_PLAN
EST-202001-P_987950,P_987950,2020-01,2020-01-01,145.47,PLAN_V1,COSTING_PLAN
EST-202001-P_989347,P_989347,2020-01,2020-01-01,45.87,PLAN_V1,COSTING_PLAN
EST-202001-P_989994,P_989994,2020-01,2020-01-01,69.86,PLAN_V1,COSTING_PLAN
EST-202001-P_990561,P_990561,2020-01,2020-01-01,77.60,PLAN_V1,COSTING_PLAN
EST-202001-P_992126,P_992126,2020-01,2020-01-01,114.64,PLAN_V1,COSTING_PLAN
EST-202001-P_995645,P_995645,2020-01,2020-01-01,78.23,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_01,P_RARE_Product_Family_01,2020-01,2020-01-01,69.03,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_02,P_RARE_Product_Family_02,2020-01,2020-01-01,94.74,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_03,P_RARE_Product_Family_03,2020-01,2020-01-01,94.86,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_04,P_RARE_Product_Family_04,2020-01,2020-01-01,57.50,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_05,P_RARE_Product_Family_05,2020-01,2020-01-01,112.44,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_06,P_RARE_Product_Family_06,2020-01,2020-01-01,69.32,PLAN_V1,COSTING_PLAN
EST-202001-P_RARE_Product_Family_OTHER,P_RARE_Product_Family_OTHER,2020-01,2020-01-01,65.11,PLAN_V1,COSTING_PLAN
EST-202002-P_003843,P_003843,2020-02,2020-02-01,96.41,PLAN_V1,COSTING_PLAN
EST-202002-P_016117,P_016117,2020-02,2020-02-01,71.91,PLAN_V1,COSTING_PLAN
EST-202002-P_026901,P_026901,2020-02,2020-02-01,104.35,PLAN_V1,COSTING_PLAN
EST-202002-P_028268,P_028268,2020-02,2020-02-01,90.24,PLAN_V1,COSTING_PLAN
EST-202002-P_030365,P_030365,2020-02,2020-02-01,123.37,PLAN_V1,COSTING_PLAN
EST-202002-P_030934,P_030934,2020-02,2020-02-01,85.50,PLAN_V1,COSTING_PLAN
EST-202002-P_031148,P_031148,2020-02,2020-02-01,73.21,PLAN_V1,COSTING_PLAN
EST-202002-P_033867,P_033867,2020-02,2020-02-01,82.33,PLAN_V1,COSTING_PLAN
EST-202002-P_036095,P_036095,2020-02,2020-02-01,78.23,PLAN_V1,COSTING_PLAN
EST-202002-P_037756,P_037756,2020-02,2020-02-01,55.33,PLAN_V1,COSTING_PLAN
EST-202002-P_037922,P_037922,2020-02,2020-02-01,42.53,PLAN_V1,COSTING_PLAN
EST-202002-P_040280,P_040280,2020-02,2020-02-01,89.28,PLAN_V1,COSTING_PLAN
EST-202002-P_042769,P_042769,2020-02,2020-02-01,79.32,PLAN_V1,COSTING_PLAN
EST-202002-P_046254,P_046254,2020-02,2020-02-01,129.86,PLAN_V1,COSTING_PLAN
EST-202002-P_047794,P_047794,2020-02,2020-02-01,110.37,PLAN_V1,COSTING_PLAN
EST-202002-P_047796,P_047796,2020-02,2020-02-01,107.06,PLAN_V1,COSTING_PLAN
EST-202002-P_051351,P_051351,2020-02,2020-02-01,142.72,PLAN_V1,COSTING_PLAN
EST-202002-P_052400,P_052400,2020-02,2020-02-01,53.52,PLAN_V1,COSTING_PLAN
EST-202002-P_054756,P_054756,2020-02,2020-02-01,67.27,PLAN_V1,COSTING_PLAN
EST-202002-P_061764,P_061764,2020-02,2020-02-01,96.78,PLAN_V1,COSTING_PLAN
EST-202002-P_062869,P_062869,2020-02,2020-02-01,76.44,PLAN_V1,COSTING_PLAN
EST-202002-P_067181,P_067181,2020-02,2020-02-01,73.79,PLAN_V1,COSTING_PLAN
EST-202002-P_068092,P_068092,2020-02,2020-02-01,135.68,PLAN_V1,COSTING_PLAN
EST-202002-P_070046,P_070046,2020-02,2020-02-01,118.39,PLAN_V1,COSTING_PLAN
EST-202002-P_077463,P_077463,2020-02,2020-02-01,39.52,PLAN_V1,COSTING_PLAN
EST-202002-P_082250,P_082250,2020-02,2020-02-01,89.48,PLAN_V1,COSTING_PLAN
EST-202002-P_086593,P_086593,2020-02,2020-02-01,92.29,PLAN_V1,COSTING_PLAN
EST-202002-P_087122,P_087122,2020-02,2020-02-01,100.48,PLAN_V1,COSTING_PLAN
EST-202002-P_087164,P_087164,2020-02,2020-02-01,49.26,PLAN_V1,COSTING_PLAN
EST-202002-P_087993,P_087993,2020-02,2020-02-01,92.85,PLAN_V1,COSTING_PLAN
EST-202002-P_091085,P_091085,2020-02,2020-02-01,98.93,PLAN_V1,COSTING_PLAN
EST-202002-P_097131,P_097131,2020-02,2020-02-01,73.70,PLAN_V1,COSTING_PLAN
EST-202002-P_097341,P_097341,2020-02,2020-02-01,100.51,PLAN_V1,COSTING_PLAN
EST-202002-P_108489,P_108489,2020-02,2020-02-01,55.27,PLAN_V1,COSTING_PLAN
EST-202002-P_108987,P_108987,2020-02,2020-02-01,84.23,PLAN_V1,COSTING_PLAN
EST-202002-P_116388,P_116388,2020-02,2020-02-01,42.13,PLAN_V1,COSTING_PLAN
EST-202002-P_118397,P_118397,2020-02,2020-02-01,89.48,PLAN_V1,COSTING_PLAN
EST-202002-P_119677,P_119677,2020-02,2020-02-01,91.59,PLAN_V1,COSTING_PLAN
EST-202002-P_128221,P_128221,2020-02,2020-02-01,127.69,PLAN_V1,COSTING_PLAN
EST-202002-P_128326,P_128326,2020-02,2020-02-01,76.61,PLAN_V1,COSTING_PLAN
EST-202002-P_140222,P_140222,2020-02,2020-02-01,72.17,PLAN_V1,COSTING_PLAN
EST-202002-P_150094,P_150094,2020-02,2020-02-01,91.17,PLAN_V1,COSTING_PLAN
EST-202002-P_150197,P_150197,2020-02,2020-02-01,51.75,PLAN_V1,COSTING_PLAN
EST-202002-P_161447,P_161447,2020-02,2020-02-01,37.76,PLAN_V1,COSTING_PLAN
EST-202002-P_162380,P_162380,2020-02,2020-02-01,93.97,PLAN_V1,COSTING_PLAN
EST-202002-P_165831,P_165831,2020-02,2020-02-01,106.01,PLAN_V1,COSTING_PLAN
EST-202002-P_169818,P_169818,2020-02,2020-02-01,83.57,PLAN_V1,COSTING_PLAN
EST-202002-P_186648,P_186648,2020-02,2020-02-01,60.88,PLAN_V1,COSTING_PLAN
EST-202002-P_189690,P_189690,2020-02,2020-02-01,156.24,PLAN_V1,COSTING_PLAN
EST-202002-P_206271,P_206271,2020-02,2020-02-01,50.06,PLAN_V1,COSTING_PLAN
EST-202002-P_211285,P_211285,2020-02,2020-02-01,91.73,PLAN_V1,COSTING_PLAN
EST-202002-P_214104,P_214104,2020-02,2020-02-01,66.42,PLAN_V1,COSTING_PLAN
EST-202002-P_215807,P_215807,2020-02,2020-02-01,81.27,PLAN_V1,COSTING_PLAN
EST-202002-P_218246,P_218246,2020-02,2020-02-01,114.02,PLAN_V1,COSTING_PLAN
EST-202002-P_218456,P_218456,2020-02,2020-02-01,68.87,PLAN_V1,COSTING_PLAN
EST-202002-P_218831,P_218831,2020-02,2020-02-01,86.94,PLAN_V1,COSTING_PLAN
EST-202002-P_230552,P_230552,2020-02,2020-02-01,83.10,PLAN_V1,COSTING_PLAN
EST-202002-P_232438,P_232438,2020-02,2020-02-01,129.50,PLAN_V1,COSTING_PLAN
EST-202002-P_241469,P_241469,2020-02,2020-02-01,110.14,PLAN_V1,COSTING_PLAN
EST-202002-P_242632,P_242632,2020-02,2020-02-01,79.96,PLAN_V1,COSTING_PLAN
EST-202002-P_247853,P_247853,2020-02,2020-02-01,84.40,PLAN_V1,COSTING_PLAN
EST-202002-P_251142,P_251142,2020-02,2020-02-01,78.30,PLAN_V1,COSTING_PLAN
EST-202002-P_257908,P_257908,2020-02,2020-02-01,64.05,PLAN_V1,COSTING_PLAN
EST-202002-P_258227,P_258227,2020-02,2020-02-01,86.71,PLAN_V1,COSTING_PLAN
EST-202002-P_263249,P_263249,2020-02,2020-02-01,67.70,PLAN_V1,COSTING_PLAN
EST-202002-P_264078,P_264078,2020-02,2020-02-01,95.58,PLAN_V1,COSTING_PLAN
EST-202002-P_264883,P_264883,2020-02,2020-02-01,59.25,PLAN_V1,COSTING_PLAN
EST-202002-P_266513,P_266513,2020-02,2020-02-01,70.94,PLAN_V1,COSTING_PLAN
EST-202002-P_266515,P_266515,2020-02,2020-02-01,78.39,PLAN_V1,COSTING_PLAN
EST-202002-P_275491,P_275491,2020-02,2020-02-01,101.88,PLAN_V1,COSTING_PLAN
EST-202002-P_275578,P_275578,2020-02,2020-02-01,88.17,PLAN_V1,COSTING_PLAN
EST-202002-P_277610,P_277610,2020-02,2020-02-01,86.29,PLAN_V1,COSTING_PLAN
EST-202002-P_277759,P_277759,2020-02,2020-02-01,96.73,PLAN_V1,COSTING_PLAN
EST-202002-P_278872,P_278872,2020-02,2020-02-01,157.19,PLAN_V1,COSTING_PLAN
EST-202002-P_282386,P_282386,2020-02,2020-02-01,96.63,PLAN_V1,COSTING_PLAN
EST-202002-P_285444,P_285444,2020-02,2020-02-01,101.69,PLAN_V1,COSTING_PLAN
EST-202002-P_287998,P_287998,2020-02,2020-02-01,98.22,PLAN_V1,COSTING_PLAN
EST-202002-P_288304,P_288304,2020-02,2020-02-01,43.38,PLAN_V1,COSTING_PLAN
EST-202002-P_288374,P_288374,2020-02,2020-02-01,52.72,PLAN_V1,COSTING_PLAN
EST-202002-P_302491,P_302491,2020-02,2020-02-01,59.15,PLAN_V1,COSTING_PLAN
EST-202002-P_305089,P_305089,2020-02,2020-02-01,143.44,PLAN_V1,COSTING_PLAN
EST-202002-P_308873,P_308873,2020-02,2020-02-01,157.13,PLAN_V1,COSTING_PLAN
EST-202002-P_310017,P_310017,2020-02,2020-02-01,116.13,PLAN_V1,COSTING_PLAN
EST-202002-P_313674,P_313674,2020-02,2020-02-01,54.01,PLAN_V1,COSTING_PLAN
EST-202002-P_314550,P_314550,2020-02,2020-02-01,32.21,PLAN_V1,COSTING_PLAN
EST-202002-P_316068,P_316068,2020-02,2020-02-01,50.73,PLAN_V1,COSTING_PLAN
EST-202002-P_317921,P_317921,2020-02,2020-02-01,55.33,PLAN_V1,COSTING_PLAN
EST-202002-P_319957,P_319957,2020-02,2020-02-01,105.10,PLAN_V1,COSTING_PLAN
EST-202002-P_328965,P_328965,2020-02,2020-02-01,86.40,PLAN_V1,COSTING_PLAN
EST-202002-P_333505,P_333505,2020-02,2020-02-01,59.89,PLAN_V1,COSTING_PLAN
EST-202002-P_337281,P_337281,2020-02,2020-02-01,67.25,PLAN_V1,COSTING_PLAN
EST-202002-P_341223,P_341223,2020-02,2020-02-01,74.57,PLAN_V1,COSTING_PLAN
EST-202002-P_343377,P_343377,2020-02,2020-02-01,74.18,PLAN_V1,COSTING_PLAN
EST-202002-P_352669,P_352669,2020-02,2020-02-01,65.58,PLAN_V1,COSTING_PLAN
EST-202002-P_353110,P_353110,2020-02,2020-02-01,48.08,PLAN_V1,COSTING_PLAN
EST-202002-P_353119,P_353119,2020-02,2020-02-01,117.87,PLAN_V1,COSTING_PLAN
EST-202002-P_366749,P_366749,2020-02,2020-02-01,86.17,PLAN_V1,COSTING_PLAN
EST-202002-P_370418,P_370418,2020-02,2020-02-01,59.15,PLAN_V1,COSTING_PLAN
EST-202002-P_370788,P_370788,2020-02,2020-02-01,103.30,PLAN_V1,COSTING_PLAN
EST-202002-P_376553,P_376553,2020-02,2020-02-01,48.75,PLAN_V1,COSTING_PLAN
EST-202002-P_377724,P_377724,2020-02,2020-02-01,80.59,PLAN_V1,COSTING_PLAN
EST-202002-P_378693,P_378693,2020-02,2020-02-01,130.20,PLAN_V1,COSTING_PLAN
EST-202002-P_379523,P_379523,2020-02,2020-02-01,79.02,PLAN_V1,COSTING_PLAN
EST-202002-P_379855,P_379855,2020-02,2020-02-01,76.54,PLAN_V1,COSTING_PLAN
EST-202002-P_380072,P_380072,2020-02,2020-02-01,98.02,PLAN_V1,COSTING_PLAN
EST-202002-P_383500,P_383500,2020-02,2020-02-01,97.59,PLAN_V1,COSTING_PLAN
EST-202002-P_385268,P_385268,2020-02,2020-02-01,65.84,PLAN_V1,COSTING_PLAN
EST-202002-P_386679,P_386679,2020-02,2020-02-01,50.06,PLAN_V1,COSTING_PLAN
EST-202002-P_394043,P_394043,2020-02,2020-02-01,115.26,PLAN_V1,COSTING_PLAN
EST-202002-P_394235,P_394235,2020-02,2020-02-01,78.32,PLAN_V1,COSTING_PLAN
EST-202002-P_402520,P_402520,2020-02,2020-02-01,80.44,PLAN_V1,COSTING_PLAN
EST-202002-P_403496,P_403496,2020-02,2020-02-01,51.75,PLAN_V1,COSTING_PLAN
EST-202002-P_407390,P_407390,2020-02,2020-02-01,60.96,PLAN_V1,COSTING_PLAN
EST-202002-P_408775,P_408775,2020-02,2020-02-01,106.83,PLAN_V1,COSTING_PLAN
EST-202002-P_414822,P_414822,2020-02,2020-02-01,76.81,PLAN_V1,COSTING_PLAN
EST-202002-P_417970,P_417970,2020-02,2020-02-01,63.25,PLAN_V1,COSTING_PLAN
EST-202002-P_420402,P_420402,2020-02,2020-02-01,95.92,PLAN_V1,COSTING_PLAN
EST-202002-P_421045,P_421045,2020-02,2020-02-01,108.00,PLAN_V1,COSTING_PLAN
EST-202002-P_421668,P_421668,2020-02,2020-02-01,45.59,PLAN_V1,COSTING_PLAN
EST-202002-P_425142,P_425142,2020-02,2020-02-01,132.17,PLAN_V1,COSTING_PLAN
EST-202002-P_427325,P_427325,2020-02,2020-02-01,135.38,PLAN_V1,COSTING_PLAN
EST-202002-P_427361,P_427361,2020-02,2020-02-01,99.07,PLAN_V1,COSTING_PLAN
EST-202002-P_427873,P_427873,2020-02,2020-02-01,78.33,PLAN_V1,COSTING_PLAN
EST-202002-P_431608,P_431608,2020-02,2020-02-01,48.93,PLAN_V1,COSTING_PLAN
EST-202002-P_439924,P_439924,2020-02,2020-02-01,107.49,PLAN_V1,COSTING_PLAN
EST-202002-P_441538,P_441538,2020-02,2020-02-01,121.46,PLAN_V1,COSTING_PLAN
EST-202002-P_444327,P_444327,2020-02,2020-02-01,123.90,PLAN_V1,COSTING_PLAN
EST-202002-P_444447,P_444447,2020-02,2020-02-01,84.96,PLAN_V1,COSTING_PLAN
EST-202002-P_459910,P_459910,2020-02,2020-02-01,101.86,PLAN_V1,COSTING_PLAN
EST-202002-P_461887,P_461887,2020-02,2020-02-01,101.64,PLAN_V1,COSTING_PLAN
EST-202002-P_465221,P_465221,2020-02,2020-02-01,50.06,PLAN_V1,COSTING_PLAN
EST-202002-P_466170,P_466170,2020-02,2020-02-01,107.49,PLAN_V1,COSTING_PLAN
EST-202002-P_476135,P_476135,2020-02,2020-02-01,117.98,PLAN_V1,COSTING_PLAN
EST-202002-P_476864,P_476864,2020-02,2020-02-01,121.13,PLAN_V1,COSTING_PLAN
EST-202002-P_483111,P_483111,2020-02,2020-02-01,75.73,PLAN_V1,COSTING_PLAN
EST-202002-P_484048,P_484048,2020-02,2020-02-01,83.29,PLAN_V1,COSTING_PLAN
EST-202002-P_484354,P_484354,2020-02,2020-02-01,105.70,PLAN_V1,COSTING_PLAN
EST-202002-P_484657,P_484657,2020-02,2020-02-01,96.59,PLAN_V1,COSTING_PLAN
EST-202002-P_485043,P_485043,2020-02,2020-02-01,124.34,PLAN_V1,COSTING_PLAN
EST-202002-P_487868,P_487868,2020-02,2020-02-01,74.69,PLAN_V1,COSTING_PLAN
EST-202002-P_490196,P_490196,2020-02,2020-02-01,74.86,PLAN_V1,COSTING_PLAN
EST-202002-P_495337,P_495337,2020-02,2020-02-01,79.85,PLAN_V1,COSTING_PLAN
EST-202002-P_499026,P_499026,2020-02,2020-02-01,82.91,PLAN_V1,COSTING_PLAN
EST-202002-P_504435,P_504435,2020-02,2020-02-01,43.38,PLAN_V1,COSTING_PLAN
EST-202002-P_505032,P_505032,2020-02,2020-02-01,88.89,PLAN_V1,COSTING_PLAN
EST-202002-P_505314,P_505314,2020-02,2020-02-01,46.11,PLAN_V1,COSTING_PLAN
EST-202002-P_505407,P_505407,2020-02,2020-02-01,96.23,PLAN_V1,COSTING_PLAN
EST-202002-P_509864,P_509864,2020-02,2020-02-01,90.39,PLAN_V1,COSTING_PLAN
EST-202002-P_512113,P_512113,2020-02,2020-02-01,74.38,PLAN_V1,COSTING_PLAN
EST-202002-P_514119,P_514119,2020-02,2020-02-01,87.69,PLAN_V1,COSTING_PLAN
EST-202002-P_514917,P_514917,2020-02,2020-02-01,93.31,PLAN_V1,COSTING_PLAN
EST-202002-P_519878,P_519878,2020-02,2020-02-01,125.47,PLAN_V1,COSTING_PLAN
EST-202002-P_525309,P_525309,2020-02,2020-02-01,81.59,PLAN_V1,COSTING_PLAN
EST-202002-P_528908,P_528908,2020-02,2020-02-01,93.31,PLAN_V1,COSTING_PLAN
EST-202002-P_529239,P_529239,2020-02,2020-02-01,37.52,PLAN_V1,COSTING_PLAN
EST-202002-P_531226,P_531226,2020-02,2020-02-01,58.62,PLAN_V1,COSTING_PLAN
EST-202002-P_531902,P_531902,2020-02,2020-02-01,121.50,PLAN_V1,COSTING_PLAN
EST-202002-P_532272,P_532272,2020-02,2020-02-01,57.67,PLAN_V1,COSTING_PLAN
EST-202002-P_532651,P_532651,2020-02,2020-02-01,57.16,PLAN_V1,COSTING_PLAN
EST-202002-P_537744,P_537744,2020-02,2020-02-01,101.12,PLAN_V1,COSTING_PLAN
EST-202002-P_541475,P_541475,2020-02,2020-02-01,64.56,PLAN_V1,COSTING_PLAN
EST-202002-P_542809,P_542809,2020-02,2020-02-01,142.45,PLAN_V1,COSTING_PLAN
EST-202002-P_548156,P_548156,2020-02,2020-02-01,59.84,PLAN_V1,COSTING_PLAN
EST-202002-P_561054,P_561054,2020-02,2020-02-01,59.70,PLAN_V1,COSTING_PLAN
EST-202002-P_565252,P_565252,2020-02,2020-02-01,75.98,PLAN_V1,COSTING_PLAN
EST-202002-P_565736,P_565736,2020-02,2020-02-01,134.38,PLAN_V1,COSTING_PLAN
EST-202002-P_568483,P_568483,2020-02,2020-02-01,97.58,PLAN_V1,COSTING_PLAN
EST-202002-P_569202,P_569202,2020-02,2020-02-01,73.65,PLAN_V1,COSTING_PLAN
EST-202002-P_569454,P_569454,2020-02,2020-02-01,108.41,PLAN_V1,COSTING_PLAN
EST-202002-P_571374,P_571374,2020-02,2020-02-01,143.66,PLAN_V1,COSTING_PLAN
EST-202002-P_573948,P_573948,2020-02,2020-02-01,119.05,PLAN_V1,COSTING_PLAN
EST-202002-P_576643,P_576643,2020-02,2020-02-01,126.94,PLAN_V1,COSTING_PLAN
EST-202002-P_577169,P_577169,2020-02,2020-02-01,120.96,PLAN_V1,COSTING_PLAN
EST-202002-P_582317,P_582317,2020-02,2020-02-01,98.14,PLAN_V1,COSTING_PLAN
EST-202002-P_582838,P_582838,2020-02,2020-02-01,52.72,PLAN_V1,COSTING_PLAN
EST-202002-P_587662,P_587662,2020-02,2020-02-01,132.87,PLAN_V1,COSTING_PLAN
EST-202002-P_591650,P_591650,2020-02,2020-02-01,146.70,PLAN_V1,COSTING_PLAN
EST-202002-P_593409,P_593409,2020-02,2020-02-01,112.22,PLAN_V1,COSTING_PLAN
EST-202002-P_594446,P_594446,2020-02,2020-02-01,58.88,PLAN_V1,COSTING_PLAN
EST-202002-P_596778,P_596778,2020-02,2020-02-01,48.08,PLAN_V1,COSTING_PLAN
EST-202002-P_597359,P_597359,2020-02,2020-02-01,75.65,PLAN_V1,COSTING_PLAN
EST-202002-P_603156,P_603156,2020-02,2020-02-01,76.42,PLAN_V1,COSTING_PLAN
EST-202002-P_604053,P_604053,2020-02,2020-02-01,153.40,PLAN_V1,COSTING_PLAN
EST-202002-P_608952,P_608952,2020-02,2020-02-01,90.73,PLAN_V1,COSTING_PLAN
EST-202002-P_611957,P_611957,2020-02,2020-02-01,109.76,PLAN_V1,COSTING_PLAN
EST-202002-P_612668,P_612668,2020-02,2020-02-01,122.64,PLAN_V1,COSTING_PLAN
EST-202002-P_615273,P_615273,2020-02,2020-02-01,91.29,PLAN_V1,COSTING_PLAN
EST-202002-P_623690,P_623690,2020-02,2020-02-01,75.74,PLAN_V1,COSTING_PLAN
EST-202002-P_626774,P_626774,2020-02,2020-02-01,59.89,PLAN_V1,COSTING_PLAN
EST-202002-P_628091,P_628091,2020-02,2020-02-01,93.03,PLAN_V1,COSTING_PLAN
EST-202002-P_631577,P_631577,2020-02,2020-02-01,131.68,PLAN_V1,COSTING_PLAN
EST-202002-P_635007,P_635007,2020-02,2020-02-01,95.36,PLAN_V1,COSTING_PLAN
EST-202002-P_635050,P_635050,2020-02,2020-02-01,87.44,PLAN_V1,COSTING_PLAN
EST-202002-P_637093,P_637093,2020-02,2020-02-01,113.36,PLAN_V1,COSTING_PLAN
EST-202002-P_642538,P_642538,2020-02,2020-02-01,76.27,PLAN_V1,COSTING_PLAN
EST-202002-P_644608,P_644608,2020-02,2020-02-01,104.86,PLAN_V1,COSTING_PLAN
EST-202002-P_649071,P_649071,2020-02,2020-02-01,94.11,PLAN_V1,COSTING_PLAN
EST-202002-P_650055,P_650055,2020-02,2020-02-01,58.62,PLAN_V1,COSTING_PLAN
EST-202002-P_650635,P_650635,2020-02,2020-02-01,92.90,PLAN_V1,COSTING_PLAN
EST-202002-P_652993,P_652993,2020-02,2020-02-01,73.95,PLAN_V1,COSTING_PLAN
EST-202002-P_655926,P_655926,2020-02,2020-02-01,83.94,PLAN_V1,COSTING_PLAN
EST-202002-P_656451,P_656451,2020-02,2020-02-01,65.30,PLAN_V1,COSTING_PLAN
EST-202002-P_659040,P_659040,2020-02,2020-02-01,62.74,PLAN_V1,COSTING_PLAN
EST-202002-P_661344,P_661344,2020-02,2020-02-01,85.96,PLAN_V1,COSTING_PLAN
EST-202002-P_662576,P_662576,2020-02,2020-02-01,90.89,PLAN_V1,COSTING_PLAN
EST-202002-P_667237,P_667237,2020-02,2020-02-01,55.33,PLAN_V1,COSTING_PLAN
EST-202002-P_671927,P_671927,2020-02,2020-02-01,77.03,PLAN_V1,COSTING_PLAN
EST-202002-P_672380,P_672380,2020-02,2020-02-01,123.30,PLAN_V1,COSTING_PLAN
EST-202002-P_672805,P_672805,2020-02,2020-02-01,104.72,PLAN_V1,COSTING_PLAN
EST-202002-P_676495,P_676495,2020-02,2020-02-01,90.49,PLAN_V1,COSTING_PLAN
EST-202002-P_682478,P_682478,2020-02,2020-02-01,91.17,PLAN_V1,COSTING_PLAN
EST-202002-P_687967,P_687967,2020-02,2020-02-01,68.10,PLAN_V1,COSTING_PLAN
EST-202002-P_693439,P_693439,2020-02,2020-02-01,89.37,PLAN_V1,COSTING_PLAN
EST-202002-P_693518,P_693518,2020-02,2020-02-01,86.35,PLAN_V1,COSTING_PLAN
EST-202002-P_695145,P_695145,2020-02,2020-02-01,113.46,PLAN_V1,COSTING_PLAN
EST-202002-P_703184,P_703184,2020-02,2020-02-01,145.21,PLAN_V1,COSTING_PLAN
EST-202002-P_703625,P_703625,2020-02,2020-02-01,87.75,PLAN_V1,COSTING_PLAN
EST-202002-P_708575,P_708575,2020-02,2020-02-01,85.78,PLAN_V1,COSTING_PLAN
EST-202002-P_725327,P_725327,2020-02,2020-02-01,83.89,PLAN_V1,COSTING_PLAN
EST-202002-P_725670,P_725670,2020-02,2020-02-01,93.60,PLAN_V1,COSTING_PLAN
EST-202002-P_726474,P_726474,2020-02,2020-02-01,96.23,PLAN_V1,COSTING_PLAN
EST-202002-P_733144,P_733144,2020-02,2020-02-01,86.75,PLAN_V1,COSTING_PLAN
EST-202002-P_735610,P_735610,2020-02,2020-02-01,38.92,PLAN_V1,COSTING_PLAN
EST-202002-P_737342,P_737342,2020-02,2020-02-01,82.59,PLAN_V1,COSTING_PLAN
EST-202002-P_769459,P_769459,2020-02,2020-02-01,102.11,PLAN_V1,COSTING_PLAN
EST-202002-P_771330,P_771330,2020-02,2020-02-01,111.69,PLAN_V1,COSTING_PLAN
EST-202002-P_785891,P_785891,2020-02,2020-02-01,81.32,PLAN_V1,COSTING_PLAN
EST-202002-P_787809,P_787809,2020-02,2020-02-01,70.96,PLAN_V1,COSTING_PLAN
EST-202002-P_787964,P_787964,2020-02,2020-02-01,53.36,PLAN_V1,COSTING_PLAN
EST-202002-P_793549,P_793549,2020-02,2020-02-01,83.82,PLAN_V1,COSTING_PLAN
EST-202002-P_805385,P_805385,2020-02,2020-02-01,71.95,PLAN_V1,COSTING_PLAN
EST-202002-P_809117,P_809117,2020-02,2020-02-01,66.38,PLAN_V1,COSTING_PLAN
EST-202002-P_811848,P_811848,2020-02,2020-02-01,78.92,PLAN_V1,COSTING_PLAN
EST-202002-P_814978,P_814978,2020-02,2020-02-01,86.14,PLAN_V1,COSTING_PLAN
EST-202002-P_815298,P_815298,2020-02,2020-02-01,60.54,PLAN_V1,COSTING_PLAN
EST-202002-P_817472,P_817472,2020-02,2020-02-01,136.84,PLAN_V1,COSTING_PLAN
EST-202002-P_820083,P_820083,2020-02,2020-02-01,66.49,PLAN_V1,COSTING_PLAN
EST-202002-P_820647,P_820647,2020-02,2020-02-01,136.78,PLAN_V1,COSTING_PLAN
EST-202002-P_820821,P_820821,2020-02,2020-02-01,56.93,PLAN_V1,COSTING_PLAN
EST-202002-P_823505,P_823505,2020-02,2020-02-01,84.02,PLAN_V1,COSTING_PLAN
EST-202002-P_825583,P_825583,2020-02,2020-02-01,76.71,PLAN_V1,COSTING_PLAN
EST-202002-P_826794,P_826794,2020-02,2020-02-01,52.03,PLAN_V1,COSTING_PLAN
EST-202002-P_826872,P_826872,2020-02,2020-02-01,87.36,PLAN_V1,COSTING_PLAN
EST-202002-P_830231,P_830231,2020-02,2020-02-01,135.48,PLAN_V1,COSTING_PLAN
EST-202002-P_840489,P_840489,2020-02,2020-02-01,101.04,PLAN_V1,COSTING_PLAN
EST-202002-P_844122,P_844122,2020-02,2020-02-01,94.20,PLAN_V1,COSTING_PLAN
EST-202002-P_850083,P_850083,2020-02,2020-02-01,93.34,PLAN_V1,COSTING_PLAN
EST-202002-P_850562,P_850562,2020-02,2020-02-01,69.04,PLAN_V1,COSTING_PLAN
EST-202002-P_864389,P_864389,2020-02,2020-02-01,59.89,PLAN_V1,COSTING_PLAN
