Product_ID,شرح کالا,Quality_Class_ID,دسته بندی براقیت,گروه کالا,گروه رنگ,زیرگروه کالا,Source_System
P_868198,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_869644,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_870060,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_871076,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_871899,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_872583,Product_Family_05 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_873855,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_874670,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_GENERALIZED,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_874918,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_03,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_877156,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_878638,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_881226,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_886333,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_888064,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_889688,Product_Family_03 / Denier_Subgroup_02 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_02,ERP_MASTER
P_890872,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_893202,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_03,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_898933,Product_Family_04 / Denier_GENERALIZED / Luster_GENERALIZED / Color_GENERALIZED,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_04,Color_GENERALIZED,Denier_GENERALIZED,ERP_MASTER
P_902779,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_04,Luster_Class_02,Product_Family_04,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_903460,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_903530,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_903859,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_905717,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_906847,Product_Family_05 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_913911,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_916105,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_919572,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_08,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_924618,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_925286,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_01,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_933248,Product_Family_01 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_01,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_936652,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_938621,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_938622,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_942851,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_945104,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_945371,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_945393,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_947367,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_947419,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_950323,Product_Family_04 / Denier_Subgroup_04 / Luster_GENERALIZED / Color_Class_03,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_957119,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_957710,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_958772,Product_Family_01 / Denier_GENERALIZED / Luster_GENERALIZED / Color_GENERALIZED,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_01,Color_GENERALIZED,Denier_GENERALIZED,ERP_MASTER
P_958843,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_04,Luster_Class_01,Product_Family_04,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_961834,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_963457,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_964660,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_964842,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_967448,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_967655,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_02,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_970581,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_970810,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_975626,Product_Family_01 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_06,Luster_Class_01,Product_Family_01,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_978133,Product_Family_01 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_01,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_978590,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_979926,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_03,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_980369,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_982549,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_983543,Product_Family_05 / Denier_Subgroup_03 / Luster_GENERALIZED / Color_GENERALIZED,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_05,Color_GENERALIZED,Denier_Subgroup_03,ERP_MASTER
P_983616,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_983774,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_984332,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_01,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_985592,Product_Family_04 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_986783,Product_Family_05 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_05,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_987392,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_04,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_987950,Product_Family_05 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_989347,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_07,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_989634,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_989949,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_989994,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_03,Quality_Class_08,Luster_Class_01,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
P_990561,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_02,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_992126,Product_Family_03 / Denier_Subgroup_04 / Luster_Class_02 / Color_Class_02,Quality_Class_03,Luster_Class_02,Product_Family_03,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_995645,Product_Family_03 / Denier_Subgroup_01 / Luster_Class_02 / Color_Class_03,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_01,ERP_MASTER
P_995713,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_03,Quality_Class_06,Luster_Class_02,Product_Family_03,Color_Class_03,Denier_Subgroup_03,ERP_MASTER
P_RARE_Product_Family_01,Product_Family_01 / Denier_Subgroup_01 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_01,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
P_RARE_Product_Family_02,Product_Family_02 / Denier_Subgroup_03 / Luster_Class_02 / Color_Class_02,Quality_Class_01,Luster_Class_02,Product_Family_02,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_RARE_Product_Family_03,Product_Family_03 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_RARE_Product_Family_04,Product_Family_04 / Denier_Subgroup_04 / Luster_Class_01 / Color_Class_02,Quality_Class_GENERALIZED,Luster_Class_01,Product_Family_04,Color_Class_02,Denier_Subgroup_04,ERP_MASTER
P_RARE_Product_Family_05,Product_Family_05 / Denier_Subgroup_03 / Luster_Class_01 / Color_Class_02,Quality_Class_06,Luster_Class_01,Product_Family_05,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
P_RARE_Product_Family_06,Product_Family_06 / Denier_Subgroup_01 / Luster_Unknown / Color_Class_01,Quality_Class_GENERALIZED,Luster_Unknown,Product_Family_06,Color_Class_01,Denier_Subgroup_01,ERP_MASTER
P_RARE_Product_Family_OTHER,Product_Family_GENERALIZED / Denier_GENERALIZED / Luster_GENERALIZED / Color_GENERALIZED,Quality_Class_GENERALIZED,Luster_GENERALIZED,Product_Family_GENERALIZED,Color_GENERALIZED,Denier_GENERALIZED,ERP_MASTER
PRD-POY-001,POY 120/36 SD سه,Quality_Class_01,Luster_Class_01,Product_Family_03,Color_Class_01,Denier_GENERALIZED,ERP_MASTER
PRD-POY-002,POY 150/72 BR مستطیلی,Quality_Class_02,Luster_Unknown,Product_Family_03,Color_Class_02,Denier_Subgroup_01,ERP_MASTER
PRD-POY-003,POY 200/144 SBR پلاس,Quality_Class_03,Luster_GENERALIZED,Product_Family_03,Color_Class_03,Denier_Subgroup_02,ERP_MASTER
PRD-POY-004,POY 250/288 SD گرد,Quality_Class_04,Luster_Class_02,Product_Family_03,Color_GENERALIZED,Denier_Subgroup_03,ERP_MASTER
PRD-POY-006,POY 400/72 SBR مستطیلی,Quality_Class_05,Luster_Class_01,Product_Family_03,Color_Class_01,Denier_Subgroup_04,ERP_MASTER
PRD-POY-007,POY 500/144 SD پلاس,Quality_Class_06,Luster_Unknown,Product_Family_03,Color_Class_02,Denier_Subgroup_05,ERP_MASTER
PRD-POY-008,POY 600/288 BR گرد,Quality_Class_07,Luster_GENERALIZED,Product_Family_03,Color_Class_03,Denier_GENERALIZED,ERP_MASTER
PRD-POY-009,POY 750/36 SBR سه,Quality_Class_08,Luster_Class_02,Product_Family_03,Color_GENERALIZED,Denier_Subgroup_01,ERP_MASTER
PRD-POY-010,POY 120/72 SD مستطیلی,Quality_Class_GENERALIZED,Luster_Class_01,Product_Family_03,Color_Class_01,Denier_Subgroup_02,ERP_MASTER
PRD-POY-011,POY 150/144 BR پلاس,Quality_Class_OTHER,Luster_Unknown,Product_Family_03,Color_Class_02,Denier_Subgroup_03,ERP_MASTER
PRD-POY-012,POY 200/288 SBR گرد,Quality_Class_01,Luster_GENERALIZED,Product_Family_03,Color_Class_03,Denier_Subgroup_04,ERP_MASTER
