Offer_ID,Customer_ID,Offer_Date,Available_At,Product_ID,گروه کالا,Base_Price_per_unit,Offered_Price_per_unit,Offer_Discount_Pct,Offer_Type,Validity_Days,Offer_Reason,Result,Decision_At,Decision_Available_At,Source_System
OFF-0000137,C_773326,2021-03-08,2021-03-08,P_218456,Product_Family_03,105.08,102.12,2.8%,مدت,13,معرفی محصول جدید,رد,2021-03-11,2021-03-11,CRM_OFFERS
OFF-0000138,C_762928,2021-04-11,2021-04-13,P_434331,Product_Family_04,105.39,97.18,7.8%,حجمی,27,حفظ مشتری کلیدی,منقضی,2021-04-22,2021-04-24,CRM_OFFERS
OFF-0000139,C_063926,2020-03-17,2020-03-17,P_978133,Product_Family_01,38.99,36.15,7.3%,مدت,9,حفظ مشتری کلیدی,رد,2020-03-24,2020-03-24,CRM_OFFERS
OFF-0000140,C_984759,2020-06-02,2020-06-03,P_525309,Product_Family_03,106.63,101.01,5.3%,مدت,9,تسویه سریع,منقضی,2020-06-08,2020-06-09,CRM_OFFERS
OFF-0000141,C_672706,2020-06-16,2020-06-16,P_RARE_Product_Family_02,Product_Family_02,70.97,66.88,5.8%,حجمی,27,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000142,C_806376,2020-11-22,2020-11-24,P_RARE_Product_Family_02,Product_Family_02,157.53,147.64,6.3%,حجمی,19,افزایش سهم از سبد,رد,2020-12-07,2020-12-09,CRM_OFFERS
OFF-0000143,C_317124,2021-01-31,2021-02-01,P_RARE_Product_Family_03,Product_Family_03,90.68,84.52,6.8%,قیمتی,11,افزایش حجم سفارش,منقضی,2021-02-20,2021-02-21,CRM_OFFERS
OFF-0000144,C_147153,2021-10-29,2021-10-29,P_RARE_Product_Family_05,Product_Family_05,395.34,366.52,7.3%,قیمتی,29,رقابت قیمتی,قبول,2021-11-22,2021-11-22,CRM_OFFERS
OFF-0000145,C_245948,2020-09-18,2020-09-20,P_434331,Product_Family_04,65.15,60.07,7.8%,حجمی,21,افزایش حجم سفارش,رد,2020-10-16,2020-10-18,CRM_OFFERS
OFF-0000146,C_703801,2020-05-06,2020-05-07,P_230552,Product_Family_03,83.70,76.75,8.3%,مدت,13,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000147,C_479796,2020-02-12,2020-02-12,P_RARE_Product_Family_05,Product_Family_05,130.15,128.45,1.3%,مدت,5,تسویه سریع,قبول,2020-02-19,2020-02-19,CRM_OFFERS
OFF-0000148,C_746892,2020-10-02,2020-10-02,P_995713,Product_Family_03,164.15,162.15,1.2%,قیمتی,20,افزایش سهم از سبد,منقضی,2020-11-02,2020-11-02,CRM_OFFERS
OFF-0000149,C_593639,2020-06-24,2020-06-26,P_RARE_Product_Family_03,Product_Family_03,63.63,62.53,1.7%,حجمی,13,تسویه سریع,رد,2020-06-30,2020-07-02,CRM_OFFERS
OFF-0000150,C_746892,2022-03-26,2022-03-26,P_661344,Product_Family_03,818.74,804.25,1.8%,مدت,17,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000151,C_465481,2020-02-01,2020-02-02,P_662576,Product_Family_03,102.99,101.69,1.3%,قیمتی,25,آزمون محصول,رد,2020-02-23,2020-02-24,CRM_OFFERS
OFF-0000152,C_150182,2021-08-09,2021-08-11,P_462781,Product_Family_04,282.61,259.27,8.3%,قیمتی,7,تسویه سریع,قبول,2021-08-27,2021-08-29,CRM_OFFERS
OFF-0000153,C_155990,2020-03-16,2020-03-16,P_375250,Product_Family_03,63.30,58.39,7.8%,مدت,15,افزایش حجم سفارش,منقضی,2020-03-29,2020-03-29,CRM_OFFERS
OFF-0000154,C_806376,2020-11-15,2020-11-17,P_769459,Product_Family_02,146.95,141.38,3.8%,حجمی,11,حفظ مشتری کلیدی,قبول,2020-11-29,2020-12-01,CRM_OFFERS
OFF-0000155,C_346978,2020-04-28,2020-04-28,P_377231,Product_Family_03,102.09,98.73,3.3%,حجمی,19,رقابت قیمتی,منقضی,2020-05-08,2020-05-08,CRM_OFFERS
OFF-0000156,C_969414,2021-07-27,2021-07-28,P_576643,Product_Family_05,289.36,281.32,2.8%,حجمی,27,افزایش سهم از سبد,رد,2021-08-01,2021-08-02,CRM_OFFERS
OFF-0000157,C_593639,2020-01-09,2020-01-11,P_RARE_Product_Family_03,Product_Family_03,139.35,136.17,2.3%,قیمتی,9,حفظ مشتری کلیدی,قبول,2020-02-09,2020-02-11,CRM_OFFERS
OFF-0000158,C_465481,2020-09-13,2020-09-15,P_814925,Product_Family_05,171.66,162.70,5.2%,قیمتی,29,حفظ مشتری کلیدی,قبول,2020-10-04,2020-10-06,CRM_OFFERS
OFF-0000159,C_746892,2020-11-01,2020-11-01,P_989994,Product_Family_03,114.13,108.74,4.7%,قیمتی,11,حفظ مشتری کلیدی,منقضی,2020-11-18,2020-11-18,CRM_OFFERS
OFF-0000160,C_806376,2021-08-23,2021-08-25,P_RARE_Product_Family_02,Product_Family_02,251.52,237.01,5.8%,مدت,26,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000161,C_568392,2020-09-26,2020-09-27,P_031127,Product_Family_01,113.07,105.97,6.3%,مدت,18,آزمون محصول,رد,2020-10-17,2020-10-18,CRM_OFFERS
OFF-0000162,C_444616,2020-04-08,2020-04-09,P_RARE_Product_Family_04,Product_Family_04,43.82,41.73,4.8%,قیمتی,16,معرفی محصول جدید,رد,2020-04-16,2020-04-17,CRM_OFFERS
OFF-0000163,C_672706,2021-12-06,2021-12-06,P_RARE_Product_Family_02,Product_Family_02,282.76,267.86,5.3%,مدت,8,حفظ مشتری کلیدی,منقضی,2021-12-18,2021-12-18,CRM_OFFERS
OFF-0000164,C_473035,2022-03-11,2022-03-11,P_RARE_Product_Family_05,Product_Family_05,"1,130.70","1,088.30",3.8%,قیمتی,6,معرفی محصول جدید,منقضی,2022-04-09,2022-04-09,CRM_OFFERS
OFF-0000165,C_683666,2020-07-22,2020-07-24,P_484354,Product_Family_03,119.45,114.36,4.3%,حجمی,24,حفظ مشتری کلیدی,قبول,2020-07-25,2020-07-27,CRM_OFFERS
OFF-0000166,C_444616,2020-09-13,2020-09-15,P_RARE_Product_Family_04,Product_Family_04,52.56,51.12,2.7%,مدت,22,آزمون محصول,قبول,2020-10-03,2020-10-05,CRM_OFFERS
OFF-0000167,C_951507,2022-06-03,2022-06-04,P_468134,Product_Family_04,697.57,674.97,3.2%,حجمی,14,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000168,C_317216,2021-06-01,2021-06-02,P_525309,Product_Family_03,204.44,200.90,1.7%,حجمی,12,تسویه سریع,رد,2021-06-12,2021-06-13,CRM_OFFERS
OFF-0000169,C_150182,2022-05-01,2022-05-01,P_335773,Product_Family_04,681,665.81,2.2%,مدت,30,افزایش سهم از سبد,منقضی,2022-05-17,2022-05-17,CRM_OFFERS
OFF-0000170,C_683666,2020-03-30,2020-03-31,P_RARE_Product_Family_03,Product_Family_03,87.25,82.15,5.9%,مدت,21,تسویه سریع,قبول,2020-04-07,2020-04-08,CRM_OFFERS
OFF-0000171,C_258325,2021-06-21,2021-06-23,P_385268,Product_Family_01,160.22,151.66,5.3%,حجمی,29,تسویه سریع,منقضی,2021-06-25,2021-06-27,CRM_OFFERS
OFF-0000172,C_050237,2020-12-05,2020-12-07,P_RARE_Product_Family_04,Product_Family_04,96.63,90,6.9%,قیمتی,5,حفظ مشتری کلیدی,منقضی,2020-12-22,2020-12-24,CRM_OFFERS
OFF-0000173,C_282979,2020-05-09,2020-05-09,P_RARE_Product_Family_04,Product_Family_04,62.09,58.15,6.4%,قیمتی,13,رقابت قیمتی,رد,2020-05-22,2020-05-22,CRM_OFFERS
OFF-0000174,C_937594,2020-12-29,2020-12-29,P_983543,Product_Family_05,174.63,160.89,7.9%,قیمتی,16,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000175,C_479796,2020-04-02,2020-04-03,P_612668,Product_Family_03,120.10,111.26,7.4%,مدت,23,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000176,C_412635,2021-05-23,2021-05-24,P_334309,Product_Family_04,186.20,183.63,1.4%,حجمی,26,معرفی محصول جدید,قبول,2021-05-28,2021-05-29,CRM_OFFERS
OFF-0000177,C_937594,2021-07-20,2021-07-22,P_983543,Product_Family_05,230.90,211.55,8.4%,حجمی,8,آزمون محصول,منقضی,2021-08-19,2021-08-21,CRM_OFFERS
OFF-0000178,C_683666,2020-07-17,2020-07-19,P_RARE_Product_Family_03,Product_Family_03,119.45,116.60,2.4%,حجمی,10,افزایش سهم از سبد,منقضی,2020-07-30,2020-08-01,CRM_OFFERS
OFF-0000179,C_022240,2022-04-10,2022-04-10,P_826872,Product_Family_03,832.62,816.88,1.9%,قیمتی,18,معرفی محصول جدید,رد,2022-04-19,2022-04-19,CRM_OFFERS
OFF-0000180,C_749821,2022-04-09,2022-04-11,P_352669,Product_Family_04,670.80,649.27,3.2%,قیمتی,28,افزایش سهم از سبد,رد,2022-05-05,2022-05-07,CRM_OFFERS
OFF-0000181,C_969414,2020-10-17,2020-10-18,P_576643,Product_Family_05,169.70,163.40,3.7%,مدت,20,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000182,C_672256,2020-11-12,2020-11-12,P_RARE_Product_Family_03,Product_Family_03,113.23,108.45,4.2%,قیمتی,12,افزایش حجم سفارش,قبول,2020-11-17,2020-11-17,CRM_OFFERS
OFF-0000183,C_937594,2021-10-14,2021-10-16,P_672380,Product_Family_05,334.53,318.74,4.7%,حجمی,30,معرفی محصول جدید,رد,2021-10-23,2021-10-25,CRM_OFFERS
OFF-0000184,C_593639,2020-07-17,2020-07-17,P_RARE_Product_Family_03,Product_Family_03,156.96,155.11,1.2%,حجمی,8,افزایش سهم از سبد,قبول,2020-07-26,2020-07-26,CRM_OFFERS
OFF-0000185,C_126481,2020-05-20,2020-05-22,P_317921,Product_Family_03,53.86,52.95,1.7%,مدت,26,معرفی محصول جدید,رد,2020-06-02,2020-06-04,CRM_OFFERS
OFF-0000186,C_412635,2021-05-17,2021-05-18,P_445943,Product_Family_05,248.63,243.19,2.2%,مدت,18,تسویه سریع,منقضی,2021-06-03,2021-06-04,CRM_OFFERS
OFF-0000187,C_683666,2020-11-30,2020-11-30,P_RARE_Product_Family_03,Product_Family_03,154.73,150.55,2.7%,قیمتی,10,افزایش حجم سفارش,قبول,2020-12-22,2020-12-22,CRM_OFFERS
OFF-0000188,C_361181,2022-04-12,2022-04-13,P_RARE_Product_Family_05,Product_Family_05,991.83,925.77,6.7%,مدت,13,آزمون محصول,منقضی,2022-05-03,2022-05-04,CRM_OFFERS
OFF-0000189,C_303006,2020-12-20,2020-12-20,P_378693,Product_Family_05,185.91,172.60,7.2%,مدت,5,افزایش سهم از سبد,قبول,2021-01-14,2021-01-14,CRM_OFFERS
OFF-0000190,C_117580,2020-08-07,2020-08-08,P_RARE_Product_Family_02,Product_Family_02,127.74,121.75,4.7%,قیمتی,22,آزمون محصول,قبول,2020-08-12,2020-08-13,CRM_OFFERS
OFF-0000191,C_746892,2020-05-12,2020-05-12,P_989994,Product_Family_03,91.94,88.30,4.0%,حجمی,10,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000192,C_317124,2021-07-27,2021-07-28,P_RARE_Product_Family_03,Product_Family_03,99.20,95.77,3.5%,مدت,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000193,C_282979,2020-05-07,2020-05-09,P_RARE_Product_Family_04,Product_Family_04,48.03,46.61,2.9%,قیمتی,26,حفظ مشتری کلیدی,رد,2020-06-01,2020-06-03,CRM_OFFERS
OFF-0000194,C_683666,2020-07-18,2020-07-18,P_RARE_Product_Family_01,Product_Family_01,139.93,136.50,2.5%,قیمتی,8,حفظ مشتری کلیدی,قبول,2020-08-08,2020-08-08,CRM_OFFERS
OFF-0000195,C_317124,2021-07-10,2021-07-11,P_RARE_Product_Family_03,Product_Family_03,99.20,97.28,1.9%,قیمتی,16,آزمون محصول,منقضی,2021-07-27,2021-07-28,CRM_OFFERS
OFF-0000196,C_683666,2021-08-16,2021-08-18,P_995713,Product_Family_03,228.77,225.50,1.4%,حجمی,24,حفظ مشتری کلیدی,رد,2021-08-28,2021-08-30,CRM_OFFERS
OFF-0000197,C_746892,2020-11-30,2020-11-30,P_676495,Product_Family_03,148.60,136.07,8.4%,قیمتی,6,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000198,C_691158,2020-10-28,2020-10-29,P_RARE_Product_Family_02,Product_Family_02,188.89,173.93,7.9%,حجمی,14,افزایش سهم از سبد,منقضی,2020-10-31,2020-11-01,CRM_OFFERS
OFF-0000199,C_862106,2020-12-02,2020-12-04,P_RARE_Product_Family_04,Product_Family_04,112.76,104.39,7.4%,قیمتی,22,افزایش حجم سفارش,رد,2020-12-31,2021-01-02,CRM_OFFERS
OFF-0000200,C_113139,2021-04-04,2021-04-04,P_817472,Product_Family_05,260.07,244.02,6.2%,حجمی,29,افزایش سهم از سبد,رد,2021-04-27,2021-04-27,CRM_OFFERS
OFF-0000201,C_117580,2020-06-30,2020-07-01,P_924618,Product_Family_03,122.20,115.28,5.7%,مدت,11,افزایش حجم سفارش,قبول,2020-07-19,2020-07-20,CRM_OFFERS
OFF-0000202,C_969414,2020-08-11,2020-08-13,P_826872,Product_Family_03,106.62,101.12,5.2%,قیمتی,19,افزایش سهم از سبد,منقضی,2020-08-26,2020-08-28,CRM_OFFERS
OFF-0000203,C_101842,2021-04-01,2021-04-01,P_566895,Product_Family_03,206.18,196.59,4.7%,حجمی,27,تسویه سریع,رد,2021-04-11,2021-04-11,CRM_OFFERS
OFF-0000204,C_336021,2021-12-04,2021-12-05,P_505516,Product_Family_01,377.44,361.78,4.2%,حجمی,9,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000205,C_063926,2021-07-10,2021-07-12,P_RARE_Product_Family_04,Product_Family_04,75.66,72.91,3.6%,قیمتی,17,افزایش سهم از سبد,منقضی,2021-08-10,2021-08-12,CRM_OFFERS
OFF-0000206,C_672706,2020-04-06,2020-04-06,P_RARE_Product_Family_02,Product_Family_02,71.41,69.17,3.1%,قیمتی,25,آزمون محصول,رد,2020-05-03,2020-05-03,CRM_OFFERS
OFF-0000207,C_299317,2021-10-04,2021-10-05,P_639522,Product_Family_04,197.84,192.64,2.6%,مدت,7,افزایش حجم سفارش,قبول,2021-10-27,2021-10-28,CRM_OFFERS
OFF-0000208,C_519849,2020-09-23,2020-09-25,P_RARE_Product_Family_03,Product_Family_03,57.99,56.76,2.1%,مدت,15,افزایش حجم سفارش,منقضی,2020-10-11,2020-10-13,CRM_OFFERS
OFF-0000209,C_113139,2020-07-15,2020-07-15,P_RARE_Product_Family_03,Product_Family_03,100,98.38,1.6%,قیمتی,23,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000210,C_245948,2020-03-28,2020-03-28,P_011998,Product_Family_04,66.23,62.98,4.9%,حجمی,28,افزایش حجم سفارش,رد,2020-04-08,2020-04-08,CRM_OFFERS
OFF-0000211,C_746892,2020-06-20,2020-06-22,P_582317,Product_Family_03,102.28,96.75,5.4%,قیمتی,20,رقابت قیمتی,منقضی,2020-07-05,2020-07-07,CRM_OFFERS
OFF-0000212,C_717003,2020-08-06,2020-08-07,P_RARE_Product_Family_03,Product_Family_03,132.73,124.87,5.9%,مدت,13,حفظ مشتری کلیدی,قبول,2020-08-26,2020-08-27,CRM_OFFERS
OFF-0000213,C_317124,2021-09-30,2021-09-30,P_RARE_Product_Family_03,Product_Family_03,162.13,151.72,6.4%,قیمتی,5,افزایش سهم از سبد,رد,2021-10-24,2021-10-24,CRM_OFFERS
OFF-0000214,C_746892,2020-04-24,2020-04-25,P_RARE_Product_Family_04,Product_Family_04,114.59,111.29,2.9%,مدت,8,حفظ مشتری کلیدی,قبول,2020-05-17,2020-05-18,CRM_OFFERS
OFF-0000215,C_245948,2020-04-22,2020-04-22,P_434331,Product_Family_04,66.04,63.80,3.4%,مدت,26,رقابت قیمتی,رد,2020-05-20,2020-05-20,CRM_OFFERS
OFF-0000216,C_603968,2021-11-15,2021-11-17,P_RARE_Product_Family_05,Product_Family_05,399.44,383.90,3.9%,قیمتی,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000217,C_884864,2022-05-09,2022-05-10,P_028268,Product_Family_03,764.43,730.80,4.4%,قیمتی,10,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000218,C_746892,2022-02-15,2022-02-17,P_RARE_Product_Family_03,Product_Family_03,762.59,698.84,8.4%,حجمی,14,معرفی محصول جدید,منقضی,2022-02-21,2022-02-23,CRM_OFFERS
OFF-0000219,C_705572,2020-09-27,2020-09-28,P_RARE_Product_Family_04,Product_Family_04,116.91,115.32,1.4%,حجمی,6,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000220,C_117580,2020-09-04,2020-09-04,P_769459,Product_Family_02,127.92,120.91,5.5%,مدت,15,معرفی محصول جدید,قبول,2020-09-17,2020-09-17,CRM_OFFERS
OFF-0000221,C_806376,2021-11-19,2021-11-20,P_RARE_Product_Family_04,Product_Family_04,350.91,333.43,5.0%,مدت,23,تسویه سریع,منقضی,2021-11-27,2021-11-28,CRM_OFFERS
OFF-0000222,C_519849,2020-07-01,2020-07-02,P_596778,Product_Family_03,56.49,52.82,6.5%,قیمتی,25,تسویه سریع,منقضی,2020-07-23,2020-07-24,CRM_OFFERS
OFF-0000223,C_698497,2021-02-24,2021-02-26,P_468134,Product_Family_04,174.76,164.29,6.0%,قیمتی,7,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000224,C_951507,2021-01-26,2021-01-27,P_285147,Product_Family_05,264.54,255.39,3.5%,مدت,21,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000225,C_069492,2021-08-03,2021-08-05,P_434331,Product_Family_04,104.74,101.64,3.0%,قیمتی,29,رقابت قیمتی,رد,2021-08-24,2021-08-26,CRM_OFFERS
OFF-0000226,C_421536,2020-06-28,2020-06-30,P_RARE_Product_Family_05,Product_Family_05,94.75,90.51,4.5%,مدت,5,معرفی محصول جدید,رد,2020-07-02,2020-07-04,CRM_OFFERS
OFF-0000227,C_468189,2022-03-06,2022-03-06,P_682478,Product_Family_03,931.30,894.33,4.0%,مدت,13,معرفی محصول جدید,قبول,2022-04-05,2022-04-05,CRM_OFFERS
OFF-0000228,C_421536,2020-07-21,2020-07-22,P_RARE_Product_Family_04,Product_Family_04,46.03,45.10,2.0%,مدت,29,افزایش سهم از سبد,منقضی,2020-08-08,2020-08-09,CRM_OFFERS
OFF-0000229,C_361181,2022-04-28,2022-04-30,P_RARE_Product_Family_05,Product_Family_05,"1,006.50",991.10,1.5%,قیمتی,11,تسویه سریع,رد,2022-05-11,2022-05-13,CRM_OFFERS
OFF-0000230,C_746892,2020-11-30,2020-12-01,P_RARE_Product_Family_03,Product_Family_03,131.46,129.51,1.5%,قیمتی,7,افزایش حجم سفارش,قبول,2020-12-23,2020-12-24,CRM_OFFERS
OFF-0000231,C_593639,2020-07-13,2020-07-13,P_RARE_Product_Family_05,Product_Family_05,63.64,62.37,2.0%,مدت,25,افزایش سهم از سبد,رد,2020-08-09,2020-08-09,CRM_OFFERS
OFF-0000232,C_590257,2020-02-07,2020-02-07,P_062869,Product_Family_01,80.34,73.94,8.0%,حجمی,23,تسویه سریع,رد,2020-02-21,2020-02-21,CRM_OFFERS
OFF-0000233,C_806376,2021-07-14,2021-07-16,P_593409,Product_Family_02,190.44,174.29,8.5%,قیمتی,15,افزایش سهم از سبد,منقضی,2021-08-01,2021-08-03,CRM_OFFERS
OFF-0000234,C_459713,2021-12-30,2021-12-30,P_RARE_Product_Family_02,Product_Family_02,419.62,404.89,3.5%,قیمتی,27,افزایش حجم سفارش,رد,2022-01-09,2022-01-09,CRM_OFFERS
OFF-0000235,C_808695,2022-03-24,2022-03-26,P_RARE_Product_Family_02,Product_Family_02,957.62,919.22,4.0%,قیمتی,19,افزایش حجم سفارش,منقضی,2022-04-08,2022-04-10,CRM_OFFERS
OFF-0000236,C_594561,2020-08-08,2020-08-10,P_RARE_Product_Family_04,Product_Family_04,39.97,38.97,2.5%,حجمی,17,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000237,C_806376,2021-10-30,2021-10-31,P_RARE_Product_Family_02,Product_Family_02,233.22,226.22,3.0%,مدت,9,افزایش سهم از سبد,قبول,2021-11-05,2021-11-06,CRM_OFFERS
OFF-0000238,C_740903,2022-02-20,2022-02-22,P_RARE_Product_Family_04,Product_Family_04,623.48,589,5.5%,قیمتی,21,آزمون محصول,منقضی,2022-03-20,2022-03-22,CRM_OFFERS
OFF-0000239,C_535756,2021-08-01,2021-08-02,P_850562,Product_Family_04,171.56,161.20,6.0%,حجمی,13,آزمون محصول,قبول,2021-08-03,2021-08-04,CRM_OFFERS
OFF-0000240,C_806376,2021-06-27,2021-06-27,P_RARE_Product_Family_03,Product_Family_03,202.08,186.12,7.9%,مدت,29,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000241,C_245948,2020-10-25,2020-10-26,P_950323,Product_Family_04,69.52,64.38,7.4%,مدت,11,افزایش سهم از سبد,منقضی,2020-10-31,2020-11-01,CRM_OFFERS
OFF-0000242,C_746892,2020-02-11,2020-02-13,P_108987,Product_Family_03,92.40,86.03,6.9%,قیمتی,19,حفظ مشتری کلیدی,رد,2020-02-13,2020-02-15,CRM_OFFERS
OFF-0000243,C_930788,2020-05-12,2020-05-12,P_RARE_Product_Family_03,Product_Family_03,61.89,57.94,6.4%,مدت,27,تسویه سریع,قبول,2020-06-09,2020-06-09,CRM_OFFERS
OFF-0000244,C_342564,2020-08-12,2020-08-14,P_RARE_Product_Family_03,Product_Family_03,131.70,128.51,2.4%,قیمتی,23,رقابت قیمتی,رد,2020-09-09,2020-09-11,CRM_OFFERS
OFF-0000245,C_465481,2021-01-27,2021-01-27,P_945371,Product_Family_04,177.33,173.93,1.9%,قیمتی,5,رقابت قیمتی,قبول,2021-02-20,2021-02-20,CRM_OFFERS
OFF-0000246,C_519849,2020-11-27,2020-11-28,P_RARE_Product_Family_03,Product_Family_03,76.81,75.73,1.4%,حجمی,13,حفظ مشتری کلیدی,منقضی,2020-12-17,2020-12-18,CRM_OFFERS
OFF-0000247,C_593639,2020-12-18,2020-12-20,P_RARE_Product_Family_05,Product_Family_05,79.95,73.23,8.4%,حجمی,21,افزایش حجم سفارش,رد,2021-01-02,2021-01-04,CRM_OFFERS
OFF-0000248,C_317124,2022-03-19,2022-03-20,P_679203,Product_Family_03,614.44,587.10,4.5%,قیمتی,17,رقابت قیمتی,منقضی,2022-04-04,2022-04-05,CRM_OFFERS
OFF-0000249,C_502843,2020-11-21,2020-11-23,P_995645,Product_Family_03,88.80,85.30,3.9%,مدت,25,افزایش سهم از سبد,رد,2020-12-03,2020-12-05,CRM_OFFERS
OFF-0000250,C_746892,2021-11-08,2021-11-09,P_947367,Product_Family_04,397.22,371.72,6.4%,حجمی,9,حفظ مشتری کلیدی,رد,2021-11-11,2021-11-12,CRM_OFFERS
OFF-0000251,C_951507,2021-11-08,2021-11-08,P_661344,Product_Family_03,396.37,368.94,6.9%,مدت,27,رقابت قیمتی,منقضی,2021-11-15,2021-11-15,CRM_OFFERS
OFF-0000252,C_683666,2020-09-19,2020-09-21,P_RARE_Product_Family_03,Product_Family_03,122.63,113.52,7.4%,مدت,19,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000253,C_265163,2021-05-29,2021-05-30,P_RARE_Product_Family_04,Product_Family_04,57.60,53.03,7.9%,حجمی,11,تسویه سریع,رد,2021-06-14,2021-06-15,CRM_OFFERS
OFF-0000254,C_980626,2021-02-11,2021-02-11,P_278872,Product_Family_05,285.13,261.07,8.4%,قیمتی,29,آزمون محصول,منقضی,2021-03-03,2021-03-03,CRM_OFFERS
OFF-0000255,C_806376,2021-08-31,2021-09-02,P_593409,Product_Family_02,216.62,213.50,1.4%,قیمتی,21,تسویه سریع,قبول,2021-09-24,2021-09-26,CRM_OFFERS
OFF-0000256,C_862106,2020-11-24,2020-11-25,P_RARE_Product_Family_03,Product_Family_03,144.79,141.97,2.0%,قیمتی,13,افزایش حجم سفارش,رد,2020-12-23,2020-12-24,CRM_OFFERS
OFF-0000257,C_063926,2020-07-19,2020-07-19,P_RARE_Product_Family_04,Product_Family_04,42.89,41.83,2.5%,حجمی,5,معرفی محصول جدید,منقضی,2020-07-22,2020-07-22,CRM_OFFERS
