offer_id,customer_id,offer_date,available_at,product_id,product_family,base_price_per_unit,offered_price_per_unit,offer_discount_pct,offer_type,validity_days,offer_reason,result,decision_at,decision_available_at,source_system
OFF-0000134,C_317124,2021-05-19,2021-05-20,P_RARE_Product_Family_03,Product_Family_03,90.1,88.02,0.0231,حجمی,21,حفظ مشتری کلیدی,قبول,2021-06-17,2021-06-18,CRM_OFFERS
OFF-0000135,C_746892,2020-01-03,2020-01-05,P_036095,Product_Family_01,85.88,84.33,0.0181,مدت‌دار,29,رقابت قیمتی,منقضی‌شده,2020-01-28,2020-01-30,CRM_OFFERS
OFF-0000136,C_806376,2020-12-07,2020-12-09,P_593409,Product_Family_02,152.59,147.51,0.0333,حجمی,5,معرفی محصول جدید,منقضی‌شده,2020-12-15,2020-12-17,CRM_OFFERS
OFF-0000137,C_773326,2021-03-08,2021-03-08,P_218456,Product_Family_03,105.08,102.12,0.0282,مدت‌دار,13,معرفی محصول جدید,رد,2021-03-11,2021-03-11,CRM_OFFERS
OFF-0000138,C_762928,2021-04-11,2021-04-13,P_434331,Product_Family_04,105.39,97.18,0.0779,حجمی,27,حفظ مشتری کلیدی,منقضی‌شده,2021-04-22,2021-04-24,CRM_OFFERS
OFF-0000139,C_063926,2020-03-17,2020-03-17,P_978133,Product_Family_01,38.99,36.15,0.0728,مدت‌دار,9,حفظ مشتری کلیدی,رد,2020-03-24,2020-03-24,CRM_OFFERS
OFF-0000140,C_984759,2020-06-02,2020-06-03,P_525309,Product_Family_03,106.63,101.01,0.0527,مدت‌دار,9,تسویه سریع,منقضی‌شده,2020-06-08,2020-06-09,CRM_OFFERS
OFF-0000141,C_672706,2020-06-16,2020-06-16,P_RARE_Product_Family_02,Product_Family_02,70.97,66.88,0.0577,حجمی,27,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000142,C_806376,2020-11-22,2020-11-24,P_RARE_Product_Family_02,Product_Family_02,157.53,147.64,0.0628,حجمی,19,افزایش سهم از سبد,رد,2020-12-07,2020-12-09,CRM_OFFERS
OFF-0000143,C_317124,2021-01-31,2021-02-01,P_RARE_Product_Family_03,Product_Family_03,90.68,84.52,0.0679,قیمتی,11,افزایش حجم سفارش,منقضی‌شده,2021-02-20,2021-02-21,CRM_OFFERS
OFF-0000144,C_147153,2021-10-29,2021-10-29,P_RARE_Product_Family_05,Product_Family_05,395.34,366.52,0.0729,قیمتی,29,رقابت قیمتی,قبول,2021-11-22,2021-11-22,CRM_OFFERS
OFF-0000145,C_245948,2020-09-18,2020-09-20,P_434331,Product_Family_04,65.15,60.07,0.078,حجمی,21,افزایش حجم سفارش,رد,2020-10-16,2020-10-18,CRM_OFFERS
OFF-0000146,C_703801,2020-05-06,2020-05-07,P_230552,Product_Family_03,83.7,76.75,0.083,مدت‌دار,13,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000147,C_479796,2020-02-12,2020-02-12,P_RARE_Product_Family_05,Product_Family_05,130.15,128.45,0.0131,مدت‌دار,5,تسویه سریع,قبول,2020-02-19,2020-02-19,CRM_OFFERS
OFF-0000148,C_746892,2020-10-02,2020-10-02,P_995713,Product_Family_03,164.15,162.15,0.0122,قیمتی,20,افزایش سهم از سبد,منقضی‌شده,2020-11-02,2020-11-02,CRM_OFFERS
OFF-0000149,C_593639,2020-06-24,2020-06-26,P_RARE_Product_Family_03,Product_Family_03,63.63,62.53,0.0173,حجمی,13,تسویه سریع,رد,2020-06-30,2020-07-02,CRM_OFFERS
OFF-0000150,C_746892,2022-03-26,2022-03-26,P_661344,Product_Family_03,818.74,804.25,0.0177,مدت‌دار,17,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000151,C_465481,2020-02-01,2020-02-02,P_662576,Product_Family_03,102.99,101.69,0.0126,قیمتی,25,آزمون محصول,رد,2020-02-23,2020-02-24,CRM_OFFERS
OFF-0000152,C_150182,2021-08-09,2021-08-11,P_462781,Product_Family_04,282.61,259.27,0.0826,قیمتی,7,تسویه سریع,قبول,2021-08-27,2021-08-29,CRM_OFFERS
OFF-0000153,C_155990,2020-03-16,2020-03-16,P_375250,Product_Family_03,63.3,58.39,0.0775,مدت‌دار,15,افزایش حجم سفارش,منقضی‌شده,2020-03-29,2020-03-29,CRM_OFFERS
OFF-0000154,C_806376,2020-11-15,2020-11-17,P_769459,Product_Family_02,146.95,141.38,0.0379,حجمی,11,حفظ مشتری کلیدی,قبول,2020-11-29,2020-12-01,CRM_OFFERS
OFF-0000155,C_346978,2020-04-28,2020-04-28,P_377231,Product_Family_03,102.09,98.73,0.0329,حجمی,19,رقابت قیمتی,منقضی‌شده,2020-05-08,2020-05-08,CRM_OFFERS
OFF-0000156,C_969414,2021-07-27,2021-07-28,P_576643,Product_Family_05,289.36,281.32,0.0278,حجمی,27,افزایش سهم از سبد,رد,2021-08-01,2021-08-02,CRM_OFFERS
OFF-0000157,C_593639,2020-01-09,2020-01-11,P_RARE_Product_Family_03,Product_Family_03,139.35,136.17,0.0228,قیمتی,9,حفظ مشتری کلیدی,قبول,2020-02-09,2020-02-11,CRM_OFFERS
OFF-0000158,C_465481,2020-09-13,2020-09-15,P_814925,Product_Family_05,171.66,162.7,0.0522,قیمتی,29,حفظ مشتری کلیدی,قبول,2020-10-04,2020-10-06,CRM_OFFERS
OFF-0000159,C_746892,2020-11-01,2020-11-01,P_989994,Product_Family_03,114.13,108.74,0.0472,قیمتی,11,حفظ مشتری کلیدی,منقضی‌شده,2020-11-18,2020-11-18,CRM_OFFERS
OFF-0000160,C_806376,2021-08-23,2021-08-25,P_RARE_Product_Family_02,Product_Family_02,251.52,237.01,0.0577,مدت‌دار,26,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000161,C_568392,2020-09-26,2020-09-27,P_031127,Product_Family_01,113.07,105.97,0.0628,مدت‌دار,18,آزمون محصول,رد,2020-10-17,2020-10-18,CRM_OFFERS
OFF-0000162,C_444616,2020-04-08,2020-04-09,P_RARE_Product_Family_04,Product_Family_04,43.82,41.73,0.0476,قیمتی,16,معرفی محصول جدید,رد,2020-04-16,2020-04-17,CRM_OFFERS
OFF-0000163,C_672706,2021-12-06,2021-12-06,P_RARE_Product_Family_02,Product_Family_02,282.76,267.86,0.0527,مدت‌دار,8,حفظ مشتری کلیدی,منقضی‌شده,2021-12-18,2021-12-18,CRM_OFFERS
OFF-0000164,C_473035,2022-03-11,2022-03-11,P_RARE_Product_Family_05,Product_Family_05,1130.7,1088.3,0.0375,قیمتی,6,معرفی محصول جدید,منقضی‌شده,2022-04-09,2022-04-09,CRM_OFFERS
OFF-0000165,C_683666,2020-07-22,2020-07-24,P_484354,Product_Family_03,119.45,114.36,0.0426,حجمی,24,حفظ مشتری کلیدی,قبول,2020-07-25,2020-07-27,CRM_OFFERS
OFF-0000166,C_444616,2020-09-13,2020-09-15,P_RARE_Product_Family_04,Product_Family_04,52.56,51.12,0.0274,مدت‌دار,22,آزمون محصول,قبول,2020-10-03,2020-10-05,CRM_OFFERS
OFF-0000167,C_951507,2022-06-03,2022-06-04,P_468134,Product_Family_04,697.57,674.97,0.0324,حجمی,14,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000168,C_317216,2021-06-01,2021-06-02,P_525309,Product_Family_03,204.44,200.9,0.0173,حجمی,12,تسویه سریع,رد,2021-06-12,2021-06-13,CRM_OFFERS
OFF-0000169,C_150182,2022-05-01,2022-05-01,P_335773,Product_Family_04,681.0,665.81,0.0223,مدت‌دار,30,افزایش سهم از سبد,منقضی‌شده,2022-05-17,2022-05-17,CRM_OFFERS
OFF-0000170,C_683666,2020-03-30,2020-03-31,P_RARE_Product_Family_03,Product_Family_03,87.25,82.15,0.0585,مدت‌دار,21,تسویه سریع,قبول,2020-04-07,2020-04-08,CRM_OFFERS
OFF-0000171,C_258325,2021-06-21,2021-06-23,P_385268,Product_Family_01,160.22,151.66,0.0534,حجمی,29,تسویه سریع,منقضی‌شده,2021-06-25,2021-06-27,CRM_OFFERS
OFF-0000172,C_050237,2020-12-05,2020-12-07,P_RARE_Product_Family_04,Product_Family_04,96.63,90.0,0.0686,قیمتی,5,حفظ مشتری کلیدی,منقضی‌شده,2020-12-22,2020-12-24,CRM_OFFERS
OFF-0000173,C_282979,2020-05-09,2020-05-09,P_RARE_Product_Family_04,Product_Family_04,62.09,58.15,0.0635,قیمتی,13,رقابت قیمتی,رد,2020-05-22,2020-05-22,CRM_OFFERS
OFF-0000174,C_937594,2020-12-29,2020-12-29,P_983543,Product_Family_05,174.63,160.89,0.0787,قیمتی,16,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000175,C_479796,2020-04-02,2020-04-03,P_612668,Product_Family_03,120.1,111.26,0.0736,مدت‌دار,23,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000176,C_412635,2021-05-23,2021-05-24,P_334309,Product_Family_04,186.2,183.63,0.0138,حجمی,26,معرفی محصول جدید,قبول,2021-05-28,2021-05-29,CRM_OFFERS
OFF-0000177,C_937594,2021-07-20,2021-07-22,P_983543,Product_Family_05,230.9,211.55,0.0838,حجمی,8,آزمون محصول,منقضی‌شده,2021-08-19,2021-08-21,CRM_OFFERS
OFF-0000178,C_683666,2020-07-17,2020-07-19,P_RARE_Product_Family_03,Product_Family_03,119.45,116.6,0.0239,حجمی,10,افزایش سهم از سبد,منقضی‌شده,2020-07-30,2020-08-01,CRM_OFFERS
OFF-0000179,C_022240,2022-04-10,2022-04-10,P_826872,Product_Family_03,832.62,816.88,0.0189,قیمتی,18,معرفی محصول جدید,رد,2022-04-19,2022-04-19,CRM_OFFERS
OFF-0000180,C_749821,2022-04-09,2022-04-11,P_352669,Product_Family_04,670.8,649.27,0.0321,قیمتی,28,افزایش سهم از سبد,رد,2022-05-05,2022-05-07,CRM_OFFERS
OFF-0000181,C_969414,2020-10-17,2020-10-18,P_576643,Product_Family_05,169.7,163.4,0.0371,مدت‌دار,20,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000182,C_672256,2020-11-12,2020-11-12,P_RARE_Product_Family_03,Product_Family_03,113.23,108.45,0.0422,قیمتی,12,افزایش حجم سفارش,قبول,2020-11-17,2020-11-17,CRM_OFFERS
OFF-0000183,C_937594,2021-10-14,2021-10-16,P_672380,Product_Family_05,334.53,318.74,0.0472,حجمی,30,معرفی محصول جدید,رد,2021-10-23,2021-10-25,CRM_OFFERS
OFF-0000184,C_593639,2020-07-17,2020-07-17,P_RARE_Product_Family_03,Product_Family_03,156.96,155.11,0.0118,حجمی,8,افزایش سهم از سبد,قبول,2020-07-26,2020-07-26,CRM_OFFERS
OFF-0000185,C_126481,2020-05-20,2020-05-22,P_317921,Product_Family_03,53.86,52.95,0.0169,مدت‌دار,26,معرفی محصول جدید,رد,2020-06-02,2020-06-04,CRM_OFFERS
OFF-0000186,C_412635,2021-05-17,2021-05-18,P_445943,Product_Family_05,248.63,243.19,0.0219,مدت‌دار,18,تسویه سریع,منقضی‌شده,2021-06-03,2021-06-04,CRM_OFFERS
OFF-0000187,C_683666,2020-11-30,2020-11-30,P_RARE_Product_Family_03,Product_Family_03,154.73,150.55,0.027,قیمتی,10,افزایش حجم سفارش,قبول,2020-12-22,2020-12-22,CRM_OFFERS
OFF-0000188,C_361181,2022-04-12,2022-04-13,P_RARE_Product_Family_05,Product_Family_05,991.83,925.77,0.0666,مدت‌دار,13,آزمون محصول,منقضی‌شده,2022-05-03,2022-05-04,CRM_OFFERS
OFF-0000189,C_303006,2020-12-20,2020-12-20,P_378693,Product_Family_05,185.91,172.6,0.0716,مدت‌دار,5,افزایش سهم از سبد,قبول,2021-01-14,2021-01-14,CRM_OFFERS
OFF-0000190,C_117580,2020-08-07,2020-08-08,P_RARE_Product_Family_02,Product_Family_02,127.74,121.75,0.0469,قیمتی,22,آزمون محصول,قبول,2020-08-12,2020-08-13,CRM_OFFERS
OFF-0000191,C_746892,2020-05-12,2020-05-12,P_989994,Product_Family_03,91.94,88.3,0.0396,حجمی,10,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000192,C_317124,2021-07-27,2021-07-28,P_RARE_Product_Family_03,Product_Family_03,99.2,95.77,0.0346,مدت‌دار,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000193,C_282979,2020-05-07,2020-05-09,P_RARE_Product_Family_04,Product_Family_04,48.03,46.61,0.0295,قیمتی,26,حفظ مشتری کلیدی,رد,2020-06-01,2020-06-03,CRM_OFFERS
OFF-0000194,C_683666,2020-07-18,2020-07-18,P_RARE_Product_Family_01,Product_Family_01,139.93,136.5,0.0245,قیمتی,8,حفظ مشتری کلیدی,قبول,2020-08-08,2020-08-08,CRM_OFFERS
OFF-0000195,C_317124,2021-07-10,2021-07-11,P_RARE_Product_Family_03,Product_Family_03,99.2,97.28,0.0194,قیمتی,16,آزمون محصول,منقضی‌شده,2021-07-27,2021-07-28,CRM_OFFERS
OFF-0000196,C_683666,2021-08-16,2021-08-18,P_995713,Product_Family_03,228.77,225.5,0.0143,حجمی,24,حفظ مشتری کلیدی,رد,2021-08-28,2021-08-30,CRM_OFFERS
OFF-0000197,C_746892,2020-11-30,2020-11-30,P_676495,Product_Family_03,148.6,136.07,0.0843,قیمتی,6,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000198,C_691158,2020-10-28,2020-10-29,P_RARE_Product_Family_02,Product_Family_02,188.89,173.93,0.0792,حجمی,14,افزایش سهم از سبد,منقضی‌شده,2020-10-31,2020-11-01,CRM_OFFERS
OFF-0000199,C_862106,2020-12-02,2020-12-04,P_RARE_Product_Family_04,Product_Family_04,112.76,104.39,0.0742,قیمتی,22,افزایش حجم سفارش,رد,2020-12-31,2021-01-02,CRM_OFFERS
OFF-0000200,C_113139,2021-04-04,2021-04-04,P_817472,Product_Family_05,260.07,244.02,0.0617,حجمی,29,افزایش سهم از سبد,رد,2021-04-27,2021-04-27,CRM_OFFERS
OFF-0000201,C_117580,2020-06-30,2020-07-01,P_924618,Product_Family_03,122.2,115.28,0.0566,مدت‌دار,11,افزایش حجم سفارش,قبول,2020-07-19,2020-07-20,CRM_OFFERS
OFF-0000202,C_969414,2020-08-11,2020-08-13,P_826872,Product_Family_03,106.62,101.12,0.0516,قیمتی,19,افزایش سهم از سبد,منقضی‌شده,2020-08-26,2020-08-28,CRM_OFFERS
OFF-0000203,C_101842,2021-04-01,2021-04-01,P_566895,Product_Family_03,206.18,196.59,0.0465,حجمی,27,تسویه سریع,رد,2021-04-11,2021-04-11,CRM_OFFERS
OFF-0000204,C_336021,2021-12-04,2021-12-05,P_505516,Product_Family_01,377.44,361.78,0.0415,حجمی,9,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000205,C_063926,2021-07-10,2021-07-12,P_RARE_Product_Family_04,Product_Family_04,75.66,72.91,0.0364,قیمتی,17,افزایش سهم از سبد,منقضی‌شده,2021-08-10,2021-08-12,CRM_OFFERS
OFF-0000206,C_672706,2020-04-06,2020-04-06,P_RARE_Product_Family_02,Product_Family_02,71.41,69.17,0.0313,قیمتی,25,آزمون محصول,رد,2020-05-03,2020-05-03,CRM_OFFERS
OFF-0000207,C_299317,2021-10-04,2021-10-05,P_639522,Product_Family_04,197.84,192.64,0.0263,مدت‌دار,7,افزایش حجم سفارش,قبول,2021-10-27,2021-10-28,CRM_OFFERS
OFF-0000208,C_519849,2020-09-23,2020-09-25,P_RARE_Product_Family_03,Product_Family_03,57.99,56.76,0.0212,مدت‌دار,15,افزایش حجم سفارش,منقضی‌شده,2020-10-11,2020-10-13,CRM_OFFERS
OFF-0000209,C_113139,2020-07-15,2020-07-15,P_RARE_Product_Family_03,Product_Family_03,100.0,98.38,0.0162,قیمتی,23,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000210,C_245948,2020-03-28,2020-03-28,P_011998,Product_Family_04,66.23,62.98,0.0491,حجمی,28,افزایش حجم سفارش,رد,2020-04-08,2020-04-08,CRM_OFFERS
OFF-0000211,C_746892,2020-06-20,2020-06-22,P_582317,Product_Family_03,102.28,96.75,0.0541,قیمتی,20,رقابت قیمتی,منقضی‌شده,2020-07-05,2020-07-07,CRM_OFFERS
OFF-0000212,C_717003,2020-08-06,2020-08-07,P_RARE_Product_Family_03,Product_Family_03,132.73,124.87,0.0592,مدت‌دار,13,حفظ مشتری کلیدی,قبول,2020-08-26,2020-08-27,CRM_OFFERS
OFF-0000213,C_317124,2021-09-30,2021-09-30,P_RARE_Product_Family_03,Product_Family_03,162.13,151.72,0.0642,قیمتی,5,افزایش سهم از سبد,رد,2021-10-24,2021-10-24,CRM_OFFERS
OFF-0000214,C_746892,2020-04-24,2020-04-25,P_RARE_Product_Family_04,Product_Family_04,114.59,111.29,0.0288,مدت‌دار,8,حفظ مشتری کلیدی,قبول,2020-05-17,2020-05-18,CRM_OFFERS
OFF-0000215,C_245948,2020-04-22,2020-04-22,P_434331,Product_Family_04,66.04,63.8,0.0339,مدت‌دار,26,رقابت قیمتی,رد,2020-05-20,2020-05-20,CRM_OFFERS
OFF-0000216,C_603968,2021-11-15,2021-11-17,P_RARE_Product_Family_05,Product_Family_05,399.44,383.9,0.0389,قیمتی,18,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000217,C_884864,2022-05-09,2022-05-10,P_028268,Product_Family_03,764.43,730.8,0.044,قیمتی,10,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000218,C_746892,2022-02-15,2022-02-17,P_RARE_Product_Family_03,Product_Family_03,762.59,698.84,0.0836,حجمی,14,معرفی محصول جدید,منقضی‌شده,2022-02-21,2022-02-23,CRM_OFFERS
OFF-0000219,C_705572,2020-09-27,2020-09-28,P_RARE_Product_Family_04,Product_Family_04,116.91,115.32,0.0136,حجمی,6,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000220,C_117580,2020-09-04,2020-09-04,P_769459,Product_Family_02,127.92,120.91,0.0548,مدت‌دار,15,معرفی محصول جدید,قبول,2020-09-17,2020-09-17,CRM_OFFERS
OFF-0000221,C_806376,2021-11-19,2021-11-20,P_RARE_Product_Family_04,Product_Family_04,350.91,333.43,0.0498,مدت‌دار,23,تسویه سریع,منقضی‌شده,2021-11-27,2021-11-28,CRM_OFFERS
OFF-0000222,C_519849,2020-07-01,2020-07-02,P_596778,Product_Family_03,56.49,52.82,0.065,قیمتی,25,تسویه سریع,منقضی‌شده,2020-07-23,2020-07-24,CRM_OFFERS
OFF-0000223,C_698497,2021-02-24,2021-02-26,P_468134,Product_Family_04,174.76,164.29,0.0599,قیمتی,7,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000224,C_951507,2021-01-26,2021-01-27,P_285147,Product_Family_05,264.54,255.39,0.0346,مدت‌دار,21,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000225,C_069492,2021-08-03,2021-08-05,P_434331,Product_Family_04,104.74,101.64,0.0296,قیمتی,29,رقابت قیمتی,رد,2021-08-24,2021-08-26,CRM_OFFERS
OFF-0000226,C_421536,2020-06-28,2020-06-30,P_RARE_Product_Family_05,Product_Family_05,94.75,90.51,0.0447,مدت‌دار,5,معرفی محصول جدید,رد,2020-07-02,2020-07-04,CRM_OFFERS
OFF-0000227,C_468189,2022-03-06,2022-03-06,P_682478,Product_Family_03,931.3,894.33,0.0397,مدت‌دار,13,معرفی محصول جدید,قبول,2022-04-05,2022-04-05,CRM_OFFERS
OFF-0000228,C_421536,2020-07-21,2020-07-22,P_RARE_Product_Family_04,Product_Family_04,46.03,45.1,0.0203,مدت‌دار,29,افزایش سهم از سبد,منقضی‌شده,2020-08-08,2020-08-09,CRM_OFFERS
OFF-0000229,C_361181,2022-04-28,2022-04-30,P_RARE_Product_Family_05,Product_Family_05,1006.5,991.1,0.0153,قیمتی,11,تسویه سریع,رد,2022-05-11,2022-05-13,CRM_OFFERS
OFF-0000230,C_746892,2020-11-30,2020-12-01,P_RARE_Product_Family_03,Product_Family_03,131.46,129.51,0.0148,قیمتی,7,افزایش حجم سفارش,قبول,2020-12-23,2020-12-24,CRM_OFFERS
OFF-0000231,C_593639,2020-07-13,2020-07-13,P_RARE_Product_Family_05,Product_Family_05,63.64,62.37,0.0199,مدت‌دار,25,افزایش سهم از سبد,رد,2020-08-09,2020-08-09,CRM_OFFERS
OFF-0000232,C_590257,2020-02-07,2020-02-07,P_062869,Product_Family_01,80.34,73.94,0.0797,حجمی,23,تسویه سریع,رد,2020-02-21,2020-02-21,CRM_OFFERS
OFF-0000233,C_806376,2021-07-14,2021-07-16,P_593409,Product_Family_02,190.44,174.29,0.0848,قیمتی,15,افزایش سهم از سبد,منقضی‌شده,2021-08-01,2021-08-03,CRM_OFFERS
OFF-0000234,C_459713,2021-12-30,2021-12-30,P_RARE_Product_Family_02,Product_Family_02,419.62,404.89,0.0351,قیمتی,27,افزایش حجم سفارش,رد,2022-01-09,2022-01-09,CRM_OFFERS
OFF-0000235,C_808695,2022-03-24,2022-03-26,P_RARE_Product_Family_02,Product_Family_02,957.62,919.22,0.0401,قیمتی,19,افزایش حجم سفارش,منقضی‌شده,2022-04-08,2022-04-10,CRM_OFFERS
OFF-0000236,C_594561,2020-08-08,2020-08-10,P_RARE_Product_Family_04,Product_Family_04,39.97,38.97,0.0249,حجمی,17,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000237,C_806376,2021-10-30,2021-10-31,P_RARE_Product_Family_02,Product_Family_02,233.22,226.22,0.03,مدت‌دار,9,افزایش سهم از سبد,قبول,2021-11-05,2021-11-06,CRM_OFFERS
OFF-0000238,C_740903,2022-02-20,2022-02-22,P_RARE_Product_Family_04,Product_Family_04,623.48,589.0,0.0553,قیمتی,21,آزمون محصول,منقضی‌شده,2022-03-20,2022-03-22,CRM_OFFERS
OFF-0000239,C_535756,2021-08-01,2021-08-02,P_850562,Product_Family_04,171.56,161.2,0.0604,حجمی,13,آزمون محصول,قبول,2021-08-03,2021-08-04,CRM_OFFERS
OFF-0000240,C_806376,2021-06-27,2021-06-27,P_RARE_Product_Family_03,Product_Family_03,202.08,186.12,0.079,مدت‌دار,29,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000241,C_245948,2020-10-25,2020-10-26,P_950323,Product_Family_04,69.52,64.38,0.0739,مدت‌دار,11,افزایش سهم از سبد,منقضی‌شده,2020-10-31,2020-11-01,CRM_OFFERS
OFF-0000242,C_746892,2020-02-11,2020-02-13,P_108987,Product_Family_03,92.4,86.03,0.0689,قیمتی,19,حفظ مشتری کلیدی,رد,2020-02-13,2020-02-15,CRM_OFFERS
OFF-0000243,C_930788,2020-05-12,2020-05-12,P_RARE_Product_Family_03,Product_Family_03,61.89,57.94,0.0638,مدت‌دار,27,تسویه سریع,قبول,2020-06-09,2020-06-09,CRM_OFFERS
OFF-0000244,C_342564,2020-08-12,2020-08-14,P_RARE_Product_Family_03,Product_Family_03,131.7,128.51,0.0242,قیمتی,23,رقابت قیمتی,رد,2020-09-09,2020-09-11,CRM_OFFERS
OFF-0000245,C_465481,2021-01-27,2021-01-27,P_945371,Product_Family_04,177.33,173.93,0.0192,قیمتی,5,رقابت قیمتی,قبول,2021-02-20,2021-02-20,CRM_OFFERS
OFF-0000246,C_519849,2020-11-27,2020-11-28,P_RARE_Product_Family_03,Product_Family_03,76.81,75.73,0.0141,حجمی,13,حفظ مشتری کلیدی,منقضی‌شده,2020-12-17,2020-12-18,CRM_OFFERS
