customer_id,snapshot_date,recency_days,tenure_days,freq_90d,freq_180d,freq_365d,freq_trend,monetary_sum_90d,monetary_avg_90d,monetary_sum_365d,gap_mean_days,gap_std_days,nunique_product_365d,nunique_group_365d,cash_ratio_365d,offer_count,offer_reject_rate,offer_expire_rate,offer_avg_discount_pct,avg_payment_delay_days,bounced_check_rate,wallet_share,has_offer_history,has_payment_history,has_wallet_share,low_history_flag
C_328434,2022-03-01,645,659,0,0,0,0,0.0,0.0,0.0,2.8,6.260990336999411,0,0,,0,0.0,0.0,0.0,21.33333333333333,0.0,0.0,0,1,1,1
C_328979,2022-03-01,225,764,0,0,34,0,0.0,0.0,283051.13,4.944954128440367,23.934259832881324,14,1,1.0,1,0.0,0.0,3.6,20.818181818181817,0.0454545454545454,0.0,1,1,1,0
C_361181,2022-03-01,8,757,9,26,94,-8,3498881.08,388764.5644444444,20715017.86,4.115384615384615,12.596276070558666,8,3,0.202127659574468,6,0.0,0.5,5.633333333333333,27.06382978723404,0.0,0.42,1,1,1,0
C_361746,2022-03-01,204,204,0,0,3,0,0.0,0.0,283424.48,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0,1,1,0
C_365032,2022-03-01,106,743,0,10,16,-10,0.0,0.0,624573.32,31.85,61.88382579266445,7,2,1.0,2,0.0,0.0,4.699999999999999,28.88888888888889,0.0,0.0,1,1,1,0
C_365277,2022-03-01,148,729,0,2,8,-2,0.0,0.0,574158.47,26.40909090909091,47.91327392468416,4,1,1.0,1,1.0,0.0,1.2,33.57142857142857,0.0,0.0,1,1,1,0
C_365405,2022-03-01,36,113,2,16,16,-12,950112.54,475056.27,6813800.44,5.133333333333334,18.03515086342963,1,1,1.0,2,0.0,0.0,6.199999999999999,29.75,0.0,0.0,1,1,1,0
C_371497,2022-03-01,15,659,10,15,15,5,614485.78,61448.578,756367.78,37.88235294117647,89.543203506004,8,3,1.0,0,0.0,0.0,0.0,30.0,0.0,0.3300008643291365,0,1,1,0
C_374172,2022-03-01,757,792,0,0,0,0,0.0,0.0,0.0,0.6862745098039216,2.102286337095224,0,0,,3,0.0,0.3333333333333333,5.133333333333333,20.0,0.0,0.0,1,1,1,1
C_376135,2022-03-01,260,715,0,0,4,0,0.0,0.0,209866.28000000003,30.33333333333333,74.67708260682566,1,1,1.0,0,0.0,0.0,0.0,24.0,0.0,0.0,0,1,1,0
C_376594,2022-03-01,106,771,0,19,44,-19,0.0,0.0,4005481.5,6.65,20.5683757455002,5,1,0.0,4,0.5,0.0,4.225,17.62962962962963,0.0,0.0,1,1,1,0
C_377241,2022-03-01,792,792,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
C_378580,2022-03-01,246,596,0,0,5,0,0.0,0.0,319635.59,11.666666666666666,41.28315456181507,2,1,1.0,0,0.0,0.0,0.0,19.666666666666668,0.0,0.0,0,1,1,0
C_379035,2022-03-01,470,470,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,16.0,0.0,0.0,0,1,1,1
C_381828,2022-03-01,708,708,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
C_382272,2022-03-01,78,596,1,1,4,1,2558.04,2558.04,6535.09,129.5,184.8053029542172,3,1,1.0,1,0.0,0.0,6.7,32.333333333333336,0.0,0.0,1,1,1,0
C_382534,2022-03-01,8,645,2,2,13,2,687803.3300000001,343901.66500000004,2148230.36,24.5,44.76717547489455,3,2,1.0,2,1.0,0.0,5.300000000000001,27.46153846153846,0.0,0.7300013254129867,1,1,1,0
C_360737,2022-03-01,526,526,0,0,0,0,0.0,0.0,0.0,,,0,0,,0,0.0,0.0,0.0,19.0,0.0,0.0,0,1,1,1
C_328511,2022-03-01,71,134,5,11,11,-1,32301.83,6460.366,249055.76,6.3,11.64330995321634,9,2,1.0,1,0.0,0.0,5.0,21.75,0.0,0.0,1,1,1,0
C_358504,2022-03-01,50,666,3,3,3,3,1589554.45,529851.4833333333,1589554.45,154.0,275.9456468219784,2,1,1.0,2,0.5,0.0,8.05,21.6,0.0,0.0,1,1,1,0
C_354860,2022-03-01,540,561,0,0,0,0,0.0,0.0,0.0,7.0,7.0,0,0,,0,0.0,0.0,0.0,30.25,0.0,0.0,0,1,1,1
C_329432,2022-03-01,22,666,25,40,65,10,8683615.53,347344.6212,14924215.67,5.152,11.001507228117546,14,2,1.0,8,0.375,0.0,4.5,27.155555555555555,0.0,0.3100000381418801,1,1,1,0
C_330550,2022-03-01,701,785,0,0,0,0,0.0,0.0,0.0,2.333333333333333,6.899275324264135,0,0,,1,0.0,1.0,4.1,16.333333333333332,0.0,0.0,1,1,1,1
C_334349,2022-03-01,778,778,0,0,0,0,0.0,0.0,0.0,0.0,,0,0,,0,0.0,0.0,0.0,23.0,0.0,0.0,0,1,1,1
C_334474,2022-03-01,15,197,14,38,42,-10,6972922.18,498065.87,14605962.11,4.439024390243903,11.040943756055922,2,2,1.0,2,0.0,1.0,6.35,21.8,0.0,0.6099996775376295,1,1,1,0
C_335322,2022-03-01,8,8,2,2,2,2,426444.49,213222.245,426444.49,0.0,,2,1,1.0,0,0.0,0.0,0.0,52.0,0.0,0.5200012027784181,0,1,1,0
C_335730,2022-03-01,603,715,0,0,0,0,0.0,0.0,0.0,9.333333333333334,20.751049626610712,0,0,,0,0.0,0.0,0.0,8.25,0.0,0.0,0,1,1,1
C_336021,2022-03-01,15,729,10,15,25,5,76135.5,7613.55,134076.8,12.75,25.575734238105102,13,3,1.0,3,0.0,0.0,2.9333333333333336,23.710526315789476,0.0,0.7199796902767199,1,1,1,0
C_338236,2022-03-01,15,148,70,164,164,-24,6411888.03,91598.40042857145,11218720.91,0.8159509202453987,5.466214145457169,26,1,0.7621951219512195,6,0.1666666666666666,0.1666666666666666,4.833333333333333,23.214285714285715,0.0714285714285714,0.25,1,1,1,0
C_342153,2022-03-01,106,358,0,9,16,-9,0.0,0.0,54849.52,16.8,24.21982658897458,5,2,1.0,0,0.0,0.0,0.0,25.5,0.0,0.0,0,1,1,0
C_342564,2022-03-01,1,743,14,41,77,-13,1156532.88,82609.49142857142,4237424.89,3.925925925925926,11.467568275071226,34,2,1.0,10,0.2,0.5,5.0600000000000005,21.615384615384617,0.0,0.2799997632337534,1,1,1,0
C_346978,2022-03-01,680,715,0,0,0,0,0.0,0.0,0.0,5.833333333333333,14.288690166235206,0,0,,1,0.0,1.0,3.3,16.0,0.0,0.0,1,1,1,1
C_348438,2022-03-01,610,750,0,0,0,0,0.0,0.0,0.0,12.727272727272728,24.811654153203527,0,0,,1,0.0,0.0,4.0,14.2,0.0,0.0,1,1,1,1
C_350091,2022-03-01,645,645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,0.0,0.0,6.5,0.0,0.0,0.0,1,0,1,1
C_352205,2022-03-01,1,771,12,20,23,4,8857945.459999999,738162.1216666666,12022999.05,18.78048780487805,38.45030051580999,1,1,1.0,2,0.5,0.0,7.65,22.541666666666668,0.0,0.6999996253367287,1,1,1,0
C_352740,2022-03-01,722,722,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,12.0,0.0,0.0,0,1,1,1
C_357434,2022-03-01,155,799,0,3,21,-3,0.0,0.0,2119929.65,9.333333333333334,16.70652097647068,6,1,1.0,5,0.0,0.4,5.54,22.39130434782609,0.0,0.0,1,1,1,0
C_998322,2022-03-01,701,701,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0.0,0.0,0.0,22.0,0.0,0.0,0,1,1,1
