Customer_ID,Customer_Segment,Customer_Status,Location_ID,Sales_Rep_ID,Credit_Limit,Payment_Terms_Days,Recency_Days,Days_Since_Last_Order,Frequency_Orders,Monetary_Total_Revenue,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Last_Order_Date,First_Order_Date,Avg_Order_Interval_Days,Order_Interval_Std_Days,Avg_Payment_Delay_Days,Max_Payment_Delay_Days,Collections_Count,Bounced_Check_Rate,Lifetime_Days,Lifetime_Years,Annual_Sales_Trailing12M,Revenue_Total_Lifetime,Cost_Total_Lifetime,Margin_Total_Lifetime,Margin_Pct,Margin_Cost_Basis_Actual_Pct,Margin_RARE_Revenue_Pct,Margin_Confidence,LTV,Revenue_Share_As_Of_Month,Revenue_Share_Pct_Latest,Revenue_Share_Pct_Avg,Lifetime_Complaints,Recent_Complaints_12M,Biggest_Problem,Expected_Next_Order_Date,Days_Until_Expected_Next_Order,Risk_Score,Risk_Level,Recommended_Action
C_101842,C,فعال,LOC-002,REP-002,7351000,30,94.0,94.0,79,61694100.75,2.0,1.0,1.0,211,Lost / Churned,2022-03-28,2019-12-23,10.6,12.6,25.0,55.0,87,0.0,826,2.26,45845033.36,61694100.75,53160749.4613,8533351.2887,0.1383,0.309,0.616,Low,8533351.29,2022-06,0.0,0.355,1,0,کریمپ / حجم ناهمگون,2022-04-07 14:24:00,-84.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_110846,C,غیرفعال,LOC-009,REP-008,68000,0,619.0,619.0,2,72614.5,5.0,4.0,4.0,544,Champions,2020-10-19,2020-05-11,161.0,,24.0,44.0,2,0.0,161,0.44,0.0,72614.5,59575.7932,13038.7068,0.1796,0.5,0.0,High,13038.71,2022-06,0.0,0.0,0,0,,2021-03-29 00:00:00,-458.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_113139,A,فعال,LOC-001,REP-003,3874000,90,52.0,52.0,200,43193950.54,1.0,1.0,1.0,111,Lost / Churned,2022-05-09,2020-01-13,4.3,6.8,24.5,56.0,214,0.014,847,2.32,28261465.02,43193950.54,40965528.9697,2228421.5703000003,0.0516,0.355,0.036,Medium,2228421.57,2022-06,0.0,0.38,14,5,الصاق لیبل اشتباه,2022-05-13 07:12:00,-48.0,4.0,High,Escalate to service recovery — recent complaints + high risk
C_117580,B,غیرفعال,LOC-007,REP-001,604000,0,661.0,661.0,622,42262437.16,5.0,1.0,1.0,511,New / Recent,2020-09-07,2020-02-10,0.3,1.5,24.5,55.0,672,0.004,210,0.57,0.0,42262437.16,37456828.6805,4805608.4795,0.1137,0.327,0.355,Medium,4805608.48,2022-06,0.0,0.0,21,0,مینگل بیشتر از حد,2020-09-07 07:12:00,-661.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_118223,A,فعال,LOC-004,REP-008,153000,0,73.0,73.0,13,302872.46,1.0,2.0,3.0,123,Lost / Churned,2022-04-18,2021-08-30,19.2,13.7,26.1,50.0,14,0.0,231,0.63,302872.46,302872.46,276722.0676,26150.392400000004,0.0863,0.31,0.263,Medium,26150.39,2022-06,0.0,0.3975,0,0,,2022-05-07 04:48:00,-54.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_119382,B,غیرفعال,LOC-009,REP-002,166000,0,339.0,339.0,17,520840.26,3.0,2.0,3.0,323,Regular,2021-07-26,2019-12-30,35.9,43.2,22.4,49.0,18,0.0,574,1.57,5190.0,520840.26,420522.8894,100317.37060000001,0.1926,0.27,0.217,Medium,100317.37,2022-06,0.0,0.0442,0,0,,2021-08-30 21:36:00,-304.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_120272,A,غیرفعال,LOC-009,REP-001,503000,0,325.0,325.0,3,628428.42,3.0,4.0,3.0,343,Regular,2021-08-09,2021-08-02,3.5,4.9,22.0,39.0,4,0.0,7,0.02,628428.42,628428.42,486571.01859999995,141857.4014,0.2257,0.333,1.0,Low,141857.4,2022-06,0.0,0.0308,0,0,,2021-08-12 12:00:00,-322.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_121437,C,غیرفعال,LOC-006,REP-003,385000,0,472.0,472.0,6,580432.97,4.0,3.0,3.0,433,Loyal Customers,2021-03-15,2020-05-18,60.2,55.3,26.8,44.0,5,0.0,301,0.82,0.0,580432.97,503425.48360000004,77007.48639999998,0.1327,0.238,0.375,Medium,77007.49,2022-06,0.0,0.0,0,0,,2021-05-14 04:48:00,-412.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_122750,C,فعال,LOC-011,REP-008,546000,0,199.0,199.0,9,1080237.59,3.0,2.0,2.0,322,Regular,2021-12-13,2020-01-20,86.6,71.4,27.0,45.0,9,0.0,693,1.9,363540.58,1080237.59,951151.7727,129085.81729999998,0.1195,0.314,0.966,Low,129085.82,2022-06,0.0,0.0617,0,0,,2022-03-09 14:24:00,-113.0,4.0,High,Upsell / grow share-of-wallet — low share vs estimated potential
C_123245,A,غیرفعال,LOC-012,REP-003,93000,0,668.0,668.0,2,106376.94,5.0,4.0,4.0,544,Champions,2020-08-31,2020-03-16,168.0,,26.3,40.0,3,0.0,168,0.46,0.0,106376.94,120230.06499999997,-13853.124999999978,-0.1302,0.5,0.579,Low,-13853.12,2022-06,0.0,0.0,0,0,,2021-02-15 00:00:00,-500.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_126481,C,غیرفعال,LOC-007,REP-003,213000,0,752.0,752.0,58,2102198.53,5.0,1.0,2.0,512,New / Recent,2020-06-08,2020-02-03,2.2,3.5,23.3,54.0,67,0.0,126,0.34,0.0,2102198.53,2313235.9187,-211037.38869999998,-0.1004,0.315,0.278,Medium,-211037.39,2022-06,0.0,0.0,10,0,مینگل بیشتر از حد,2020-06-10 04:48:00,-750.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_129349,C,غیرفعال,LOC-014,REP-005,80000,0,780.0,780.0,1,52979.25,5.0,5.0,5.0,555,Champions,2020-05-11,2020-05-11,,,0.0,0.0,1,1.0,0,0.0,0.0,52979.25,46721.4435,6257.806499999999,0.1181,1.0,0.0,High,6257.81,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_134962,C,غیرفعال,LOC-015,REP-008,1028000,0,269.0,269.0,9,2630617.66,3.0,2.0,2.0,322,Regular,2021-10-04,2020-02-10,75.2,106.4,32.6,48.0,10,0.0,602,1.65,520136.20999999996,2630617.66,2356846.3776999996,273771.2823000002,0.1041,0.273,0.684,Low,273771.28,2022-06,0.0,0.0933,1,0,آسیب حمل و نقل,2021-12-18 04:48:00,-194.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_135878,C,غیرفعال,LOC-001,REP-008,229000,0,465.0,465.0,8,745064.04,4.0,3.0,3.0,433,Loyal Customers,2021-03-22,2020-03-09,54.0,42.3,16.2,37.0,10,0.0,378,1.03,0.0,745064.04,637932.0107999999,107132.0292,0.1438,0.353,0.213,Medium,107132.03,2022-06,0.0,0.0,0,0,,2021-05-15 00:00:00,-411.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_137881,B,فعال,LOC-014,REP-008,1763000,0,143.0,143.0,1,1175202.81,2.0,5.0,2.0,252,Regular,2022-02-07,2022-02-07,,,44.0,44.0,1,0.0,0,0.0,1175202.81,1175202.81,1224653.311,-49450.50099999993,-0.0421,0.5,0.0,High,-49450.5,2022-06,0.0,0.0217,0,0,,,,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_144468,B,فعال,LOC-015,REP-001,1508000,0,66.0,66.0,55,27108443.66,1.0,1.0,1.0,111,Lost / Churned,2022-04-25,2020-01-27,15.2,41.7,24.5,54.0,62,0.0,819,2.24,2313718.52,27108443.66,24915498.412,2192945.2480000006,0.0809,0.287,0.108,Medium,2192945.25,2022-06,0.0,0.145,2,0,بدپیچی و ریزش نخ,2022-05-10 04:48:00,-51.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_147153,C,فعال,LOC-010,REP-005,3154000,0,66.0,66.0,37,23807635.13,1.0,1.0,1.0,111,Lost / Churned,2022-04-25,2020-02-10,22.4,30.2,24.7,51.0,42,0.024,805,2.2,19492970.09,23807635.13,21413320.7757,2394314.3543,0.1006,0.403,0.964,Low,2394314.35,2022-06,0.0,0.4133,0,0,,2022-05-17 09:36:00,-44.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_147980,B,غیرفعال,LOC-010,REP-002,88000,0,731.0,731.0,2,66090.8,5.0,4.0,4.0,544,Champions,2020-06-29,2020-06-29,0.0,,34.2,49.0,4,0.0,0,0.0,0.0,66090.8,67466.4107,-1375.6106999999956,-0.0208,0.368,0.897,Low,-1375.61,2022-06,0.0,0.0,0,0,,2020-06-29 00:00:00,-731.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_150182,B,فعال,LOC-015,REP-005,38000,0,66.0,66.0,104,360593.1,1.0,1.0,3.0,113,Lost / Churned,2022-04-25,2020-02-10,7.8,12.1,22.0,51.0,115,0.0,805,2.2,312488.44,360593.1,338563.5077,22029.5923,0.0611,0.343,0.018,Medium,22029.59,2022-06,0.0,0.3733,1,1,بد پيچي,2022-05-02 19:12:00,-59.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_152040,B,فعال,LOC-009,REP-001,67000,0,129.0,129.0,7,239219.58000000002,2.0,3.0,4.0,234,Regular,2022-02-21,2020-06-01,105.0,158.5,21.2,43.0,8,0.0,630,1.72,12574.6,239219.58000000002,262743.1095,-23523.529499999997,-0.0983,0.306,0.572,Low,-23523.53,2022-06,0.0,0.0258,0,0,,2022-06-06 00:00:00,-24.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_152471,A,غیرفعال,LOC-014,REP-004,69000,30,486.0,486.0,6,110236.56,4.0,3.0,4.0,434,Loyal Customers,2021-03-01,2020-12-21,14.0,12.1,32.3,54.0,7,0.0,70,0.19,0.0,110236.56,103774.2144,6462.345599999993,0.0586,0.444,0.0,Medium,6462.35,2022-06,0.0,0.0,1,0,جمع‌شدگی خارج از محدوده,2021-03-15 00:00:00,-472.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_155853,A,غیرفعال,LOC-015,REP-006,33000,0,794.0,794.0,1,21929.87,5.0,5.0,5.0,555,Champions,2020-04-27,2020-04-27,,,8.0,8.0,1,0.0,0,0.0,0.0,21929.87,22936.753,-1006.8830000000016,-0.0459,0.0,1.0,Low,-1006.88,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_155990,B,فعال,LOC-003,REP-004,123000,0,59.0,59.0,41,1597967.36,1.0,1.0,2.0,112,Lost / Churned,2022-05-02,2020-02-03,20.5,29.4,22.9,49.0,40,0.0,819,2.24,568295.54,1597967.36,1599313.6575,-1346.2975000000215,-0.0008,0.305,0.289,Medium,-1346.3,2022-06,0.0,0.2233,5,1,شید رنگ,2022-05-22 12:00:00,-39.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_159514,A,غیرفعال,LOC-011,REP-005,563000,0,514.0,514.0,6,1163264.8800000001,4.0,3.0,2.0,432,Loyal Customers,2021-02-01,2020-07-20,39.2,22.5,23.6,45.0,7,0.0,196,0.54,0.0,1163264.8800000001,1081270.4696,81994.41039999996,0.0705,0.345,0.158,Medium,81994.41,2022-06,0.0,0.0,0,0,,2021-03-12 04:48:00,-475.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_160952,A,غیرفعال,LOC-015,REP-007,295000,0,787.0,787.0,6,799282.83,5.0,3.0,3.0,533,Loyal Customers,2020-05-04,2020-01-06,23.8,16.1,22.2,33.0,5,0.0,119,0.33,0.0,799282.83,732544.0049,66738.8251,0.0835,0.375,0.177,Medium,66738.83,2022-06,0.0,0.0,0,0,,2020-05-27 19:12:00,-764.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_164398,B,غیرفعال,LOC-004,REP-001,25000,0,878.0,878.0,1,16659.89,5.0,5.0,5.0,555,Champions,2020-02-03,2020-02-03,,,,,0,,0,0.0,0.0,16659.89,16445.8668,214.02319999999963,0.0128,0.0,0.0,Low,214.02,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_164510,A,غیرفعال,LOC-011,REP-001,270000,0,360.0,360.0,4,583463.49,4.0,3.0,3.0,433,Loyal Customers,2021-07-05,2020-05-11,140.0,24.2,17.3,48.0,3,0.0,420,1.15,178458.91999999998,583463.49,527620.9365,55842.55350000002,0.0957,0.571,0.0,High,55842.55,2022-06,0.0,0.0242,0,0,,2021-11-22 00:00:00,-220.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_167944,A,غیرفعال,LOC-004,REP-002,592000,0,227.0,227.0,3,836182.07,3.0,4.0,3.0,343,Regular,2021-11-15,2021-10-25,10.5,4.9,19.7,30.0,3,0.0,21,0.06,836182.07,836182.07,703672.7709,132509.29909999995,0.1585,0.3,1.0,Low,132509.3,2022-06,0.0,0.0858,0,0,,2021-11-25 12:00:00,-217.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_169164,B,فعال,LOC-004,REP-007,63000,0,80.0,80.0,1,41450.19,2.0,5.0,5.0,255,At Risk (High Value),2022-04-11,2022-04-11,,,2.0,2.0,1,0.0,0,0.0,41450.19,41450.19,33048.476,8401.714000000002,0.2027,0.0,1.0,Low,8401.71,2022-06,0.0,0.045,0,0,,,,1.0,Low,Upsell / grow share-of-wallet — low share vs estimated potential
C_169861,A,فعال,LOC-005,REP-007,465000,0,94.0,94.0,1,309830.46,2.0,5.0,3.0,253,Regular,2022-03-28,2022-03-28,,,0.0,0.0,1,0.0,0,0.0,309830.46,309830.46,313630.812,-3800.3519999999553,-0.0123,0.0,0.0,Low,-3800.35,2022-06,0.0,0.0275,0,0,,,,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_170045,C,فعال,LOC-013,REP-006,34000,0,45.0,45.0,19,115921.26,1.0,2.0,4.0,124,Lost / Churned,2022-05-16,2020-02-10,45.9,61.4,19.9,52.0,18,0.056,826,2.26,67544.59,115921.26,109841.0077,6080.252299999997,0.0525,0.3,0.014,Medium,6080.25,2022-06,0.0,0.2375,0,0,,2022-06-30 21:36:00,0.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_171277,B,غیرفعال,LOC-012,REP-002,361000,0,402.0,402.0,2,252667.29,4.0,4.0,4.0,444,Champions,2021-05-24,2021-04-19,35.0,,23.5,47.0,2,0.0,35,0.1,0.0,252667.29,187679.7487,64987.54130000002,0.2572,0.167,1.0,Low,64987.54,2022-06,0.0,0.0,0,0,,2021-06-28 00:00:00,-367.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_172705,C,غیرفعال,LOC-006,REP-006,33000,0,297.0,297.0,161,948098.04,3.0,1.0,3.0,313,Regular,2021-09-06,2020-01-06,3.8,4.3,24.2,56.0,168,0.0,609,1.67,138093.17,948098.04,869553.584,78544.456,0.0828,0.349,0.041,Medium,78544.46,2022-06,0.0,0.1192,9,5,فیلامنت و پرز,2021-09-09 19:12:00,-294.0,8.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_172854,A,غیرفعال,LOC-013,REP-005,223000,0,423.0,423.0,2,151325.32,4.0,4.0,4.0,444,Champions,2021-05-03,2020-03-30,399.0,,20.5,39.0,2,0.0,399,1.09,0.0,151325.32,131476.9193,19848.400699999984,0.1312,0.75,0.982,Low,19848.4,2022-06,0.0,0.0,0,0,,2022-06-06 00:00:00,-24.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_174878,B,غیرفعال,LOC-013,REP-001,1965000,0,388.0,388.0,8,8172193.79,4.0,3.0,1.0,431,Regular,2021-06-07,2020-08-10,43.0,25.4,27.3,49.0,10,0.0,301,0.82,0.0,8172193.79,7155669.7825,1016524.0075000002,0.1244,0.375,0.061,Medium,1016524.01,2022-06,0.0,0.0,0,0,,2021-07-20 00:00:00,-345.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_178039,B,فعال,LOC-014,REP-002,1447000,0,136.0,136.0,7,3000317.08,2.0,3.0,2.0,232,Lost / Churned,2022-02-14,2021-01-04,67.7,54.7,13.0,32.0,8,0.0,406,1.11,1851509.6400000001,3000317.08,2494991.8676,505325.21240000025,0.1684,0.267,1.0,Low,505325.21,2022-06,0.0,0.1058,0,0,,2022-04-22 16:48:00,-69.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_180562,A,فعال,LOC-001,REP-003,2225000,0,73.0,73.0,1,1483205.18,1.0,5.0,2.0,152,Regular,2022-04-18,2022-04-18,,,48.0,48.0,1,0.0,0,0.0,1483205.18,1483205.18,1307292.5517,175912.62829999998,0.1186,0.0,0.58,Low,175912.63,2022-06,0.0,0.0358,0,0,,,,3.0,Medium,Review credit terms / collections follow-up — chronic late payment
C_180745,B,غیرفعال,LOC-013,REP-007,2356000,30,241.0,241.0,39,9151007.38,3.0,1.0,1.0,311,Regular,2021-11-01,2019-12-16,18.1,25.2,22.7,47.0,39,0.0,686,1.88,2874658.71,9151007.38,8743622.6228,407384.7572,0.0445,0.319,0.594,Low,407384.76,2022-06,0.0,0.16,3,1,اختلاف وزنی,2021-11-19 02:24:00,-223.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_180817,A,فعال,LOC-011,REP-008,4059000,30,87.0,87.0,30,34515600.08,2.0,1.0,1.0,211,Lost / Churned,2022-04-04,2020-02-24,26.6,63.6,25.0,49.0,32,0.0,770,2.11,28522032.79,34515600.08,29546204.8301,4969395.249899999,0.144,0.257,0.684,Low,4969395.25,2022-06,0.0,0.3017,1,1,خرابی دوک و بسته‌بندی,2022-04-30 14:24:00,-61.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_181387,C,فعال,LOC-009,REP-004,34000,0,101.0,101.0,2,25829.96,2.0,4.0,5.0,245,At Risk (High Value),2022-03-21,2020-11-02,504.0,,11.5,21.0,2,0.0,504,1.38,22175.26,25829.96,24045.023200000003,1784.9367999999968,0.0691,0.0,0.0,Low,1784.94,2022-06,0.0,0.0258,0,0,,2023-08-07 00:00:00,403.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_182241,A,غیرفعال,LOC-001,REP-008,1186000,30,311.0,311.0,10,2371371.23,3.0,2.0,2.0,322,Regular,2021-08-23,2020-04-13,55.2,66.1,36.9,56.0,12,0.083,497,1.36,592165.8,2371371.23,2121452.6215999997,249918.60840000008,0.1054,0.333,1.0,Low,249918.61,2022-06,0.0,0.0408,0,0,,2021-10-17 04:48:00,-256.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_183105,B,فعال,LOC-001,REP-008,1353000,45,101.0,101.0,8,3322727.8200000003,2.0,3.0,2.0,232,Lost / Churned,2022-03-21,2020-09-07,80.0,76.2,23.8,48.0,8,0.0,560,1.53,2984364.06,3322727.8200000003,2944074.3489,378653.4711,0.114,0.259,1.0,Low,378653.47,2022-06,0.0,0.1217,1,0,شید رنگ / راه‌راهی,2022-06-09 00:00:00,-21.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_184726,C,غیرفعال,LOC-014,REP-008,142000,0,325.0,325.0,2,186053.97,3.0,4.0,4.0,344,Regular,2021-08-09,2020-03-09,518.0,,15.7,31.0,3,0.0,518,1.42,94238.71,186053.97,172766.51020000002,13287.459799999995,0.0714,0.25,1.0,Low,13287.46,2022-06,0.0,0.0558,0,0,,2023-01-09 00:00:00,193.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_185126,C,فعال,LOC-004,REP-002,2874000,0,59.0,59.0,73,45309332.67,1.0,1.0,1.0,111,Lost / Churned,2022-05-02,2020-01-06,11.8,14.6,24.9,55.0,75,0.0,847,2.32,26025121.08,45309332.67,41035235.5414,4274097.1285999995,0.0943,0.332,0.707,Low,4274097.13,2022-06,0.0,0.4442,1,0,فیلامنت و پرز,2022-05-13 19:12:00,-48.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_189507,A,فعال,LOC-016,REP-008,6747000,0,66.0,66.0,7,19236400.71,1.0,3.0,1.0,131,Lost / Churned,2022-04-25,2021-10-25,30.3,29.6,25.4,44.0,9,0.0,182,0.5,19236400.71,19236400.71,18305372.7598,931027.9501999998,0.0484,0.143,0.0,Low,931027.95,2022-06,0.0,0.1717,0,0,,2022-05-25 07:12:00,-36.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_190305,A,فعال,LOC-006,REP-008,1621000,0,66.0,66.0,15,4022143.73,1.0,2.0,2.0,122,Lost / Churned,2022-04-25,2019-12-30,60.5,103.8,19.6,49.0,17,0.0,847,2.32,1080128.38,4022143.73,3371262.2105,650881.5195000002,0.1618,0.338,0.542,Low,650881.52,2022-06,0.0,0.0333,1,0,گره و اسنارل,2022-06-24 12:00:00,-6.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_190554,A,غیرفعال,LOC-009,REP-007,43000,0,220.0,220.0,1,28336.44,3.0,5.0,5.0,355,Regular,2021-11-22,2021-11-22,,,0.0,0.0,1,0.0,0,0.0,28336.44,28336.44,32662.566000000003,-4326.126000000004,-0.1527,0.0,1.0,Low,-4326.13,2022-06,0.0,0.0583,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_192142,B,غیرفعال,LOC-003,REP-005,1164000,0,591.0,591.0,1,775625.5,4.0,5.0,3.0,453,Loyal Customers,2020-11-16,2020-11-16,,,7.5,8.0,2,0.0,0,0.0,0.0,775625.5,702256.4952,73369.0048,0.0946,1.0,1.0,Low,73369.0,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_193151,B,غیرفعال,LOC-009,REP-003,728000,0,682.0,682.0,4,682558.64,5.0,3.0,3.0,533,Loyal Customers,2020-08-17,2020-03-16,51.3,77.1,10.0,31.0,4,0.0,154,0.42,0.0,682558.64,632217.089,50341.55099999997,0.0738,0.333,0.263,Medium,50341.55,2022-06,0.0,0.0,0,0,,2020-10-07 07:12:00,-631.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_195665,C,غیرفعال,LOC-014,REP-003,5000,0,857.0,857.0,1,993.34,5.0,5.0,5.0,555,Champions,2020-02-24,2020-02-24,,,2.0,2.0,1,0.0,0,0.0,0.0,993.34,794.3092,199.0308,0.2004,1.0,0.0,High,199.03,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_196572,B,غیرفعال,LOC-016,REP-002,10000,0,346.0,346.0,3,17989.96,3.0,4.0,5.0,345,Regular,2021-07-19,2021-03-08,66.5,84.1,18.0,36.0,5,0.0,133,0.36,4748.44,17989.96,17560.3195,429.6404999999986,0.0239,0.0,0.0,Low,429.64,2022-06,0.0,0.0367,0,0,,2021-09-23 12:00:00,-280.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_197461,B,فعال,LOC-014,REP-003,5025000,0,136.0,136.0,12,9396413.47,2.0,2.0,1.0,221,Lost / Churned,2022-02-14,2020-12-21,38.2,49.6,20.3,48.0,14,0.0,420,1.15,5930869.85,9396413.47,8596364.2403,800049.2296999999,0.0851,0.5,0.267,Medium,800049.23,2022-06,0.0,0.1292,0,0,,2022-03-24 04:48:00,-98.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_208015,A,غیرفعال,LOC-009,REP-003,328000,0,241.0,241.0,8,591572.63,3.0,3.0,3.0,333,Regular,2021-11-01,2020-02-10,90.0,90.4,23.7,44.0,7,0.0,630,1.72,397062.2,591572.63,565317.029,26255.60099999999,0.0444,0.333,0.042,Medium,26255.6,2022-06,0.0,0.0667,0,0,,2022-01-30 00:00:00,-151.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_209453,B,غیرفعال,LOC-015,REP-007,87000,30,500.0,500.0,15,171540.36000000002,4.0,2.0,4.0,424,Loyal Customers,2021-02-15,2020-09-21,10.5,17.3,18.5,46.0,16,0.0,147,0.4,0.0,171540.36000000002,149443.9401,22096.4199,0.1288,0.28,0.004,Medium,22096.42,2022-06,0.0,0.0,0,0,,2021-02-25 12:00:00,-490.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_213928,B,فعال,LOC-015,REP-001,3087000,0,143.0,143.0,1,2057750.38,2.0,5.0,2.0,252,Regular,2022-02-07,2022-02-07,,,52.0,56.0,2,0.0,0,0.0,2057750.38,2057750.38,1803476.9035000002,254273.47649999982,0.1236,1.0,0.0,High,254273.48,2022-06,0.0,0.06,0,0,,,,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_214224,C,غیرفعال,LOC-012,REP-008,7000,0,570.0,570.0,1,4028.22,4.0,5.0,5.0,455,Champions,2020-12-07,2020-12-07,,,9.0,9.0,1,0.0,0,0.0,0.0,4028.22,3968.3465000000006,59.87349999999924,0.0149,0.0,0.0,Low,59.87,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_216051,C,غیرفعال,LOC-012,REP-002,164000,0,283.0,283.0,3,230776.21,3.0,4.0,4.0,344,Regular,2021-09-20,2021-07-26,28.0,19.8,25.3,46.0,3,0.0,56,0.15,230776.21,230776.21,192906.58000000002,37869.63,0.1641,0.2,0.909,Low,37869.63,2022-06,0.0,0.1717,0,0,,2021-10-18 00:00:00,-255.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_217285,A,فعال,LOC-004,REP-001,753000,0,66.0,66.0,8,2038946.01,1.0,3.0,2.0,132,Lost / Churned,2022-04-25,2020-02-24,113.0,254.5,22.2,47.0,10,0.0,791,2.17,114769.70999999999,2038946.01,1995488.8743,43457.13569999997,0.0213,0.316,0.498,Medium,43457.14,2022-06,0.0,0.0533,0,0,,2022-08-16 00:00:00,47.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_218295,C,فعال,LOC-012,REP-008,656000,0,108.0,108.0,9,945963.98,2.0,2.0,3.0,223,Lost / Churned,2022-03-14,2020-11-09,61.2,44.1,28.1,44.0,10,0.0,490,1.34,809548.65,945963.98,835590.0896000001,110373.8904,0.1167,0.368,0.024,Medium,110373.89,2022-06,0.0,0.1458,0,0,,2022-05-14 04:48:00,-47.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_219026,A,غیرفعال,LOC-014,REP-001,38000,0,220.0,220.0,17,157909.48,3.0,2.0,4.0,324,Regular,2021-11-22,2020-05-11,35.0,32.9,15.9,38.0,17,0.059,560,1.53,25039.989999999998,157909.48,143285.327,14624.152999999995,0.0926,0.333,0.062,Medium,14624.15,2022-06,0.0,0.0392,0,0,,2021-12-27 00:00:00,-185.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_221542,C,غیرفعال,LOC-009,REP-001,176000,0,234.0,234.0,2,174529.47,3.0,4.0,4.0,344,Regular,2021-11-08,2021-11-01,7.0,,29.3,43.0,3,0.0,7,0.02,174529.47,174529.47,169993.9863,4535.483700000005,0.026,0.333,0.0,Medium,4535.48,2022-06,0.0,0.0483,0,0,,2021-11-15 00:00:00,-227.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
