Customer_ID,Month_Key,Available_At,Estimated_Total_Purchase,Nafis_Purchase,Main_Competitor,Estimate_Source,Source_System
C_035154,2022-05,2022-06-05,9.06,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_035154,2022-06,2022-07-05,8.37,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_035718,2021-07,2021-08-05,15.85,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_035718,2021-08,2021-09-05,16.06,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_035718,2021-09,2021-10-05,15.18,10.78,تأمین,فروش کارشناس,CRM_ESTIMATES
C_035718,2021-10,2021-11-05,6.04,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_035718,2021-11,2021-12-05,15.74,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_035718,2021-12,2022-01-05,14.55,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_035718,2022-01,2022-02-05,5.71,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_035718,2022-02,2022-03-05,9.38,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_035718,2022-03,2022-04-05,8.19,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_035718,2022-04,2022-05-05,11.86,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_035718,2022-05,2022-06-05,10.67,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_035718,2022-06,2022-07-05,14.34,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_039413,2021-07,2021-08-05,69.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_039413,2021-08,2021-09-05,100.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_039413,2021-09,2021-10-05,111.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_039413,2021-10,2021-11-05,89.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_039413,2021-11,2021-12-05,78.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_039413,2021-12,2022-01-05,67.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_039413,2022-01,2022-02-05,120.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_039413,2022-02,2022-03-05,53.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_039413,2022-03,2022-04-05,142.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_039413,2022-04,2022-05-05,85.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_039413,2022-05,2022-06-05,74.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_039413,2022-06,2022-07-05,108.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_040673,2021-07,2021-08-05,533.66,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_040673,2021-08,2021-09-05,538.56,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_040673,2021-09,2021-10-05,129.25,78.84,تأمین,مشتری اظهار,CRM_ESTIMATES
C_040673,2021-10,2021-11-05,582.62,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_040673,2021-11,2021-12-05,528.77,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_040673,2021-12,2022-01-05,470.02,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_040673,2022-01,2022-02-05,660.96,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_040673,2022-02,2022-03-05,332.93,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_040673,2022-03,2022-04-05,"1,200.48",900.36,تأمین,برآورد بازدید,CRM_ESTIMATES
C_040673,2022-04,2022-05-05,445.54,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_040673,2022-05,2022-06-05,391.68,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_040673,2022-06,2022-07-05,558.14,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_042732,2021-07,2021-08-05,"1,553.25",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_042732,2021-08,2021-09-05,"1,164.94",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_042732,2021-09,2021-10-05,"6,562.67","3,215.71",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_042732,2021-10,2021-11-05,"5,557.93","2,278.75",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_042732,2021-11,2021-12-05,"2,744.57","1,015.49",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_042732,2021-12,2022-01-05,"2,135.72",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_042732,2022-01,2022-02-05,"1,860.66",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_042732,2022-02,2022-03-05,"1,333.64",986.89,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_042732,2022-03,2022-04-05,"1,504.71",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_042732,2022-04,2022-05-05,"1,164.94",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_042732,2022-05,2022-06-05,"1,379.07",593.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_042732,2022-06,2022-07-05,"2,426.95",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_049314,2021-07,2021-08-05,97.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_049314,2021-08,2021-09-05,85.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_049314,2021-09,2021-10-05,74.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_049314,2021-10,2021-11-05,77.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_049314,2021-11,2021-12-05,88.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_049314,2021-12,2022-01-05,100.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_049314,2022-01,2022-02-05,109.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_049314,2022-02,2022-03-05,74.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_049314,2022-03,2022-04-05,86.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_049314,2022-04,2022-05-05,52.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_049314,2022-05,2022-06-05,63.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_049314,2022-06,2022-07-05,130.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_050237,2021-07,2021-08-05,"55,045.73","32,476.98",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_050237,2021-08,2021-09-05,"125,009.15","48,753.57",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_050237,2021-09,2021-10-05,"87,518.60","30,631.51",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_050237,2021-10,2021-11-05,"65,853.67","38,195.13",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_050237,2021-11,2021-12-05,"90,299.79","55,985.87",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_050237,2021-12,2022-01-05,"25,327.52","12,663.76",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_050237,2022-01,2022-02-05,"16,510.46",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_050237,2022-02,2022-03-05,"32,632.57","12,074.05",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_050237,2022-03,2022-04-05,"46,614.22","19,111.83",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_050237,2022-04,2022-05-05,"57,397.87","25,829.04",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_050237,2022-05,2022-06-05,"38,995.90","19,107.99",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_050237,2022-06,2022-07-05,"33,315.76",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_051392,2021-07,2021-08-05,117.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_051392,2021-08,2021-09-05,148.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_051392,2021-09,2021-10-05,58.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_051392,2021-10,2021-11-05,137.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_051392,2021-11,2021-12-05,126.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_051392,2021-12,2022-01-05,114.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051392,2022-01,2022-02-05,130.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_051392,2022-02,2022-03-05,63.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_051392,2022-03,2022-04-05,52.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051392,2022-04,2022-05-05,95.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_051392,2022-05,2022-06-05,84.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051392,2022-06,2022-07-05,118.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051535,2021-07,2021-08-05,"29,440.71","20,019.68",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_051535,2021-08,2021-09-05,"34,115.03","21,833.62",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_051535,2021-09,2021-10-05,"40,904.12","24,542.47",رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_051535,2021-10,2021-11-05,"97,562.03","31,219.85",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_051535,2021-11,2021-12-05,"99,100.53","35,676.19",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_051535,2021-12,2022-01-05,"21,842.99",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_051535,2022-01,2022-02-05,"10,574.98","6,344.99",تأمین,مشتری اظهار,CRM_ESTIMATES
C_051535,2022-02,2022-03-05,"31,045.77","14,901.97",تأمین,مشتری اظهار,CRM_ESTIMATES
C_051535,2022-03,2022-04-05,"24,435.35","12,706.38",تأمین,فروش کارشناس,CRM_ESTIMATES
C_051535,2022-04,2022-05-05,"93,832.18","37,532.87",تأمین,فروش کارشناس,CRM_ESTIMATES
C_051535,2022-05,2022-06-05,"32,081.89",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_051535,2022-06,2022-07-05,"24,345.83",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_051706,2021-07,2021-08-05,"1,574.48",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051706,2021-08,2021-09-05,"1,271.14",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_051706,2021-09,2021-10-05,"1,112.25",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_051706,2021-10,2021-11-05,"1,430.03",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_051706,2021-11,2021-12-05,"3,268.27","2,385.84",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_051706,2021-12,2022-01-05,"1,546.77",402.16,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_051706,2022-01,2022-02-05,196.79,133.82,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_051706,2022-02,2022-03-05,"1,744.70",977.03,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_051706,2022-03,2022-04-05,"1,560.03",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_051706,2022-04,2022-05-05,"8,049.90","2,334.47",تأمین,برآورد بازدید,CRM_ESTIMATES
C_051706,2022-05,2022-06-05,"7,374.33","2,433.53",تأمین,مشتری اظهار,CRM_ESTIMATES
C_051706,2022-06,2022-07-05,"2,051.15",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_054476,2021-07,2021-08-05,"1,423.40",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_054476,2021-08,2021-09-05,"2,600.77",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_054476,2021-09,2021-10-05,"1,019.22",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_054476,2021-10,2021-11-05,"1,317.96",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_054476,2021-11,2021-12-05,"1,107.09",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_054476,2021-12,2022-01-05,"1,722.13",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_054476,2022-01,2022-02-05,"2,196.60",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_054476,2022-02,2022-03-05,"1,985.73",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_054476,2022-03,2022-04-05,"1,792.43",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_054476,2022-04,2022-05-05,"1,581.55",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_054476,2022-05,2022-06-05,"2,978.44","1,757.28",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_054476,2022-06,2022-07-05,"1,194.95",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_054737,2021-07,2021-08-05,101.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_054737,2021-08,2021-09-05,112.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_054737,2021-09,2021-10-05,124.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_054737,2021-10,2021-11-05,121.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_054737,2021-11,2021-12-05,109.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_054737,2021-12,2022-01-05,98.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_054737,2022-01,2022-02-05,136.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_054737,2022-02,2022-03-05,69.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_054737,2022-03,2022-04-05,58.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_054737,2022-04,2022-05-05,102.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_054737,2022-05,2022-06-05,90.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_054737,2022-06,2022-07-05,125.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_058218,2021-07,2021-08-05,"2,614.27","1,150.28",رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058218,2021-08,2021-09-05,"7,466.42","5,002.50",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_058218,2021-09,2021-10-05,"8,908.11","6,324.76",رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058218,2021-10,2021-11-05,"10,335.33","6,304.55",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_058218,2021-11,2021-12-05,"12,216.61","6,963.47",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_058218,2021-12,2022-01-05,"7,631.93",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_058218,2022-01,2022-02-05,"13,411.45","6,303.38",تأمین,برآورد بازدید,CRM_ESTIMATES
C_058218,2022-02,2022-03-05,"19,597.27","11,562.39",تأمین,برآورد بازدید,CRM_ESTIMATES
C_058218,2022-03,2022-04-05,"15,471.85","8,509.52",تأمین,فروش کارشناس,CRM_ESTIMATES
C_058218,2022-04,2022-05-05,"2,300.24","1,541.16",تأمین,فروش کارشناس,CRM_ESTIMATES
C_058218,2022-05,2022-06-05,"8,943.67",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_058218,2022-06,2022-07-05,"4,948.83",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_058685,2021-07,2021-08-05,95.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_058685,2021-08,2021-09-05,143.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058685,2021-09,2021-10-05,53.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_058685,2021-10,2021-11-05,51.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_058685,2021-11,2021-12-05,140.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058685,2021-12,2022-01-05,73.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058685,2022-01,2022-02-05,72.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_058685,2022-02,2022-03-05,60.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_058685,2022-03,2022-04-05,150.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_058685,2022-04,2022-05-05,138.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_058685,2022-05,2022-06-05,127.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_058685,2022-06,2022-07-05,116.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_059511,2021-07,2021-08-05,62.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_059511,2021-08,2021-09-05,86.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_059511,2021-09,2021-10-05,75.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_059511,2021-10,2021-11-05,97.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_059511,2021-11,2021-12-05,108.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_059511,2021-12,2022-01-05,74.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_059511,2022-01,2022-02-05,81.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_059511,2022-02,2022-03-05,93.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_059511,2022-03,2022-04-05,104.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_059511,2022-04,2022-05-05,116.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_059511,2022-05,2022-06-05,127.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_059511,2022-06,2022-07-05,139.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_063809,2021-07,2021-08-05,512.16,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_063809,2021-08,2021-09-05,424.37,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_063809,2021-09,2021-10-05,"1,094.85",372.25,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_063809,2021-10,2021-11-05,"1,277.70",344.98,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_063809,2021-11,2021-12-05,"1,023.41",757.32,تأمین,مشتری اظهار,CRM_ESTIMATES
C_063809,2021-12,2022-01-05,296.32,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_063809,2022-01,2022-02-05,215.84,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_063809,2022-02,2022-03-05,541.43,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_063809,2022-03,2022-04-05,23.73,13.05,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_063809,2022-04,2022-05-05,"1,067.38",341.56,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_063809,2022-05,2022-06-05,380.47,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_063809,2022-06,2022-07-05,340.22,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_063926,2021-07,2021-08-05,"3,110.76","1,026.55",تأمین,مشتری اظهار,CRM_ESTIMATES
C_063926,2021-08,2021-09-05,"5,144.09","1,748.99",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_063926,2021-09,2021-10-05,897.63,341.10,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_063926,2021-10,2021-11-05,"1,449.98",956.99,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_063926,2021-11,2021-12-05,"1,148.02",711.77,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_063926,2021-12,2022-01-05,683.32,505.66,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_063926,2022-01,2022-02-05,"6,035.32","2,293.42",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_063926,2022-02,2022-03-05,"2,265.62",770.31,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_063926,2022-03,2022-04-05,"4,506.90","1,352.07",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_063926,2022-04,2022-05-05,"2,958.00",769.08,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_063926,2022-05,2022-06-05,701.89,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_063926,2022-06,2022-07-05,576.18,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_066978,2021-07,2021-08-05,679.35,509.51,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_066978,2021-08,2021-09-05,439.97,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_066978,2021-09,2021-10-05,507.18,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_066978,2021-10,2021-11-05,372.75,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_066978,2021-11,2021-12-05,305.53,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_066978,2021-12,2022-01-05,855.49,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_066978,2022-01,2022-02-05,989.75,712.62,تأمین,مشتری اظهار,CRM_ESTIMATES
C_066978,2022-02,2022-03-05,769.94,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_066978,2022-03,2022-04-05,696.61,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_066978,2022-04,2022-05-05,348.31,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_066978,2022-05,2022-06-05,898.27,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_066978,2022-06,2022-07-05,488.85,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_069492,2021-07,2021-08-05,"20,545.61","12,121.91",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_069492,2021-08,2021-09-05,"41,846.30","18,412.37",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_069492,2021-09,2021-10-05,"26,967.48","12,944.39",رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_069492,2021-10,2021-11-05,"31,028.80","7,757.20",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_069492,2021-11,2021-12-05,"13,771.66",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_069492,2021-12,2022-01-05,"12,382.92",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_069492,2022-01,2022-02-05,"16,896.32",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_069492,2022-02,2022-03-05,"9,142.53",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_069492,2022-03,2022-04-05,"7,869.52",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_069492,2022-04,2022-05-05,"11,804.28",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_069492,2022-05,2022-06-05,"9,468.93","6,628.25",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_069492,2022-06,2022-07-05,"14,466.03",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_070220,2021-07,2021-08-05,84.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_070220,2021-08,2021-09-05,73.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_070220,2021-09,2021-10-05,61.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_070220,2021-10,2021-11-05,117.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_070220,2021-11,2021-12-05,128.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_070220,2021-12,2022-01-05,140.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_070220,2022-01,2022-02-05,129.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_070220,2022-02,2022-03-05,95.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_070220,2022-03,2022-04-05,107.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_070220,2022-04,2022-05-05,72.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_070220,2022-05,2022-06-05,84.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_070220,2022-06,2022-07-05,150.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_070712,2021-07,2021-08-05,465.73,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_070712,2021-08,2021-09-05,575.04,258.77,تأمین,برآورد بازدید,CRM_ESTIMATES
C_070712,2021-09,2021-10-05,"2,336.02",957.77,تأمین,فروش کارشناس,CRM_ESTIMATES
